"mouse_symbol","human_symbol","sources","source_count","confidence_score","mapping_type"
"Tnfrsf10b","TNFRSF10A","homologene+ensembl",2,"1","one_to_one"
"Tnfrsf11a","TNFRSF11A","homologene+ensembl",2,"1","one_to_one"
"Tnfrsf11b","TNFRSF11B","homologene+ensembl",2,"1","one_to_one"
"Tnfrsf12a","TNFRSF12A","homologene+ensembl",2,"1","one_to_one"
"Tnfrsf13b","TNFRSF13B","homologene+ensembl",2,"1","one_to_one"
"Tnfrsf13c","TNFRSF13C","homologene+ensembl",2,"1","one_to_one"
"Tnfrsf14","TNFRSF14","homologene+ensembl",2,"1","one_to_one"
"Tnfrsf17","TNFRSF17","homologene+ensembl",2,"1","one_to_one"
"Tnfrsf18","TNFRSF18","homologene+ensembl",2,"1","one_to_one"
"Tnfrsf19","TNFRSF19","homologene+ensembl",2,"1","one_to_one"
"Tnfrsf1a","TNFRSF1A","homologene+ensembl",2,"1","one_to_one"
"Tnfrsf1b","TNFRSF1B","homologene+ensembl",2,"1","one_to_one"
"Tnfrsf21","TNFRSF21","homologene+ensembl",2,"1","one_to_one"
"Tnfrsf25","TNFRSF25","homologene+ensembl",2,"1","one_to_one"
"Tnfrsf4","TNFRSF4","homologene+ensembl",2,"1","one_to_one"
"Tnfrsf8","TNFRSF8","homologene+ensembl",2,"1","one_to_one"
"Tnfrsf9","TNFRSF9","homologene+ensembl",2,"1","one_to_one"
"Tnfsf10","TNFSF10","homologene+ensembl",2,"1","one_to_one"
"Tnfsf11","TNFSF11","homologene+ensembl",2,"1","one_to_one"
"Tnfsf12","TNFSF12","homologene+ensembl",2,"1","one_to_one"
"Tnfsf13","TNFSF13","homologene+ensembl",2,"1","one_to_one"
"Tnfsf13b","TNFSF13B","homologene+ensembl",2,"1","one_to_one"
"Tnfsf14","TNFSF14","homologene+ensembl",2,"1","one_to_one"
"Tnfsf15","TNFSF15","homologene+ensembl",2,"1","one_to_one"
"Tnfsf18","TNFSF18","homologene+ensembl",2,"1","one_to_one"
"Tnfsf4","TNFSF4","homologene+ensembl",2,"1","one_to_one"
"Tnfsf8","TNFSF8","homologene+ensembl",2,"1","one_to_one"
"Tnfsf9","TNFSF9","ensembl",1,"0.6","one_to_one"
"Tnfsfm13","TNFSF12-TNFSF13","homologene+ensembl",2,"1","one_to_one"
"Tnik","TNIK","homologene+ensembl",2,"1","one_to_one"
"Tnip1","TNIP1","homologene+ensembl",2,"1","one_to_one"
"Tnip2","TNIP2","homologene+ensembl",2,"1","one_to_one"
"Tnip3","TNIP3","homologene+ensembl",2,"1","one_to_one"
"Tnk1","TNK1","homologene+ensembl",2,"1","one_to_one"
"Tnk2","TNK2","homologene+ensembl",2,"1","one_to_one"
"Tnks","TNKS","homologene+ensembl",2,"1","one_to_one"
"Tnks1bp1","TNKS1BP1","homologene+ensembl",2,"1","one_to_one"
"Tnks2","TNKS2","homologene+ensembl",2,"1","one_to_one"
"Tnmd","TNMD","homologene+ensembl",2,"1","one_to_one"
"Tnn","TNN","homologene+ensembl",2,"1","one_to_one"
"Tnnc1","TNNC1","homologene+ensembl",2,"1","one_to_one"
"Tnnc2","TNNC2","homologene+ensembl",2,"1","one_to_one"
"Tnni1","TNNI1","homologene+ensembl",2,"1","one_to_one"
"Tnni2","TNNI2","homologene+ensembl",2,"1","one_to_one"
"Tnni3","TNNI3","homologene+ensembl",2,"1","one_to_one"
"Tnni3k","TNNI3K","homologene+ensembl",2,"1","one_to_one"
"Tnnt1","TNNT1","homologene+ensembl",2,"1","one_to_one"
"Tnnt2","TNNT2","homologene+ensembl",2,"1","one_to_one"
"Tnnt3","TNNT3","homologene+ensembl",2,"1","one_to_one"
"Tnp1","TNP1","ensembl",1,"0.6","one_to_one"
"Tnp2","TNP2","ensembl",1,"0.6","one_to_one"
"Tnpo1","TNPO1","homologene+ensembl",2,"1","one_to_one"
"Tnpo2","TNPO2","homologene+ensembl",2,"1","one_to_one"
"Tnpo3","TNPO3","homologene+ensembl",2,"1","one_to_one"
"Tnr","TNR","homologene+ensembl",2,"1","one_to_one"
"Tnrc18","TNRC18","homologene+ensembl",2,"1","one_to_one"
"Tnrc6a","TNRC6A","homologene+ensembl",2,"1","one_to_one"
"Tnrc6b","TNRC6B","homologene+ensembl",2,"1","one_to_one"
"Tnrc6c","TNRC6C","homologene+ensembl",2,"1","one_to_one"
"Tns1","TNS1","homologene+ensembl",2,"1","one_to_one"
"Tns2","TNS2","homologene+ensembl",2,"1","one_to_one"
"Tns3","TNS3","homologene+ensembl",2,"1","one_to_one"
"Tns4","TNS4","homologene+ensembl",2,"1","one_to_one"
"Tnxb","TNXB","homologene+ensembl",2,"1","one_to_one"
"Tob1","TOB1","homologene+ensembl",2,"1","one_to_one"
"Tob2","TOB2","homologene+ensembl",2,"1","one_to_one"
"Toe1","TOE1","homologene+ensembl",2,"1","one_to_one"
"Togaram1","TOGARAM1","homologene+ensembl",2,"1","one_to_one"
"Togaram2","TOGARAM2","homologene+ensembl",2,"1","one_to_one"
"Tollip","TOLLIP","homologene+ensembl",2,"1","one_to_one"
"Tom1","TOM1","homologene+ensembl",2,"1","one_to_one"
"Tom1l1","TOM1L1","homologene+ensembl",2,"1","one_to_one"
"Tom1l2","TOM1L2","homologene+ensembl",2,"1","one_to_one"
"Tomm20","TOMM20","homologene+ensembl",2,"1","one_to_one"
"Tomm20l","TOMM20L","homologene+ensembl",2,"1","one_to_one"
"Tomm22","TOMM22","homologene+ensembl",2,"1","one_to_one"
"Tomm34","TOMM34","homologene+ensembl",2,"1","one_to_one"
"Tomm40","TOMM40","homologene+ensembl",2,"1","one_to_one"
"Tomm40l","TOMM40L","homologene+ensembl",2,"1","one_to_one"
"Tomm5","TOMM5","ensembl",1,"0.6","one_to_one"
"Tomm6","TOMM6","homologene+ensembl",2,"1","one_to_one"
"Tomm7","TOMM7","homologene+ensembl",2,"1","one_to_one"
"Tomm70a","TOMM70","homologene+ensembl",2,"1","one_to_one"
"Tomt","LRTOMT","homologene+ensembl",2,"1","one_to_one"
"Tonsl","TONSL","homologene+ensembl",2,"1","one_to_one"
"Top1","TOP1","homologene+ensembl",2,"1","one_to_one"
"Top1mt","TOP1MT","homologene+ensembl",2,"1","one_to_one"
"Top2a","TOP2A","homologene+ensembl",2,"1","one_to_one"
"Top2b","TOP2B","homologene+ensembl",2,"1","one_to_one"
"Top3a","TOP3A","homologene+ensembl",2,"1","one_to_one"
"Top3b","TOP3B","homologene+ensembl",2,"1","one_to_one"
"Topaz1","TOPAZ1","homologene+ensembl",2,"1","one_to_one"
"Topbp1","TOPBP1","homologene+ensembl",2,"1","one_to_one"
"Topors","TOPORS","homologene+ensembl",2,"1","one_to_one"
"Tor1a","TOR1A","homologene+ensembl",2,"1","one_to_one"
"Tor1aip1","TOR1AIP1","homologene+ensembl",2,"1","one_to_one"
"Tor1aip2","TOR1AIP2","homologene+ensembl",2,"1","one_to_one"
"Tor1b","TOR1B","homologene+ensembl",2,"1","one_to_one"
"Tor2a","TOR2A","homologene+ensembl",2,"1","one_to_one"
"Tor3a","TOR3A","homologene+ensembl",2,"1","one_to_one"
"Tor4a","TOR4A","homologene+ensembl",2,"1","one_to_one"
"Tox","TOX","homologene+ensembl",2,"1","one_to_one"
"Tox2","TOX2","homologene+ensembl",2,"1","one_to_one"
"Tox3","TOX3","homologene+ensembl",2,"1","one_to_one"
"Tox4","TOX4","homologene+ensembl",2,"1","one_to_one"
"Tpbg","TPBG","homologene+ensembl",2,"1","one_to_one"
"Tpbgl","TPBGL","homologene+ensembl",2,"1","one_to_one"
"Tpcn1","TPCN1","homologene+ensembl",2,"1","one_to_one"
"Tpcn2","TPCN2","homologene+ensembl",2,"1","one_to_one"
"Tpd52","TPD52","homologene+ensembl",2,"1","one_to_one"
"Tpd52l1","TPD52L1","homologene+ensembl",2,"1","one_to_one"
"Tpd52l2","TPD52L2","homologene+ensembl",2,"1","one_to_one"
"Tpgs1","TPGS1","homologene+ensembl",2,"1","one_to_one"
"Tpgs2","TPGS2","homologene+ensembl",2,"1","one_to_one"
"Tph1","TPH1","homologene+ensembl",2,"1","one_to_one"
"Tph2","TPH2","homologene+ensembl",2,"1","one_to_one"
"Tpi1","TPI1","homologene+ensembl",2,"1","one_to_one"
"Tpk1","TPK1","homologene+ensembl",2,"1","one_to_one"
"Tpm1","TPM1","ensembl",1,"0.6","one_to_one"
"Tpm2","TPM2","ensembl",1,"0.6","one_to_one"
"Tpm3","TPM3","homologene+ensembl",2,"1","one_to_one"
"Tpm4","TPM4","ensembl",1,"0.6","one_to_one"
"Tpmt","TPMT","homologene+ensembl",2,"1","one_to_one"
"Tpo","TPO","homologene+ensembl",2,"1","one_to_one"
"Tpp1","TPP1","homologene+ensembl",2,"1","one_to_one"
"Tpp2","TPP2","homologene+ensembl",2,"1","one_to_one"
"Tppp","TPPP","homologene+ensembl",2,"1","one_to_one"
"Tppp2","TPPP2","homologene+ensembl",2,"1","one_to_one"
"Tppp3","TPPP3","homologene+ensembl",2,"1","one_to_one"
"Tpr","TPR","homologene+ensembl",2,"1","one_to_one"
"Tpra1","TPRA1","homologene+ensembl",2,"1","one_to_one"
"Tprg","TPRG1","homologene+ensembl",2,"1","one_to_one"
"Tprgl","TPRG1L","homologene+ensembl",2,"1","one_to_one"
"Tprkb","TPRKB","homologene+ensembl",2,"1","one_to_one"
"Tprn","TPRN","homologene+ensembl",2,"1","one_to_one"
"Tpsb2","TPSB2","homologene+ensembl",2,"1","one_to_one"
"Tpsg1","TPSG1","homologene+ensembl",2,"1","one_to_one"
"Tpst1","TPST1","homologene+ensembl",2,"1","one_to_one"
"Tpst2","TPST2","homologene+ensembl",2,"1","one_to_one"
"Tpt1","TPT1","homologene+ensembl",2,"1","one_to_one"
"Tpte","TPTE2","homologene+ensembl",2,"1","one_to_one"
"Tpx2","TPX2","homologene+ensembl",2,"1","one_to_one"
"Tra2a","TRA2A","homologene+ensembl",2,"1","one_to_one"
"Tra2b","TRA2B","homologene+ensembl",2,"1","one_to_one"
"Trabd","TRABD","homologene+ensembl",2,"1","one_to_one"
"Trabd2b","TRABD2B","homologene+ensembl",2,"1","one_to_one"
"Trac","TRAC","ensembl",1,"0.6","one_to_one"
"Tradd","TRADD","homologene+ensembl",2,"1","one_to_one"
"Traf1","TRAF1","homologene+ensembl",2,"1","one_to_one"
"Traf2","TRAF2","homologene+ensembl",2,"1","one_to_one"
"Traf3","TRAF3","homologene+ensembl",2,"1","one_to_one"
"Traf3ip1","TRAF3IP1","homologene+ensembl",2,"1","one_to_one"
"Traf3ip2","TRAF3IP2","homologene+ensembl",2,"1","one_to_one"
"Traf3ip3","TRAF3IP3","homologene+ensembl",2,"1","one_to_one"
"Traf4","TRAF4","homologene+ensembl",2,"1","one_to_one"
"Traf5","TRAF5","homologene+ensembl",2,"1","one_to_one"
"Traf6","TRAF6","homologene+ensembl",2,"1","one_to_one"
"Traf7","TRAF7","homologene+ensembl",2,"1","one_to_one"
"Trafd1","TRAFD1","homologene+ensembl",2,"1","one_to_one"
"Traip","TRAIP","homologene+ensembl",2,"1","one_to_one"
"Trak1","TRAK1","homologene+ensembl",2,"1","one_to_one"
"Trak2","TRAK2","homologene+ensembl",2,"1","one_to_one"
"Tram1","TRAM1","homologene+ensembl",2,"1","one_to_one"
"Tram1l1","TRAM1L1","homologene+ensembl",2,"1","one_to_one"
"Tram2","TRAM2","homologene+ensembl",2,"1","one_to_one"
"Trank1","TRANK1","homologene+ensembl",2,"1","one_to_one"
"Trap1","TRAP1","homologene+ensembl",2,"1","one_to_one"
"Trappc1","TRAPPC1","homologene+ensembl",2,"1","one_to_one"
"Trappc10","TRAPPC10","homologene+ensembl",2,"1","one_to_one"
"Trappc11","TRAPPC11","homologene+ensembl",2,"1","one_to_one"
"Trappc12","TRAPPC12","homologene+ensembl",2,"1","one_to_one"
"Trappc13","TRAPPC13","homologene+ensembl",2,"1","one_to_one"
"Trappc2","TRAPPC2","homologene+ensembl",2,"1","one_to_one"
"Trappc2l","TRAPPC2L","homologene+ensembl",2,"1","one_to_one"
"Trappc3","TRAPPC3","homologene+ensembl",2,"1","one_to_one"
"Trappc3l","TRAPPC3L","homologene+ensembl",2,"1","one_to_one"
"Trappc4","TRAPPC4","homologene+ensembl",2,"1","one_to_one"
"Trappc5","TRAPPC5","homologene+ensembl",2,"1","one_to_one"
"Trappc6a","TRAPPC6A","homologene+ensembl",2,"1","one_to_one"
"Trappc6b","TRAPPC6B","homologene+ensembl",2,"1","one_to_one"
"Trappc8","TRAPPC8","homologene+ensembl",2,"1","one_to_one"
"Trappc9","TRAPPC9","homologene+ensembl",2,"1","one_to_one"
"Trarg1","TRARG1","homologene",1,"0.8","one_to_one"
"Trat1","TRAT1","homologene+ensembl",2,"1","one_to_one"
"Trav18","TRAV27","ensembl",1,"0.6","one_to_one"
"Trav19","TRAV29DV5","ensembl",1,"0.6","one_to_one"
"Trav2","TRAV4","ensembl",1,"0.6","one_to_one"
"Trav21-dv12","TRAV26-2","ensembl",1,"0.6","one_to_one"
"Trav23","TRAV39","ensembl",1,"0.6","one_to_one"
"Trbv17","TRBV15","ensembl",1,"0.6","one_to_one"
"Trbv19","TRBV19","ensembl",1,"0.6","one_to_one"
"Trbv29","TRBV28","ensembl",1,"0.6","one_to_one"
"Trbv3","TRBV2","ensembl",1,"0.6","one_to_one"
"Trbv30","TRBV29-1","ensembl",1,"0.6","one_to_one"
"Trbv31","TRBV30","ensembl",1,"0.6","one_to_one"
"Trbv4","TRBV3-1","ensembl",1,"0.6","one_to_one"
"Trdc","TRDC","ensembl",1,"0.6","one_to_one"
"Trdj2","TRDJ3","ensembl",1,"0.6","one_to_one"
"Trdmt1","TRDMT1","homologene+ensembl",2,"1","one_to_one"
"Trdn","TRDN","homologene+ensembl",2,"1","one_to_one"
"Trdv1","TRAV34","ensembl",1,"0.6","one_to_one"
"Trdv5","TRDV3","ensembl",1,"0.6","one_to_one"
"Treh","TREH","homologene+ensembl",2,"1","one_to_one"
"Trem1","TREM1","homologene+ensembl",2,"1","one_to_one"
"Trem2","TREM2","homologene+ensembl",2,"1","one_to_one"
"Treml1","TREML1","homologene+ensembl",2,"1","one_to_one"
"Treml2","TREML2","homologene+ensembl",2,"1","one_to_one"
"Treml4","TREML4","ensembl",1,"0.6","one_to_one"
"Trerf1","TRERF1","homologene+ensembl",2,"1","one_to_one"
"Trex1","TREX1","homologene+ensembl",2,"1","one_to_one"
"Trex2","TREX2","homologene+ensembl",2,"1","one_to_one"
"Trf","TF","homologene+ensembl",2,"1","one_to_one"
"Trh","TRH","homologene+ensembl",2,"1","one_to_one"
"Trhde","TRHDE","homologene+ensembl",2,"1","one_to_one"
"Trhr","TRHR","homologene+ensembl",2,"1","one_to_one"
"Triap1","TRIAP1","homologene+ensembl",2,"1","one_to_one"
"Trib1","TRIB1","homologene+ensembl",2,"1","one_to_one"
"Trib2","TRIB2","homologene+ensembl",2,"1","one_to_one"
"Trib3","TRIB3","homologene+ensembl",2,"1","one_to_one"
"Tril","TRIL","homologene+ensembl",2,"1","one_to_one"
"Trim10","TRIM10","homologene+ensembl",2,"1","one_to_one"
"Trim11","TRIM11","homologene+ensembl",2,"1","one_to_one"
"Trim12c","TRIM5","homologene+ensembl",2,"1","one_to_one"
"Trim13","TRIM13","homologene+ensembl",2,"1","one_to_one"
"Trim14","TRIM14","homologene+ensembl",2,"1","one_to_one"
"Trim15","TRIM15","homologene+ensembl",2,"1","one_to_one"
"Trim16","TRIM16","homologene+ensembl",2,"1","one_to_one"
"Trim17","TRIM17","homologene+ensembl",2,"1","one_to_one"
"Trim2","TRIM2","homologene+ensembl",2,"1","one_to_one"
"Trim21","TRIM21","homologene+ensembl",2,"1","one_to_one"
"Trim23","TRIM23","homologene+ensembl",2,"1","one_to_one"
"Trim24","TRIM24","homologene+ensembl",2,"1","one_to_one"
"Trim25","TRIM25","homologene+ensembl",2,"1","one_to_one"
"Trim26","TRIM26","homologene+ensembl",2,"1","one_to_one"
"Trim27","TRIM27","homologene+ensembl",2,"1","one_to_one"
"Trim28","TRIM28","homologene+ensembl",2,"1","one_to_one"
"Trim29","TRIM29","homologene+ensembl",2,"1","one_to_one"
"Trim3","TRIM3","homologene+ensembl",2,"1","one_to_one"
"Trim31","TRIM31","homologene+ensembl",2,"1","one_to_one"
"Trim32","TRIM32","homologene+ensembl",2,"1","one_to_one"
"Trim33","TRIM33","homologene+ensembl",2,"1","one_to_one"
"Trim34a","TRIM6-TRIM34","homologene+ensembl",2,"1","one_to_one"
"Trim34b","TRIM6-TRIM34","homologene+ensembl",2,"1","one_to_one"
"Trim35","TRIM35","homologene+ensembl",2,"1","one_to_one"
"Trim36","TRIM36","homologene+ensembl",2,"1","one_to_one"
"Trim37","TRIM37","homologene+ensembl",2,"1","one_to_one"
"Trim38","TRIM38","homologene+ensembl",2,"1","one_to_one"
"Trim39","TRIM39","homologene+ensembl",2,"1","one_to_one"
"Trim40","TRIM40","homologene+ensembl",2,"1","one_to_one"
"Trim41","TRIM41","homologene+ensembl",2,"1","one_to_one"
"Trim42","TRIM42","homologene+ensembl",2,"1","one_to_one"
"Trim44","TRIM44","homologene+ensembl",2,"1","one_to_one"
"Trim45","TRIM45","homologene+ensembl",2,"1","one_to_one"
"Trim46","TRIM46","homologene+ensembl",2,"1","one_to_one"
"Trim47","TRIM47","homologene+ensembl",2,"1","one_to_one"
"Trim5","TRIM5","homologene+ensembl",2,"1","one_to_one"
"Trim50","TRIM50","homologene+ensembl",2,"1","one_to_one"
"Trim54","TRIM54","homologene+ensembl",2,"1","one_to_one"
"Trim55","TRIM55","homologene+ensembl",2,"1","one_to_one"
"Trim56","TRIM56","homologene+ensembl",2,"1","one_to_one"
"Trim58","TRIM58","homologene+ensembl",2,"1","one_to_one"
"Trim59","TRIM59","homologene+ensembl",2,"1","one_to_one"
"Trim6","TRIM6","homologene+ensembl",2,"1","one_to_one"
"Trim60","TRIM60","homologene+ensembl",2,"1","one_to_one"
"Trim62","TRIM62","homologene+ensembl",2,"1","one_to_one"
"Trim63","TRIM63","homologene+ensembl",2,"1","one_to_one"
"Trim65","TRIM65","homologene+ensembl",2,"1","one_to_one"
"Trim66","TRIM66","homologene+ensembl",2,"1","one_to_one"
"Trim67","TRIM67","homologene+ensembl",2,"1","one_to_one"
"Trim68","TRIM68","homologene+ensembl",2,"1","one_to_one"
"Trim69","TRIM69","homologene+ensembl",2,"1","one_to_one"
"Trim7","TRIM7","homologene+ensembl",2,"1","one_to_one"
"Trim71","TRIM71","homologene+ensembl",2,"1","one_to_one"
"Trim72","TRIM72","homologene+ensembl",2,"1","one_to_one"
"Trim75","TRIM75P","ensembl",1,"0.6","one_to_one"
"Trim8","TRIM8","homologene+ensembl",2,"1","one_to_one"
"Trim9","TRIM9","homologene+ensembl",2,"1","one_to_one"
"Triml1","TRIML1","homologene+ensembl",2,"1","one_to_one"
"Triml2","TRIML2","homologene+ensembl",2,"1","one_to_one"
"Trio","TRIO","homologene+ensembl",2,"1","one_to_one"
"Triobp","TRIOBP","homologene+ensembl",2,"1","one_to_one"
"Trip10","TRIP10","homologene+ensembl",2,"1","one_to_one"
"Trip11","TRIP11","homologene+ensembl",2,"1","one_to_one"
"Trip12","TRIP12","homologene+ensembl",2,"1","one_to_one"
"Trip13","TRIP13","homologene+ensembl",2,"1","one_to_one"
"Trip4","TRIP4","homologene+ensembl",2,"1","one_to_one"
"Trip6","TRIP6","homologene+ensembl",2,"1","one_to_one"
"Triqk","TRIQK","homologene+ensembl",2,"1","one_to_one"
"Trir","TRIR","homologene+ensembl",2,"1","one_to_one"
"Trit1","TRIT1","homologene+ensembl",2,"1","one_to_one"
"Trmo","TRMO","homologene+ensembl",2,"1","one_to_one"
"Trmt1","TRMT1","homologene+ensembl",2,"1","one_to_one"
"Trmt10a","TRMT10A","homologene+ensembl",2,"1","one_to_one"
"Trmt10b","TRMT10B","homologene+ensembl",2,"1","one_to_one"
"Trmt10c","TRMT10C","homologene+ensembl",2,"1","one_to_one"
"Trmt11","TRMT11","homologene+ensembl",2,"1","one_to_one"
"Trmt112","TRMT112","homologene+ensembl",2,"1","one_to_one"
"Trmt12","TRMT12","homologene+ensembl",2,"1","one_to_one"
"Trmt13","TRMT13","homologene+ensembl",2,"1","one_to_one"
"Trmt1l","TRMT1L","homologene+ensembl",2,"1","one_to_one"
"Trmt2a","TRMT2A","homologene+ensembl",2,"1","one_to_one"
"Trmt2b","TRMT2B","homologene+ensembl",2,"1","one_to_one"
"Trmt44","TRMT44","homologene+ensembl",2,"1","one_to_one"
"Trmt5","TRMT5","homologene+ensembl",2,"1","one_to_one"
"Trmt6","TRMT6","homologene+ensembl",2,"1","one_to_one"
"Trmt61a","TRMT61A","homologene+ensembl",2,"1","one_to_one"
"Trmt9b","TRMT9B","homologene",1,"0.8","one_to_one"
"Trmu","TRMU","homologene+ensembl",2,"1","one_to_one"
"Trnau1ap","TRNAU1AP","homologene+ensembl",2,"1","one_to_one"
"Trnp1","TRNP1","homologene+ensembl",2,"1","one_to_one"
"Trnt1","TRNT1","homologene+ensembl",2,"1","one_to_one"
"Tro","TRO","homologene+ensembl",2,"1","one_to_one"
"Troap","TROAP","homologene+ensembl",2,"1","one_to_one"
"Trove2","TROVE2","ensembl",1,"0.6","one_to_one"
"Trp53","TP53","homologene+ensembl",2,"1","one_to_one"
"Trp53bp1","TP53BP1","homologene+ensembl",2,"1","one_to_one"
"Trp53bp2","TP53BP2","homologene+ensembl",2,"1","one_to_one"
"Trp53i11","TP53I11","homologene+ensembl",2,"1","one_to_one"
"Trp53i13","TP53I13","homologene+ensembl",2,"1","one_to_one"
"Trp53inp1","TP53INP1","homologene+ensembl",2,"1","one_to_one"
"Trp53inp2","TP53INP2","homologene+ensembl",2,"1","one_to_one"
"Trp53rka","TP53RK","homologene+ensembl",2,"1","one_to_one"
"Trp53rkb","TP53RK","homologene+ensembl",2,"1","one_to_one"
"Trp53tg5","TP53TG5","homologene+ensembl",2,"1","one_to_one"
"Trp63","TP63","homologene+ensembl",2,"1","one_to_one"
"Trp73","TP73","homologene+ensembl",2,"1","one_to_one"
"Trpa1","TRPA1","homologene+ensembl",2,"1","one_to_one"
"Trpc1","TRPC1","homologene+ensembl",2,"1","one_to_one"
"Trpc3","TRPC3","homologene+ensembl",2,"1","one_to_one"
"Trpc4","TRPC4","homologene+ensembl",2,"1","one_to_one"
"Trpc4ap","TRPC4AP","homologene+ensembl",2,"1","one_to_one"
"Trpc5","TRPC5","homologene+ensembl",2,"1","one_to_one"
"Trpc5os","TRPC5OS","homologene+ensembl",2,"1","one_to_one"
"Trpc6","TRPC6","homologene+ensembl",2,"1","one_to_one"
"Trpc7","TRPC7","homologene+ensembl",2,"1","one_to_one"
"Trpd52l3","TPD52L3","homologene+ensembl",2,"1","one_to_one"
"Trpm1","TRPM1","homologene+ensembl",2,"1","one_to_one"
"Trpm2","TRPM2","homologene+ensembl",2,"1","one_to_one"
"Trpm3","TRPM3","homologene+ensembl",2,"1","one_to_one"
"Trpm4","TRPM4","homologene+ensembl",2,"1","one_to_one"
"Trpm5","TRPM5","homologene+ensembl",2,"1","one_to_one"
"Trpm6","TRPM6","homologene+ensembl",2,"1","one_to_one"
"Trpm7","TRPM7","homologene+ensembl",2,"1","one_to_one"
"Trpm8","TRPM8","homologene+ensembl",2,"1","one_to_one"
"Trps1","TRPS1","homologene+ensembl",2,"1","one_to_one"
"Trpt1","TRPT1","homologene+ensembl",2,"1","one_to_one"
"Trpv1","TRPV1","homologene+ensembl",2,"1","one_to_one"
"Trpv2","TRPV2","homologene+ensembl",2,"1","one_to_one"
"Trpv3","TRPV3","homologene+ensembl",2,"1","one_to_one"
"Trpv4","TRPV4","homologene+ensembl",2,"1","one_to_one"
"Trpv5","TRPV5","homologene+ensembl",2,"1","one_to_one"
"Trpv6","TRPV6","homologene+ensembl",2,"1","one_to_one"
"Trrap","TRRAP","homologene+ensembl",2,"1","one_to_one"
"Trub1","TRUB1","homologene+ensembl",2,"1","one_to_one"
"Trub2","TRUB2","homologene+ensembl",2,"1","one_to_one"
"Try10","PRSS1","homologene+ensembl",2,"1","one_to_one"
"Try4","PRSS3","homologene+ensembl",2,"1","one_to_one"
"Try5","PRSS3","homologene+ensembl",2,"1","one_to_one"
"Tsacc","TSACC","homologene+ensembl",2,"1","one_to_one"
"Tsc1","TSC1","homologene+ensembl",2,"1","one_to_one"
"Tsc2","TSC2","homologene+ensembl",2,"1","one_to_one"
"Tsc22d1","TSC22D1","homologene+ensembl",2,"1","one_to_one"
"Tsc22d2","TSC22D2","homologene+ensembl",2,"1","one_to_one"
"Tsc22d3","TSC22D3","homologene+ensembl",2,"1","one_to_one"
"Tsc22d4","TSC22D4","homologene+ensembl",2,"1","one_to_one"
"Tsen15","TSEN15","homologene+ensembl",2,"1","one_to_one"
"Tsen2","TSEN2","homologene+ensembl",2,"1","one_to_one"
"Tsen34","TSEN34","homologene+ensembl",2,"1","one_to_one"
"Tsen54","TSEN54","homologene+ensembl",2,"1","one_to_one"
"Tsfm","TSFM","homologene+ensembl",2,"1","one_to_one"
"Tsg101","TSG101","homologene+ensembl",2,"1","one_to_one"
"Tsga10","TSGA10","homologene+ensembl",2,"1","one_to_one"
"Tsga10ip","TSGA10IP","homologene+ensembl",2,"1","one_to_one"
"Tsga13","TSGA13","homologene+ensembl",2,"1","one_to_one"
"Tshb","TSHB","homologene+ensembl",2,"1","one_to_one"
"Tshr","TSHR","homologene+ensembl",2,"1","one_to_one"
"Tshz1","TSHZ1","homologene+ensembl",2,"1","one_to_one"
"Tshz2","TSHZ2","homologene+ensembl",2,"1","one_to_one"
"Tshz3","TSHZ3","homologene+ensembl",2,"1","one_to_one"
