Target_genes	Zbtb11|Average	SRX5247619|ES_cells	SRX5247622|ES_cells	SRX5247623|ES_cells	SRX5247624|ES_cells	SRX5247637|ES_cells	SRX5247638|ES_cells	SRX5247639|ES_cells	STRING
Parp2	24.0	0	0	0	0	0	0	168	0
Nr2e1	24.0	0	0	0	0	0	0	168	0
Irf2	24.0	0	0	0	0	0	0	168	0
Dele1	24.0	0	0	0	0	0	0	168	0
Casq1	24.0	0	0	0	0	0	0	168	0
Brd4	24.0	0	0	0	0	0	0	168	0
Ankrd44	24.0	0	0	0	0	0	0	168	0
Zfp53	23.857143	0	0	0	0	0	0	167	0
Wnt3a	23.857143	0	0	0	0	167	0	0	0
Usp33	23.857143	0	0	0	0	0	0	167	0
Uba6	23.857143	0	0	0	0	0	0	167	0
Trio	23.857143	0	0	0	0	0	0	167	0
Tmem92	23.857143	0	0	0	0	0	0	167	0
Tmem131l	23.857143	0	0	0	0	0	0	167	0
Slc35g1	23.857143	0	0	0	0	0	0	167	0
Sh3bp5	23.857143	0	0	0	0	0	0	167	0
Sergef	23.857143	0	0	0	0	0	0	167	0
Rbx1	23.857143	0	0	0	0	0	0	167	0
Rab3b	23.857143	0	0	0	0	0	0	167	0
Pcgf1	23.857143	0	0	0	0	0	0	167	0
P4htm	23.857143	0	0	0	0	0	0	167	0
Mgrn1	23.857143	0	0	0	0	0	0	167	0
Hrh1	23.857143	0	0	0	0	0	0	167	0
Hpf1	23.857143	0	0	0	0	0	0	167	0
Heca	23.857143	0	0	0	0	0	0	167	0
Gpsm2	23.857143	0	0	0	0	0	0	167	0
Dppa5a	23.857143	0	0	0	0	0	0	167	0
Cwf19l2	23.857143	0	0	0	0	0	0	167	0
Cnih2	23.857143	0	0	0	0	0	0	167	0
Cadm1	23.857143	0	0	0	0	0	0	167	0
Abi2	23.857143	0	0	0	0	0	0	167	0
Zfp651	23.714286	0	0	0	0	0	0	166	0
Zfp553	23.714286	0	0	0	0	0	0	166	0
Usp29	23.714286	0	0	0	0	0	0	166	0
Tet1	23.714286	0	0	0	0	0	0	166	0
Tcl1	23.714286	0	0	0	0	0	0	166	0
Synpo2l	23.714286	0	0	0	0	0	0	166	0
Ssu72	23.714286	0	0	0	0	0	0	166	0
Slc25a25	23.714286	0	0	0	0	0	0	166	0
Ppig	23.714286	0	0	0	0	0	0	166	0
Plb1	23.714286	0	0	0	0	0	0	166	0
Peg3	23.714286	0	0	0	0	0	0	166	0
Olfr323	23.714286	0	0	0	0	0	0	166	0
Odc1	23.714286	0	0	0	0	0	0	166	0
Naif1	23.714286	0	0	0	0	0	0	166	0
Myoz1	23.714286	0	0	0	0	0	0	166	0
Mmp23	23.714286	0	0	0	0	166	0	0	0
Loxl3	23.714286	0	0	0	0	0	0	166	0
Klhl2	23.714286	0	0	0	0	0	0	166	0
Grk3	23.714286	0	0	0	0	0	0	166	0
Gm1070	23.714286	0	0	0	0	0	0	166	0
Fbxo27	23.714286	0	0	0	0	0	0	166	0
Esyt2	23.714286	0	0	0	0	0	0	166	0
Eif4e	23.714286	0	0	0	0	0	0	166	0
Dok1	23.714286	0	0	0	0	0	0	166	0
Cdiptos	23.714286	0	0	0	0	0	0	166	0
Cdipt	23.714286	0	0	0	0	0	0	166	0
Cdcp1	23.714286	0	0	0	0	0	0	166	0
Ankrd6	23.714286	0	0	0	0	166	0	0	0
Zfp367	23.571429	0	0	0	0	0	0	165	0
Zap70	23.571429	0	0	0	0	0	165	0	0
Xpnpep3	23.571429	0	0	0	0	0	0	165	0
Xaf1	23.571429	0	0	0	0	0	0	165	0
Urm1	23.571429	0	0	0	0	0	0	165	0
Trim33	23.571429	0	0	0	0	165	0	0	0
Tmem104	23.571429	0	0	0	0	0	0	165	0
Susd1	23.571429	0	0	0	0	0	0	165	0
St13	23.571429	0	0	0	0	0	0	165	0
Sema4c	23.571429	0	0	0	0	0	0	165	0
Scrn1	23.571429	0	0	0	0	0	0	165	0
S1pr2	23.571429	0	0	0	0	0	0	165	0
Ran	23.571429	0	0	0	0	0	0	165	0
Piezo1	23.571429	0	0	0	0	0	0	165	0
Nat9	23.571429	0	0	0	0	0	0	165	0
L2hgdh	23.571429	0	0	0	0	0	0	165	0
Kctd2	23.571429	0	0	0	0	0	0	165	0
Igsf8	23.571429	0	0	0	0	0	0	165	0
Eef1akmt2	23.571429	0	0	0	0	0	0	165	0
Dmac2l	23.571429	0	0	0	0	0	0	165	0
Cntn2	23.571429	0	0	0	0	0	0	165	0
Cacna2d3	23.571429	0	0	0	0	0	0	165	0
Atp5h	23.571429	0	0	0	0	0	0	165	0
Ak5	23.571429	0	0	0	0	0	0	165	0
Zfp523	23.428571	0	0	0	0	0	0	164	0
Zfp382	23.428571	0	0	0	0	0	0	164	0
Xrcc6	23.428571	0	0	0	0	0	0	164	0
Txndc12	23.428571	0	0	0	0	0	0	164	0
Tnks1bp1	23.428571	0	0	0	0	0	0	164	0
Tmem106b	23.428571	0	0	0	0	0	0	164	0
Timm8a1	23.428571	0	0	0	0	0	0	164	0
Rhoq	23.428571	0	0	0	0	0	0	164	0
Pi4kb	23.428571	0	0	0	0	0	0	164	0
Oas1a	23.428571	0	0	0	0	0	0	164	0
Npm1	23.428571	0	0	0	0	0	0	164	0
Knop1	23.428571	0	0	0	0	0	0	164	0
Khk	23.428571	0	0	0	0	0	0	164	0
Iqck	23.428571	0	0	0	0	0	0	164	0
Hspa14	23.428571	0	0	0	0	0	0	164	0
Gnai2	23.428571	0	0	0	0	0	0	164	0
Desi1	23.428571	0	0	0	0	0	0	164	0
Cdnf	23.428571	0	0	0	0	0	0	164	0
Btf3l4	23.428571	0	0	0	0	0	0	164	0
Zfp984	23.285714	0	0	0	0	0	0	163	0
Wfdc3	23.285714	0	0	0	0	0	0	163	0
Tsr3	23.285714	0	0	0	0	0	0	163	0
Tnrc6c	23.285714	0	0	0	0	0	0	163	0
Tlk1	23.285714	0	0	0	0	0	0	163	0
Timm50	23.285714	0	0	0	0	0	0	163	0
Spata31d1b	23.285714	0	0	0	0	0	0	163	0
Spag4	23.285714	0	0	0	0	0	0	163	0
Son	23.285714	0	0	0	0	0	0	163	0
Sfr1	23.285714	0	0	0	0	0	0	163	0
Pum2	23.285714	0	0	0	0	0	0	163	0
Nsd3	23.285714	0	0	0	0	0	0	163	0
Notum	23.285714	0	0	0	0	0	0	163	0
Map3k5	23.285714	0	0	0	0	0	0	163	0
Letm2	23.285714	0	0	0	0	0	0	163	0
Kazald1	23.285714	0	0	0	0	0	0	163	0
Gnptg	23.285714	0	0	0	0	0	0	163	0
Gm36712	23.285714	0	0	0	0	0	0	163	0
Gart	23.285714	0	0	0	0	0	0	163	0
Gabarapl2	23.285714	0	0	0	0	0	0	163	0
Fbxl17	23.285714	0	0	0	0	0	0	163	0
Fasn	23.285714	0	0	0	0	0	0	163	0
Fam151b	23.285714	0	0	0	0	0	0	163	0
E030018B13Rik	23.285714	0	0	0	0	0	0	163	0
Dnttip1	23.285714	0	0	0	0	0	0	163	0
Ddx43	23.285714	0	0	0	0	0	0	163	0
Cers2	23.285714	0	0	0	0	0	0	163	0
Ccdc38	23.285714	0	0	0	0	0	0	163	0
Arfgef1	23.285714	0	0	0	0	0	0	163	0
Anxa9	23.285714	0	0	0	0	0	0	163	0
Anp32b	23.285714	0	0	0	0	0	0	163	0
Ankrd52	23.285714	0	0	0	0	0	0	163	0
Amdhd1	23.285714	0	0	0	0	0	0	163	0
Adamts19	23.285714	0	0	0	0	0	0	163	0
Zscan2	23.142857	0	0	0	0	0	0	162	0
Zfp219	23.142857	0	0	0	0	0	0	162	0
Tmem253	23.142857	0	0	0	0	0	0	162	0
Tapbpl	23.142857	0	0	0	0	0	0	162	0
Stat6	23.142857	0	0	0	0	0	0	162	0
Sgpp2	23.142857	0	0	0	0	0	0	162	0
Sftpc	23.142857	0	0	0	0	0	0	162	0
Phf20	23.142857	0	0	0	0	0	0	162	0
Nek5	23.142857	0	0	0	0	0	0	162	0
Mixl1	23.142857	0	0	0	0	0	0	162	0
Il6ra	23.142857	0	0	0	0	0	0	162	0
Fmc1	23.142857	0	0	0	0	0	0	162	0
Fam107b	23.142857	0	0	0	0	0	0	162	0
Cd160	23.142857	0	0	0	0	162	0	0	0
Ccno	23.142857	0	0	0	0	0	0	162	0
Ccdc71l	23.142857	0	0	0	0	0	0	162	0
Bmp1	23.142857	0	0	0	0	0	0	162	0
Ankhd1	23.142857	0	0	0	0	0	0	162	0
Ahnak2	23.142857	0	0	0	0	0	0	162	0
Adrb1	23.142857	0	0	0	0	0	0	162	0
Zfp346	23.0	0	0	0	0	0	0	161	0
Taf6l	23.0	0	0	0	0	0	0	161	0
Sprtn	23.0	0	0	0	0	0	0	161	0
Spata31d1a	23.0	0	0	0	0	0	0	161	0
Sox2	23.0	0	0	0	0	0	0	161	0
Slc35d1	23.0	0	0	0	0	0	0	161	0
Ppp1r2	23.0	0	0	0	0	0	0	161	0
Ppm1e	23.0	0	0	0	0	0	0	161	0
Nrf1	23.0	0	0	0	0	0	0	161	0
Klrb1a	23.0	0	0	0	0	161	0	0	0
H4c4	23.0	0	0	0	0	0	0	161	0
Grid1	23.0	0	0	0	0	0	0	161	0
Exoc8	23.0	0	0	0	0	0	0	161	0
Ercc4	23.0	0	0	0	0	0	0	161	0
Coa7	23.0	0	0	0	0	0	0	161	0
Ankrd10	23.0	0	0	0	0	0	0	161	0
Aatk	23.0	0	0	0	0	0	0	161	0
Zbtb33	22.857143	0	0	0	0	0	0	160	0
Wnk4	22.857143	0	0	0	0	0	0	160	0
Vcpkmt	22.857143	0	0	0	0	0	0	160	0
Tsacc	22.857143	0	0	0	0	0	0	160	0
Tiprl	22.857143	0	0	0	0	0	0	160	0
Tagln3	22.857143	0	0	0	0	0	0	160	0
Syn1	22.857143	0	0	0	0	0	0	160	0
Scfd1	22.857143	0	0	0	0	0	0	160	0
Rpusd4	22.857143	0	0	0	0	0	0	160	0
Pomgnt2	22.857143	0	0	0	0	0	0	160	0
Ngb	22.857143	0	0	0	0	0	0	160	0
Nfat5	22.857143	0	0	0	0	0	0	160	0
Myh9	22.857143	0	0	0	0	0	0	160	0
Mrgbp	22.857143	0	0	0	0	0	0	160	0
Mob1a	22.857143	0	0	0	0	0	0	160	0
Mdn1	22.857143	0	0	0	0	0	0	160	0
Llgl1	22.857143	0	0	0	0	0	0	160	0
Klf8	22.857143	0	0	0	0	0	0	160	0
Kif12	22.857143	0	0	0	0	0	0	160	0
Kctd4	22.857143	0	0	0	0	0	0	160	0
Irak1	22.857143	0	0	0	0	0	0	160	0
Gpihbp1	22.857143	0	0	0	0	0	0	160	0
Golga7b	22.857143	0	0	0	0	0	0	160	0
Gbgt1	22.857143	0	0	0	0	0	0	160	0
Fam118b	22.857143	0	0	0	0	0	0	160	0
Efcab6	22.857143	0	0	0	0	0	0	160	0
Cyp4f17	22.857143	0	0	0	0	0	0	160	0
Cxcl17	22.857143	0	0	0	0	0	0	160	0
Ctif	22.857143	0	0	0	0	0	0	160	0
Cnih1	22.857143	0	0	0	0	0	0	160	0
Chrna7	22.857143	0	0	0	0	0	0	160	0
Cct3	22.857143	0	0	0	0	0	0	160	0
Ccdc93	22.857143	0	0	0	0	0	0	160	0
C130073F10Rik	22.857143	0	0	0	0	0	0	160	0
Atg7	22.857143	0	0	0	0	0	0	160	0
Aen	22.857143	0	0	0	0	0	0	160	0
Adh1	22.857143	0	0	0	0	0	0	160	0
Zswim3	22.714286	0	0	0	0	0	0	159	0
Zcchc2	22.714286	0	0	0	0	159	0	0	0
Trappc4	22.714286	0	0	0	0	0	0	159	0
Tfrc	22.714286	0	0	0	0	0	0	159	0
St6gal1	22.714286	0	0	0	0	159	0	0	0
Spata32	22.714286	0	0	0	0	0	0	159	0
Rps25	22.714286	0	0	0	0	0	0	159	0
Rgs11	22.714286	0	0	0	0	0	0	159	0
Ranbp3	22.714286	0	0	0	0	0	0	159	0
Prkag3	22.714286	0	0	0	0	0	0	159	0
Prickle4	22.714286	0	0	0	0	0	0	159	0
Pold2	22.714286	0	0	0	0	0	0	159	0
Plch1	22.714286	0	0	0	0	0	0	159	0
Pdia2	22.714286	0	0	0	0	0	0	159	0
Mettl27	22.714286	0	0	0	0	0	0	159	0
Ktn1	22.714286	0	0	0	0	0	0	159	0
Irak1bp1	22.714286	0	0	0	0	0	0	159	0
Ints11	22.714286	0	0	0	0	0	0	159	0
Hs6st2	22.714286	0	0	0	0	0	0	159	0
Gmpr	22.714286	0	0	0	0	0	0	159	0
Frs3	22.714286	0	0	0	0	0	0	159	0
Cptp	22.714286	0	0	0	0	0	0	159	0
Cecr2	22.714286	0	0	0	0	0	0	159	0
Borcs5	22.714286	0	0	0	0	0	0	159	0
Bola3	22.714286	0	0	0	0	0	0	159	0
Arhgdig	22.714286	0	0	0	0	0	0	159	0
Aif1l	22.714286	0	0	0	0	0	0	159	0
Acot8	22.714286	0	0	0	0	0	0	159	0
Znrf4	22.571429	0	0	0	0	0	0	158	0
Ung	22.571429	0	0	0	0	0	0	158	0
Sephs2	22.571429	0	0	0	0	0	0	158	0
Rasgef1c	22.571429	0	0	0	0	0	0	158	0
Plekhm1	22.571429	0	0	0	0	0	0	158	0
Macroh2a1	22.571429	0	0	0	0	0	0	158	0
Lipe	22.571429	0	0	0	0	0	0	158	0
Irf9	22.571429	0	0	0	0	0	0	158	0
Ifitm2	22.571429	0	0	0	0	0	0	158	0
Dyrk1b	22.571429	0	0	0	0	0	0	158	0
Ctsh	22.571429	0	0	0	0	0	0	158	0
Ckap5	22.571429	0	0	0	0	0	0	158	0
B3gnt7	22.571429	0	0	0	0	0	0	158	0
Alkbh2	22.571429	0	0	0	0	0	0	158	0
Abraxas1	22.571429	0	0	0	0	0	0	158	0
Zswim1	22.428571	0	0	0	0	0	0	157	0
Tshr	22.428571	0	0	0	0	0	0	157	0
Tcf4	22.428571	0	0	0	0	0	0	157	0
Syne2	22.428571	0	0	0	0	0	0	157	0
Surf4	22.428571	0	0	0	0	0	0	157	0
Stkld1	22.428571	0	0	0	0	0	0	157	0
Slc2a4	22.428571	0	0	0	0	0	0	157	0
Slc20a1	22.428571	0	0	0	0	0	0	157	0
Slc12a2	22.428571	0	0	0	0	0	0	157	0
Runx1	22.428571	0	0	0	0	0	0	157	0
Rhebl1	22.428571	0	0	0	0	0	0	157	0
Rad23b	22.428571	0	0	0	0	0	0	157	0
Phf11d	22.428571	0	0	0	0	0	0	157	0
Mamstr	22.428571	0	0	0	0	0	0	157	0
Lama5	22.428571	0	0	0	0	0	0	157	0
Katna1	22.428571	0	0	0	0	0	0	157	0
Ikzf2	22.428571	0	0	0	0	0	0	157	0
Glul	22.428571	0	0	0	0	0	0	157	0
Gclc	22.428571	0	0	0	0	0	0	157	0
Epb41l3	22.428571	0	0	0	0	0	0	157	0
Cisd2	22.428571	0	0	0	0	0	0	157	0
Apcdd1	22.428571	0	0	0	0	0	0	157	0
Acp5	22.428571	0	0	0	0	0	0	157	0
Vpreb3	22.285714	0	0	0	0	156	0	0	0
Usp44	22.285714	0	0	0	0	0	0	156	0
Tinf2	22.285714	0	0	0	0	0	0	156	0
Srcap	22.285714	0	0	0	0	0	0	156	0
Sned1	22.285714	0	0	0	0	0	0	156	0
S100a3	22.285714	0	0	0	0	0	0	156	0
S100a2	22.285714	0	0	0	0	0	0	156	0
Pan3	22.285714	0	0	0	0	0	0	156	0
Map3k1	22.285714	0	0	0	0	0	0	156	0
Htatip2	22.285714	0	0	0	0	0	0	156	0
Fgd4	22.285714	0	0	0	0	0	0	156	0
Ermp1	22.285714	0	0	0	0	0	0	156	0
Ebf4	22.285714	0	0	0	0	0	0	156	0
Dse	22.285714	0	0	0	0	0	0	156	0
Drg1	22.285714	0	0	0	0	0	0	156	0
Dpp3	22.285714	0	0	0	0	0	0	156	0
Bambi	22.285714	0	0	0	0	0	0	156	0
Wdr95	22.142857	0	0	0	0	0	0	155	0
Pik3c2b	22.142857	0	0	0	0	0	0	155	0
Mrps7	22.142857	0	0	0	0	0	0	155	0
Mbp	22.142857	0	0	0	0	0	0	155	0
Magi1	22.142857	0	0	0	0	0	0	155	0
Krt12	22.142857	0	0	0	0	0	0	155	0
Gga3	22.142857	0	0	0	0	0	0	155	0
Get4	22.142857	0	0	0	0	0	0	155	0
Elavl4	22.142857	0	0	0	0	0	0	155	0
Eif2ak4	22.142857	0	0	0	0	0	0	155	0
Cobll1	22.142857	0	0	0	0	0	0	155	0
Atoh1	22.142857	0	0	0	0	0	0	155	0
Zfp661	22.0	0	0	0	0	0	0	154	0
Zfp628	22.0	0	0	0	0	0	0	154	0
Wbp1l	22.0	0	0	0	0	0	0	154	0
Trpt1	22.0	0	0	0	0	154	0	0	0
Sh3bgrl2	22.0	0	0	0	0	0	0	154	0
Scaper	22.0	0	0	0	0	0	0	154	0
Pcnx2	22.0	0	0	0	0	0	0	154	0
Papss1	22.0	0	0	0	0	0	0	154	0
Nudt22	22.0	0	0	0	0	154	0	0	0
Nop9	22.0	0	0	0	0	0	0	154	0
Mzb1	22.0	0	0	0	0	0	0	154	0
Mrps5	22.0	0	0	0	0	0	0	154	0
Man1a2	22.0	0	0	0	0	0	0	154	0
Il17ra	22.0	0	0	0	0	154	0	0	0
Dhrs1	22.0	0	0	0	0	0	0	154	0
D930020B18Rik	22.0	0	0	0	0	0	0	154	0
Cyp2c69	22.0	0	0	0	0	0	0	154	0
Ctdsp1	22.0	0	0	0	0	0	0	154	0
Bnc2	22.0	0	0	0	0	0	0	154	0
B4galnt3	22.0	0	0	0	0	0	0	154	0
Aprt	22.0	0	0	0	0	0	0	154	0
1700037H04Rik	22.0	0	0	0	0	0	0	154	0
Slx4ip	21.857143	0	0	0	0	0	0	153	0
Slc31a2	21.857143	0	0	0	0	0	0	153	0
Sirpa	21.857143	0	0	0	0	0	0	153	0
Sh3pxd2a	21.857143	0	0	0	0	0	0	153	0
Prrc2c	21.857143	0	0	0	0	0	0	153	0
Ppp1r3g	21.857143	0	0	0	0	0	0	153	0
Phf14	21.857143	0	0	0	0	0	0	153	0
Ovol2	21.857143	0	0	0	0	0	0	153	0
Mkks	21.857143	0	0	0	0	0	0	153	0
Foxred2	21.857143	0	0	0	0	0	0	153	0
Etv2	21.857143	0	0	0	0	0	0	153	0
Enkd1	21.857143	0	0	0	0	0	0	153	0
D5Ertd579e	21.857143	0	0	0	0	0	0	153	0
Ctsl	21.857143	0	0	0	0	0	0	153	0
4933405L10Rik	21.857143	0	0	0	0	0	0	153	0
Usp7	21.714286	0	0	0	0	0	0	152	0
Ube2q2	21.714286	0	0	0	0	0	0	152	0
Smurf2	21.714286	0	0	0	0	0	0	152	0
Slmap	21.714286	0	0	0	0	0	0	152	0
Slc39a2	21.714286	0	0	0	0	0	0	152	0
Rps2	21.714286	0	0	0	0	0	0	152	0
Rnf151	21.714286	0	0	0	0	0	0	152	0
Rem2	21.714286	0	0	0	0	0	0	152	0
Pros1	21.714286	0	0	0	0	0	0	152	0
Ppara	21.714286	0	0	0	0	0	0	152	0
Nrarp	21.714286	0	0	0	0	0	0	152	0
Ndufb10	21.714286	0	0	0	0	0	0	152	0
Myo1h	21.714286	0	0	0	0	0	0	152	0
Msh6	21.714286	0	0	0	0	0	0	152	0
Mcm3	21.714286	0	0	0	0	0	0	152	0
Maea	21.714286	0	0	0	0	0	0	152	0
Limd1	21.714286	0	0	0	0	0	0	152	0
Fancc	21.714286	0	0	0	0	0	0	152	0
Fam241b	21.714286	0	0	0	0	0	0	152	0
Fam214a	21.714286	0	0	0	0	0	0	152	0
Eif3b	21.714286	0	0	0	0	0	0	152	0
Decr1	21.714286	0	0	0	0	0	0	152	0
Chst14	21.714286	0	0	0	0	0	0	152	0
Asic1	21.714286	0	0	0	0	0	0	152	0
Adnp2	21.714286	0	0	0	0	0	0	152	0
Vangl2	21.571429	0	0	0	0	0	0	151	0
Sod1	21.571429	0	0	0	0	0	0	151	0
Smox	21.571429	0	0	0	0	0	0	151	0
Nphp1	21.571429	0	0	0	0	0	0	151	0
Mtln	21.571429	0	0	0	0	0	0	151	0
Mtch1	21.571429	0	0	0	0	0	0	151	0
H2-K1	21.571429	0	0	0	0	0	0	151	0
Fam89a	21.571429	0	0	0	0	0	0	151	0
Elovl5	21.571429	0	0	0	0	0	0	151	0
Eif4g2	21.571429	0	0	0	0	0	0	151	0
Efemp2	21.571429	0	0	0	0	0	0	151	0
B3glct	21.571429	0	0	0	0	0	0	151	0
Aunip	21.571429	0	0	0	0	0	0	151	0
Ajm1	21.571429	0	0	0	0	151	0	0	0
Zfp287	21.428571	0	0	0	0	0	0	150	0
Zfp248	21.428571	0	0	0	0	0	0	150	0
Zdhhc15	21.428571	0	0	0	0	0	0	150	0
Wwc1	21.428571	0	0	0	0	0	0	150	0
Wasf3	21.428571	0	0	0	0	0	0	150	0
Tusc2	21.428571	0	0	0	0	0	0	150	0
Tpsg1	21.428571	0	0	0	0	0	0	150	0
Tigd2	21.428571	0	0	0	0	0	0	150	0
Tcaf1	21.428571	0	0	0	0	0	0	150	0
Slc49a4	21.428571	0	0	0	0	0	0	150	0
Slc10a3	21.428571	0	0	0	0	0	0	150	0
Shfl	21.428571	0	0	0	0	0	0	150	0
Scnn1g	21.428571	0	0	0	0	0	0	150	0
Ptpra	21.428571	0	0	0	0	0	0	150	0
Ppp4r2	21.428571	0	0	0	0	0	0	150	0
Ppfia3	21.428571	0	0	0	0	0	0	150	0
Pim1	21.428571	0	0	0	0	0	0	150	0
Nyx	21.428571	0	0	0	0	0	0	150	0
Nup188	21.428571	0	0	0	0	0	0	150	0
Nr2c1	21.428571	0	0	0	0	0	0	150	0
Mgst1	21.428571	0	0	0	0	0	0	150	0
Me1	21.428571	0	0	0	0	0	0	150	0
Lin7b	21.428571	0	0	0	0	0	0	150	0
Lamtor5	21.428571	0	0	0	0	0	0	150	0
Hint3	21.428571	0	0	0	0	0	0	150	0
Gpr63	21.428571	0	0	0	0	0	0	150	0
Gm4779	21.428571	0	0	0	0	0	0	150	0
Gm44504	21.428571	0	0	0	0	0	0	150	0
Gm14393	21.428571	0	0	0	0	0	0	150	0
Gch1	21.428571	0	0	0	0	0	0	150	0
Dolk	21.428571	0	0	0	0	0	0	150	0
Dnal4	21.428571	0	0	0	0	0	0	150	0
Cyp2j6	21.428571	0	0	0	0	0	0	150	0
Cenpw	21.428571	0	0	0	0	0	0	150	0
Atxn7l1	21.428571	0	0	0	0	0	0	150	0
Abcd3	21.428571	0	0	0	0	0	0	150	0
Abca3	21.428571	0	0	0	0	0	0	150	0
Abca17	21.428571	0	0	0	0	0	0	150	0
8030474K03Rik	21.428571	0	0	0	0	0	0	150	0
3110082I17Rik	21.428571	0	0	0	0	0	0	150	0
2410004P03Rik	21.428571	0	0	0	0	0	0	150	0
Znrf3	21.285714	0	0	0	0	0	0	149	0
Wfdc2	21.285714	0	0	0	0	0	0	149	0
Vegfb	21.285714	0	0	0	0	0	0	149	0
Upf3a	21.285714	0	0	0	0	0	0	149	0
Slc38a2	21.285714	0	0	0	0	0	0	149	0
Rpl7a	21.285714	0	0	0	0	0	0	149	0
Ring1	21.285714	0	0	0	0	0	0	149	0
Psen2	21.285714	0	0	0	0	0	0	149	0
Med28	21.285714	0	0	0	0	0	0	149	0
Med22	21.285714	0	0	0	0	0	0	149	0
Gsg1l	21.285714	0	0	0	0	149	0	0	0
Fkbp11	21.285714	0	0	0	0	0	0	149	0
Fam189a2	21.285714	0	0	0	0	0	0	149	0
Bcl9l	21.285714	0	0	0	0	0	0	149	0
Atp2a2	21.285714	0	0	0	0	0	0	149	0
Zfhx3	21.142857	0	0	0	0	0	0	148	0
Zdhhc1	21.142857	0	0	0	0	148	0	0	0
Syn2	21.142857	0	0	0	0	0	0	148	0
Ssh2	21.142857	0	0	0	0	148	0	0	0
Scmh1	21.142857	0	0	0	0	0	0	148	0
Rpl19	21.142857	0	0	0	0	148	0	0	0
Rhot1	21.142857	0	0	0	0	0	0	148	0
Qdpr	21.142857	0	0	0	0	0	0	148	0
Pcgf5	21.142857	0	0	0	0	0	0	148	0
Nexmif	21.142857	0	0	0	0	0	0	148	0
Mast3	21.142857	0	0	0	0	0	0	148	0
Itgb4	21.142857	0	0	0	0	0	0	148	0
Icosl	21.142857	0	0	0	0	78	0	70	0
Gkap1	21.142857	0	0	0	0	0	0	148	0
Ehd3	21.142857	0	0	0	0	0	0	148	0
Clrn2	21.142857	0	0	0	0	0	0	148	0
Cacng4	21.142857	0	0	0	0	0	0	148	0
Cacnb1	21.142857	0	0	0	0	148	0	0	0
Ago4	21.142857	0	0	0	0	0	0	148	0
Zmym4	21.0	0	0	0	0	0	0	147	0
Wtap	21.0	0	0	0	0	0	0	147	0
Tnfaip8	21.0	0	0	0	0	0	0	147	0
Tfcp2l1	21.0	0	0	0	0	0	0	147	0
Tead4	21.0	0	0	0	0	0	0	147	0
Taf11	21.0	0	0	0	0	0	0	147	0
Stac2	21.0	0	0	0	0	0	0	147	0
Rptor	21.0	0	0	0	0	0	0	147	0
Psmd14	21.0	0	0	0	0	0	0	147	0
Pcdhgc3	21.0	0	0	0	0	0	0	147	0
Pbld2	21.0	0	0	0	0	0	0	147	0
Pars2	21.0	0	0	0	0	0	0	147	0
Mief2	21.0	0	0	0	0	0	0	147	0
Lipt1	21.0	0	0	0	0	0	0	147	0
Ints13	21.0	0	0	0	0	0	0	147	0
Hnrnph3	21.0	0	0	0	0	0	0	147	0
H2aw	21.0	0	0	0	0	0	0	147	0
Gng2	21.0	0	0	0	0	0	0	147	0
Gadd45b	21.0	0	0	0	0	0	0	147	0
Fzd8	21.0	0	0	0	0	0	0	147	0
Flii	21.0	0	0	0	0	0	0	147	0
Fgfr1op2	21.0	0	0	0	0	0	0	147	0
Fam110c	21.0	0	0	0	0	0	0	147	0
Epm2a	21.0	0	0	0	0	0	0	147	0
Dnajc8	21.0	0	0	0	0	0	0	147	0
Dact2	21.0	0	0	0	0	0	0	147	0
Ccs	21.0	0	0	0	0	0	0	147	0
Ccdc87	21.0	0	0	0	0	0	0	147	0
Casd1	21.0	0	0	0	0	0	0	147	0
Atpif1	21.0	0	0	0	0	0	0	147	0
Anks1	21.0	0	0	0	0	0	0	147	0
Tango2	20.857143	0	0	0	0	146	0	0	0
Smad5	20.857143	0	0	0	0	0	0	146	0
Prkar2b	20.857143	0	0	0	0	0	0	146	0
Prdm1	20.857143	0	0	0	0	0	0	146	0
Pcsk1n	20.857143	0	0	0	0	0	0	146	0
Olfr1388	20.857143	0	0	0	0	146	0	0	0
Med13l	20.857143	0	0	0	0	0	0	146	0
Acaa2	20.857143	0	0	0	0	0	0	146	0
Zfp773	20.714286	0	0	0	0	0	0	145	0
Tmem132e	20.714286	0	0	0	0	0	0	145	0
Tdgf1	20.714286	0	0	0	0	0	0	145	0
Tbl2	20.714286	0	0	0	0	0	0	145	0
Stat2	20.714286	0	0	0	0	0	0	145	0
Sstr5	20.714286	0	0	0	0	145	0	0	0
Sox4	20.714286	0	0	0	0	0	0	145	0
Sox21	20.714286	0	0	0	0	0	0	145	0
Rps5	20.714286	0	0	0	0	0	0	145	0
Rnf225	20.714286	0	0	0	0	0	0	145	0
Rab22a	20.714286	0	0	0	0	0	0	145	0
Plxdc1	20.714286	0	0	0	0	0	0	145	0
Nit2	20.714286	0	0	0	0	0	0	145	0
Nim1k	20.714286	0	0	0	0	0	0	145	0
Lgals8	20.714286	0	0	0	0	0	0	145	0
Igf2	20.714286	0	0	0	0	0	0	145	0
Hinfp	20.714286	0	0	0	0	0	0	145	0
Hcn3	20.714286	0	0	0	0	0	0	145	0
Gusb	20.714286	0	0	0	0	0	0	145	0
Grb10	20.714286	0	0	0	0	0	0	145	0
Gmeb1	20.714286	0	0	0	0	0	0	145	0
