Target_genes	Bcl6|Average	SRX094460|Liver	SRX094461|Liver	SRX094462|Liver	SRX094463|Liver	SRX094464|Liver	SRX094465|Liver	SRX094466|Liver	SRX016344|Macrophages	SRX028980|Macrophages	SRX028981|Macrophages	SRX112905|Macrophages	SRX6095747|mESC_derived_neural_cells	SRX6095749|mESC_derived_neural_cells	SRX6095751|mESC_derived_neural_cells	ERX383750|Pancreas	ERX383751|Pancreas	SRX1158860|Tfh	SRX353402|Th9	SRX353403|Th9	SRX1158861|Unclassified	STRING
Arl6ip6	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Aph1b	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Ap3m1	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Aox3	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Aoah	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Anxa8	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Angptl3	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Angpt4	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Ampd3	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Alox12	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Alk	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Akt3	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Akr1a1	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Adra2b	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Adgrg7	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Adam26a	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Adam11	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Acvr2b	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Actrt1	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Actr2	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0
Actc1	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Acr	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Abhd2	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Abcd3	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
A4galt	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
5031410I06Rik	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
4930568D16Rik	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
4930548H24Rik	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
4930402H24Rik	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
1700092M07Rik	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
1700037C18Rik	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
1700024J04Rik	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Zfp607b	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0
Zbtb3	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0
Wdr90	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Vps72	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Tyro3	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Timm17a	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Tbccd1	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0
Tatdn3	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Stra6l	6.15	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spag1	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Serinc5	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Sdr39u1	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Rundc1	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Rpl37rt	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Ptges3l	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Prrt4	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Polr2k	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Polr2g	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0
Pip5k1a	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Pcp4l1	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Paf1	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Nsl1	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Myl3	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Myef2	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Mrpl54	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Med29	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Map3k10	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0
Lsmem2	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Leng9	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Foxi1	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Ercc6l	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Elfn2	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Efr3b	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Dnajb11	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0
Dgkb	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Cyp26c1	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Cga	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Cdk17	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Btrc	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Bmpr2	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Atat1	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Apba3	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Ap5b1	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Aarsd1	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
1700020L24Rik	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Zfp825	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Zfp112	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Vps35	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Vmn2r47	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Vac14	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Tex13b	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Spryd7	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Slc3a2	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Slc25a28	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Slc1a7	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Slc14a1	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Satb1	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Rtel1	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Rgs3	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Rbl2	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Rab14	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Pramel14	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Polr3d	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Plgrkt	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Orc6	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Olfr981	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Olfr965	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Olfr646	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Olfr1208	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Nlrx1	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Ndufa2	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Mxi1	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Mettl4	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Marchf3	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Map3k9	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Lpar5	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Ipo4	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Ik	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Htra1	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Hrc	6.1	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0
Gpr84	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Gm3776	6.1	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gabpb1	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Deptor	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Cyp2d22	6.1	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyld	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Cthrc1	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Ctdp1	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Comp	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Clec2l	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Clasp2	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Chst12	6.1	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chmp2a	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0
Cd274	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Cd151	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
C1galt1c1	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
B4gat1	6.1	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akr1c18	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
Abt1	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
6430628N08Rik	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Zfp788	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0
Zap70	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Ypel5	6.05	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wnk4	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Sytl3	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Smco2	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Slc6a19	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Sgk2	6.05	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scx	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Rrad	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Prkab1	6.05	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prdm12	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Pdxk	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Npdc1	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Naa80	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Msantd2	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Mrps18a	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Micu1	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Lrrc8e	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Lrrc15	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Ints3	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Hyal3	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Hyal1	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Htr5a	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Gclc	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Fnbp4	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0
Ezh1	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Ensa	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Edn2	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Dnd1	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Dmwd	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Dmbx1	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Ctf1	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Csnk2a2	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Csnk1g1	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Cops7a	6.05	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0
Chrm5	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Brdt	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Bcl7c	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
BC004004	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Atp6ap1l	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Acvr1b	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
4930524B15Rik	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Zfand5	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Trp53i11	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Tmed10	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Tgfb3	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Stx12	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Spdef	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Slc46a2	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Rnf113a1	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Rhbdf1	6.0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rfc5	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Rbm19	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Pxmp2	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Prokr2	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Ppp1r37	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Pole	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Pmm1	6.0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pin1rt1	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Pagr1a	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Nucb2	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Nr1i3	6.0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndufa1	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Mpv17	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Map6d1	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Mafg	6.0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lrrc27	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Kifc5b	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Kdm4c	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Isoc2a	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Hnrnpa0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0
H2-L	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
H2-D1	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Gprc5c	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Gatad2a	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0
Eif4ebp2	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Edem3	6.0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ddah2	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
D5Ertd579e	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Cyp2w1	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Clca1	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Chaf1a	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Ccdc167	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Cacnb1	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Atp1b2	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Asb10	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Anp32e	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Ankrd39	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Aldh8a1	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Adam1b	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Abi2	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Aaas	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0
1700021F07Rik	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
Zic2	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Zfp689	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Ubiad1	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Tubb5	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0
Trib3	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Tmod1	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Tmem51	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Tgfbr2	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Tbl2	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Tbc1d10a	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Tasor2	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Tafa3	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Sympk	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Stx1b	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Stk36	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Snorc	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Slc15a3	5.95	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0
Rwdd2b	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Rnf25	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Pyroxd2	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Prss29	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Prodh2	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Pold2	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Pdlim1	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Oas1c	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Oas1b	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Nudcd3	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Nos3	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Neto2	5.95	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nbeal1	5.95	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myom1	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Mtor	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Mme	5.95	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mfap4	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Mdc1	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0
Lim2	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
