Target_genes	Klf2|Average	SRX20851841|CD8+_T_cells	SRX20851842|CD8+_T_cells	SRX14009274|Heart_endothelial_cells	SRX14009275|Heart_endothelial_cells	SRX14009278|Lung_endothelial_cells	SRX14009279|Lung_endothelial_cells	STRING
Pogk	30.833333	0	185	0	0	0	0	0
Hey2	30.833333	98	87	0	0	0	0	0
Atp6v0a4	30.833333	92	93	0	0	0	0	0
Aff1	30.833333	127	58	0	0	0	0	0
Zgpat	30.666667	87	97	0	0	0	0	0
Tfcp2	30.666667	57	127	0	0	0	0	0
Terf2	30.666667	100	84	0	0	0	0	0
Rab12	30.666667	97	87	0	0	0	0	0
Prdm11	30.666667	112	72	0	0	0	0	0
Map3k7	30.666667	99	85	0	0	0	0	0
Klc3	30.666667	108	76	0	0	0	0	0
Hoxa4	30.666667	88	96	0	0	0	0	0
Csrp1	30.666667	103	81	0	0	0	0	0
Cotl1	30.666667	78	106	0	0	0	0	0
Clpb	30.666667	109	75	0	0	0	0	0
Arfrp1	30.666667	87	97	0	0	0	0	0
Agbl3	30.666667	101	83	0	0	0	0	0
Zfp51	30.5	90	93	0	0	0	0	0
Stard3	30.5	94	89	0	0	0	0	0
Mocs1	30.5	106	77	0	0	0	0	0
Edc3	30.5	79	104	0	0	0	0	0
Atp13a2	30.5	88	95	0	0	0	0	0
Arhgef1	30.5	72	111	0	0	0	0	0
Stag3	30.333333	91	91	0	0	0	0	0
Mmel1	30.333333	182	0	0	0	0	0	0
Ifi206	30.333333	80	102	0	0	0	0	0
Gpc2	30.333333	91	91	0	0	0	0	0
Gmeb1	30.333333	110	72	0	0	0	0	0
Dhrs11	30.333333	80	102	0	0	0	0	0
Zfp710	30.166667	181	0	0	0	0	0	0
Wdyhv1	30.166667	92	89	0	0	0	0	0
Traf3	30.166667	98	83	0	0	0	0	0
Plac8	30.166667	81	100	0	0	0	0	0
Gmppb	30.166667	84	97	0	0	0	0	0
Fez2	30.166667	97	84	0	0	0	0	0
Cnot11	30.166667	75	106	0	0	0	0	0
Cmah	30.166667	70	111	0	0	0	0	0
Ccnb1	30.166667	83	98	0	0	0	0	0
Amigo3	30.166667	84	97	0	0	0	0	0
Adsl	30.166667	99	82	0	0	0	0	0
Zfp943	30.0	89	91	0	0	0	0	0
Zfp942	30.0	89	91	0	0	0	0	0
Rnf141	30.0	86	94	0	0	0	0	0
Rmi1	30.0	85	95	0	0	0	0	0
Parp8	30.0	77	103	0	0	0	0	0
Hnrnpk	30.0	85	95	0	0	0	0	0
Hacl1	30.0	90	90	0	0	0	0	0
Elac1	30.0	97	83	0	0	0	0	0
Dnajc21	30.0	87	93	0	0	0	0	0
Copb1	30.0	85	95	0	0	0	0	0
Cdk8	30.0	81	99	0	0	0	0	0
Btd	30.0	90	90	0	0	0	0	0
Ppara	29.833333	92	87	0	0	0	0	0
Mta2	29.833333	90	89	0	0	0	0	0
Ccnh	29.833333	104	75	0	0	0	0	0
Aarsd1	29.833333	87	92	0	0	0	0	0
Stag2	29.666667	94	84	0	0	0	0	0
Pi4k2b	29.666667	0	178	0	0	0	0	0
Mtrex	29.666667	111	67	0	0	0	0	0
H2-T9	29.666667	80	98	0	0	0	0	0
H2-T22	29.666667	80	98	0	0	0	0	0
Gm6034	29.666667	80	98	0	0	0	0	0
Evl	29.666667	81	97	0	0	0	0	0
Dhx29	29.666667	111	67	0	0	0	0	0
Araf	29.666667	94	84	0	0	0	0	0
Akap8l	29.666667	95	83	0	0	0	0	0
Zfp113	29.5	76	101	0	0	0	0	0
Resf1	29.5	92	85	0	0	0	0	0
Paf1	29.5	0	177	0	0	0	0	0
Med29	29.5	0	177	0	0	0	0	0
Ltn1	29.5	89	88	0	0	0	0	0
Lta4h	29.5	92	85	0	0	0	0	0
Kctd7	29.5	84	93	0	0	0	0	0
Il7r	29.5	87	90	0	0	0	0	0
Cd99l2	29.5	98	79	0	0	0	0	0
Wdr62	29.333333	70	106	0	0	0	0	0
Timm17b	29.333333	85	91	0	0	0	0	0
Ptpdc1	29.333333	81	95	0	0	0	0	0
Pqbp1	29.333333	85	91	0	0	0	0	0
Ppp1r13l	29.333333	76	100	0	0	0	0	0
Ncdn	29.333333	75	101	0	0	0	0	0
Mmadhc	29.333333	74	102	0	0	0	0	0
Insl3	29.333333	92	84	0	0	0	0	0
Crot	29.333333	95	81	0	0	0	0	0
Cd3eap	29.333333	76	100	0	0	0	0	0
AU040320	29.333333	75	101	0	0	0	0	0
Zfp28	29.166667	97	78	0	0	0	0	0
Slco4a1	29.166667	92	83	0	0	0	0	0
Senp5	29.166667	68	107	0	0	0	0	0
Ptprs	29.166667	85	90	0	0	0	0	0
Polr2d	29.166667	92	83	0	0	0	0	0
Eif5a2	29.166667	75	100	0	0	0	0	0
C87436	29.166667	93	82	0	0	0	0	0
Tti2	29.0	92	82	0	0	0	0	0
Lbr	29.0	89	85	0	0	0	0	0
Eps15	29.0	80	94	0	0	0	0	0
Cdkl2	29.0	76	98	0	0	0	0	0
Taco1	28.833333	96	77	0	0	0	0	0
Rad51	28.833333	70	103	0	0	0	0	0
Pank4	28.833333	81	92	0	0	0	0	0
Hes5	28.833333	81	92	0	0	0	0	0
Crip2	28.833333	89	84	0	0	0	0	0
Ccdc71l	28.833333	80	93	0	0	0	0	0
Wdr6	28.666667	82	90	0	0	0	0	0
Vav1	28.666667	75	97	0	0	0	0	0
Sema4b	28.666667	0	172	0	0	0	0	0
Nr2c1	28.666667	75	97	0	0	0	0	0
Dlg1	28.666667	90	82	0	0	0	0	0
Cyp51	28.666667	83	89	0	0	0	0	0
Atp6ap2	28.666667	98	74	0	0	0	0	0
Agpat2	28.666667	80	92	0	0	0	0	0
Ube2e3	28.5	64	107	0	0	0	0	0
Snrnp48	28.5	75	96	0	0	0	0	0
Rpl38	28.5	96	75	0	0	0	0	0
Borcs7	28.5	85	86	0	0	0	0	0
Zfx	28.333333	92	78	0	0	0	0	0
Tmem59	28.333333	82	88	0	0	0	0	0
Tmem260	28.333333	85	85	0	0	0	0	0
Tceanc2	28.333333	82	88	0	0	0	0	0
Als2	28.333333	90	80	0	0	0	0	0
Togaram1	28.166667	0	169	0	0	0	0	0
Thada	28.166667	83	0	0	0	0	86	0
Rfk	28.166667	95	74	0	0	0	0	0
Oat	28.166667	87	82	0	0	0	0	0
Natd1	28.166667	77	92	0	0	0	0	0
Klhl28	28.166667	0	169	0	0	0	0	0
Anxa11	28.166667	75	94	0	0	0	0	0
Abhd17c	28.166667	84	85	0	0	0	0	0
Zdhhc6	28.0	83	85	0	0	0	0	0
Vti1a	28.0	83	85	0	0	0	0	0
Tmem79	28.0	76	92	0	0	0	0	0
Smg5	28.0	76	92	0	0	0	0	0
Gmip	28.0	87	81	0	0	0	0	0
Abcf2	28.0	0	168	0	0	0	0	0
Txndc17	27.833333	80	87	0	0	0	0	0
Sfxn5	27.833333	96	71	0	0	0	0	0
Setmar	27.833333	88	79	0	0	0	0	0
Ric1	27.833333	81	86	0	0	0	0	0
Pitrm1	27.833333	91	76	0	0	0	0	0
Nfkb1	27.833333	78	89	0	0	0	0	0
4933427D14Rik	27.833333	80	87	0	0	0	0	0
Zfp319	27.666667	77	89	0	0	0	0	0
Usb1	27.666667	77	89	0	0	0	0	0
Snx30	27.666667	91	75	0	0	0	0	0
Slc30a1	27.666667	88	78	0	0	0	0	0
Rab3gap1	27.666667	96	70	0	0	0	0	0
Pdlim5	27.666667	85	81	0	0	0	0	0
Fam3a	27.666667	97	69	0	0	0	0	0
Eif1ax	27.666667	80	86	0	0	0	0	0
Atad2b	27.666667	74	92	0	0	0	0	0
2410004P03Rik	27.666667	86	80	0	0	0	0	0
Slc25a39	27.5	87	78	0	0	0	0	0
Sipa1l1	27.5	88	77	0	0	0	0	0
Septin6	27.333333	96	68	0	0	0	0	0
Ptpn11	27.333333	87	77	0	0	0	0	0
Mex3a	27.333333	107	57	0	0	0	0	0
Mapkbp1	27.333333	78	86	0	0	0	0	0
H2-Eb1	27.333333	64	100	0	0	0	0	0
Flad1	27.333333	62	102	0	0	0	0	0
Cytip	27.333333	89	75	0	0	0	0	0
Cdip1	27.333333	0	164	0	0	0	0	0
Rnf181	27.166667	83	80	0	0	0	0	0
Pgd	27.166667	75	88	0	0	0	0	0
Rrs1	26.833333	88	73	0	0	0	0	0
Gfi1	26.833333	76	85	0	0	0	0	0
Ctnnbip1	26.833333	73	88	0	0	0	0	0
Cspp1	26.833333	88	73	0	0	0	0	0
Cops5	26.833333	88	73	0	0	0	0	0
Adhfe1	26.833333	88	73	0	0	0	0	0
1700037H04Rik	26.666667	160	0	0	0	0	0	0
Ypel3	26.5	75	84	0	0	0	0	0
Tbx6	26.5	75	84	0	0	0	0	0
Map3k10	26.5	159	0	0	0	0	0	0
Gbp4	26.5	59	100	0	0	0	0	0
Wdr61	26.333333	57	101	0	0	0	0	0
Imp4	26.333333	77	81	0	0	0	0	0
Fxyd5	26.333333	158	0	0	0	0	0	0
Ccdc115	26.333333	77	81	0	0	0	0	0
Alg9	26.333333	61	97	0	0	0	0	0
Tex261	26.166667	80	77	0	0	0	0	0
Dusp6	26.166667	71	86	0	0	0	0	0
Cfap77	26.166667	157	0	0	0	0	0	0
Phpt1	26.0	85	71	0	0	0	0	0
Mamdc4	26.0	85	71	0	0	0	0	0
Cdc42ep3	26.0	57	99	0	0	0	0	0
Xrra1	25.833333	81	74	0	0	0	0	0
Tango6	25.833333	67	88	0	0	0	0	0
Spcs2	25.833333	81	74	0	0	0	0	0
Rnls	25.833333	0	155	0	0	0	0	0
Lime1	25.833333	0	155	0	0	0	0	0
Ipo4	25.833333	0	155	0	0	0	0	0
Agps	25.833333	0	155	0	0	0	0	0
Tppp2	25.666667	0	154	0	0	0	0	0
Ndfip1	25.666667	0	154	0	0	0	0	0
D8Ertd738e	25.666667	73	81	0	0	0	0	0
Zfp775	25.5	153	0	0	0	0	0	0
Tfdp2	25.5	0	153	0	0	0	0	0
Rasa3	25.5	84	69	0	0	0	0	0
Fryl	25.5	83	70	0	0	0	0	0
Dexi	25.5	66	87	0	0	0	0	0
Dctpp1	25.5	153	0	0	0	0	0	0
Clec16a	25.5	66	87	0	0	0	0	0
Azin2	25.5	0	153	0	0	0	0	0
Sphk2	25.333333	152	0	0	0	0	0	0
Rpl18	25.333333	152	0	0	0	0	0	0
Mrpl1	25.333333	0	152	0	0	0	0	0
Abcc1	25.333333	152	0	0	0	0	0	0
Rbbp5	25.166667	0	151	0	0	0	0	0
Rabac1	25.166667	78	73	0	0	0	0	0
Ccdc84	25.166667	151	0	0	0	0	0	0
Ankzf1	25.166667	0	151	0	0	0	0	0
Zfp688	25.0	0	150	0	0	0	0	0
Ttc4	25.0	80	70	0	0	0	0	0
Tm7sf3	25.0	0	150	0	0	0	0	0
Tubg2	24.833333	67	82	0	0	0	0	0
Trpm7	24.833333	0	149	0	0	0	0	0
Sppl2a	24.666667	62	86	0	0	0	0	0
Scaf4	24.666667	79	69	0	0	0	0	0
Tspan4	24.5	0	147	0	0	0	0	0
Trafd1	24.5	81	66	0	0	0	0	0
Snx16	24.5	70	77	0	0	0	0	0
Smad1	24.5	147	0	0	0	0	0	0
Rfc4	24.5	0	147	0	0	0	0	0
Polr3d	24.5	147	0	0	0	0	0	0
Polr2l	24.5	0	147	0	0	0	0	0
Mfsd5	24.5	0	147	0	0	0	0	0
Dpp3	24.5	147	0	0	0	0	0	0
Zfp212	24.333333	80	66	0	0	0	0	0
Tctn3	24.333333	79	67	0	0	0	0	0
Isg15	24.333333	0	146	0	0	0	0	0
Ift22	24.333333	146	0	0	0	0	0	0
Entpd1	24.333333	79	67	0	0	0	0	0
Det1	24.333333	66	80	0	0	0	0	0
Cyp2c40	24.333333	146	0	0	0	0	0	0
Pdcd2	24.166667	0	145	0	0	0	0	0
Mmachc	24.166667	75	70	0	0	0	0	0
Fam90a1b	24.166667	0	145	0	0	0	0	0
Ccdc163	24.166667	75	70	0	0	0	0	0
Apoo	24.166667	0	145	0	0	0	0	0
Ssbp3	24.0	0	144	0	0	0	0	0
Pnpo	24.0	144	0	0	0	0	0	0
Phrf1	24.0	0	144	0	0	0	0	0
Megf9	24.0	0	144	0	0	0	0	0
Lemd3	24.0	144	0	0	0	0	0	0
Ubxn2b	23.833333	0	143	0	0	0	0	0
Socs6	23.833333	0	143	0	0	0	0	0
Lonrf1	23.833333	0	143	0	0	0	0	0
Atxn2	23.833333	143	0	0	0	0	0	0
Sfxn1	23.666667	0	142	0	0	0	0	0
Selplg	23.666667	142	0	0	0	0	0	0
Ube3b	23.5	0	141	0	0	0	0	0
Kctd10	23.5	0	141	0	0	0	0	0
Hap1	23.5	0	141	0	0	0	0	0
Efhc1	23.5	0	141	0	0	0	0	0
Cep131	23.5	0	141	0	0	0	0	0
Twnk	23.333333	0	140	0	0	0	0	0
Slc36a4	23.333333	140	0	0	0	0	0	0
Rnf4	23.333333	0	140	0	0	0	0	0
Ppm1k	23.333333	0	140	0	0	0	0	0
Ogt	23.333333	0	140	0	0	0	0	0
Ninj1	23.333333	74	66	0	0	0	0	0
Mrpl43	23.333333	0	140	0	0	0	0	0
BC029722	23.333333	0	140	0	0	0	0	0
Thg1l	23.166667	81	58	0	0	0	0	0
Thap11	23.166667	80	59	0	0	0	0	0
Rnf185	23.166667	0	139	0	0	0	0	0
Mettl15	23.166667	139	0	0	0	0	0	0
Kif18a	23.166667	139	0	0	0	0	0	0
Cenpt	23.166667	80	59	0	0	0	0	0
Helz2	23.0	0	138	0	0	0	0	0
Cxcl10	23.0	61	77	0	0	0	0	0
Zfp317	22.833333	78	59	0	0	0	0	0
Dars	22.833333	137	0	0	0	0	0	0
1110038F14Rik	22.833333	0	137	0	0	0	0	0
Tmem14c	22.666667	0	136	0	0	0	0	0
Sbf2	22.666667	0	136	0	0	0	0	0
Brwd3	22.666667	136	0	0	0	0	0	0
Trib3	22.5	135	0	0	0	0	0	0
Syde2	22.5	0	135	0	0	0	0	0
Rps13	22.5	0	135	0	0	0	0	0
Kmt2d	22.5	0	135	0	0	0	0	0
Rbfa	22.333333	134	0	0	0	0	0	0
Rab43	22.333333	0	134	0	0	0	0	0
Mafa	22.333333	0	134	0	0	0	0	0
Lcmt1	22.333333	56	78	0	0	0	0	0
Bcas3	22.333333	134	0	0	0	0	0	0
Acat1	22.333333	134	0	0	0	0	0	0
Slc26a6	22.166667	0	133	0	0	0	0	0
Selenoo	22.166667	0	133	0	0	0	0	0
Odf2	22.166667	0	133	0	0	0	0	0
Gm21149	22.166667	0	0	0	0	0	133	0
Stmn1	22.0	132	0	0	0	0	0	0
Man2a1	22.0	132	0	0	0	0	0	0
Gorab	22.0	132	0	0	0	0	0	0
Dnajc1	22.0	0	132	0	0	0	0	0
Ddost	22.0	132	0	0	0	0	0	0
Cfap36	22.0	132	0	0	0	0	0	0
Rprd1a	21.833333	131	0	0	0	0	0	0
Rest	21.833333	0	131	0	0	0	0	0
Cd274	21.833333	0	131	0	0	0	0	0
Sat1	21.666667	0	130	0	0	0	0	0
Rap2c	21.666667	0	130	0	0	0	0	0
Pik3r2	21.666667	0	130	0	0	0	0	0
Npff	21.666667	0	130	0	0	0	0	0
Net1	21.666667	130	0	0	0	0	0	0
Caprin1	21.666667	57	73	0	0	0	0	0
Tmem71	21.5	129	0	0	0	0	0	0
Ppcdc	21.5	0	129	0	0	0	0	0
Plekha2	21.5	0	129	0	0	0	0	0
Phf20l1	21.5	0	129	0	0	0	0	0
Nedd1	21.5	129	0	0	0	0	0	0
Chd9	21.5	0	129	0	0	0	0	0
Bcl11b	21.5	0	129	0	0	0	0	0
Asf1b	21.5	0	129	0	0	0	0	0
Agk	21.5	0	129	0	0	0	0	0
Rftn1	21.333333	0	128	0	0	0	0	0
Ncbp3	21.333333	128	0	0	0	0	0	0
Maoa	21.333333	0	128	0	0	0	0	0
Gtf2a2	21.333333	0	128	0	0	0	0	0
Trim8	21.166667	0	127	0	0	0	0	0
Slamf7	21.166667	127	0	0	0	0	0	0
Scpep1	21.166667	0	127	0	0	0	0	0
Crlf3	21.166667	0	127	0	0	0	0	0
Tgfbr2	21.0	0	126	0	0	0	0	0
Sptbn4	21.0	0	126	0	0	0	0	0
Rnf103	21.0	126	0	0	0	0	0	0
Mtss1	21.0	126	0	0	0	0	0	0
Lca5l	21.0	0	126	0	0	0	0	0
Lars	21.0	0	126	0	0	0	0	0
Cdc25c	21.0	126	0	0	0	0	0	0
Blvrb	21.0	0	126	0	0	0	0	0
Zfp703	20.833333	125	0	0	0	0	0	0
Ulk4	20.833333	0	125	0	0	0	0	0
Nup205	20.833333	0	125	0	0	0	0	0
Ciao2b	20.833333	0	125	0	0	0	0	0
2510009E07Rik	20.833333	125	0	0	0	0	0	0
Ralgapa1	20.666667	0	124	0	0	0	0	0
Prrg1	20.666667	124	0	0	0	0	0	0
Mapk1ip1l	20.666667	0	124	0	0	0	0	0
Ice2	20.666667	124	0	0	0	0	0	0
Gdi1	20.666667	0	124	0	0	0	0	0
Ckap5	20.666667	0	124	0	0	0	0	0
Trappc10	20.5	0	123	0	0	0	0	0
Pms1	20.5	0	123	0	0	0	0	0
Pdcd11	20.5	123	0	0	0	0	0	0
Ormdl1	20.5	0	123	0	0	0	0	0
Fbxl19	20.5	0	123	0	0	0	0	0
Cdc42bpg	20.5	0	123	0	0	0	0	0
Atp5md	20.5	123	0	0	0	0	0	0
Abl2	20.5	0	123	0	0	0	0	0
Sgtb	20.333333	0	122	0	0	0	0	0
Nln	20.333333	0	122	0	0	0	0	0
Lrp10	20.333333	0	122	0	0	0	0	0
Fdps	20.333333	122	0	0	0	0	0	0
Ctdsp1	20.333333	0	122	0	0	0	0	0
Tgfbrap1	20.166667	57	64	0	0	0	0	0
Snrpc	20.166667	0	121	0	0	0	0	0
Nup133	20.166667	0	121	0	0	0	0	0
Cyba	20.166667	0	121	0	0	0	0	0
Rere	20.0	0	120	0	0	0	0	0
Plcb4	20.0	0	120	0	0	0	0	0
Phf8	20.0	120	0	0	0	0	0	0
Hddc2	20.0	120	0	0	0	0	0	0
Gstt2	20.0	0	120	0	0	0	0	0
Gosr2	20.0	0	120	0	0	0	0	0
Fmo5	20.0	0	120	0	0	0	0	0
Eno1	20.0	0	120	0	0	0	0	0
Bri3	20.0	0	120	0	0	0	0	0
BC024063	20.0	0	120	0	0	0	0	0
Arhgap10	20.0	0	120	0	0	0	0	0
Zzef1	19.833333	0	119	0	0	0	0	0
Tlr12	19.833333	119	0	0	0	0	0	0
Snx27	19.833333	119	0	0	0	0	0	0
Rbm26	19.833333	0	119	0	0	0	0	0
Mettl9	19.833333	119	0	0	0	0	0	0
Igsf9	19.833333	0	119	0	0	0	0	0
Galnt2	19.833333	119	0	0	0	0	0	0
Elavl1	19.833333	0	119	0	0	0	0	0
Cyb5d2	19.833333	0	119	0	0	0	0	0
Atr	19.833333	119	0	0	0	0	0	0
1700065D16Rik	19.833333	119	0	0	0	0	0	0
Ubtf	19.666667	0	118	0	0	0	0	0
Timm8a1	19.666667	118	0	0	0	0	0	0
Prrc1	19.666667	118	0	0	0	0	0	0
Prepl	19.666667	0	118	0	0	0	0	0
Pisd	19.666667	0	118	0	0	0	0	0
Ndufa10	19.666667	118	0	0	0	0	0	0
H2bc14	19.666667	0	118	0	0	0	0	0
Camkmt	19.666667	0	118	0	0	0	0	0
1810058I24Rik	19.666667	0	118	0	0	0	0	0
Spout1	19.5	0	117	0	0	0	0	0
Rpf1	19.5	0	117	0	0	0	0	0
Paox	19.5	117	0	0	0	0	0	0
Mif	19.5	0	117	0	0	0	0	0
Gpc1	19.5	0	117	0	0	0	0	0
Gch1	19.5	0	117	0	0	0	0	0
Dmac1	19.5	117	0	0	0	0	0	0
Zfp558	19.333333	0	116	0	0	0	0	0
Wdr76	19.333333	0	116	0	0	0	0	0
Slc9a7	19.333333	0	116	0	0	0	0	0
Ptprv	19.333333	116	0	0	0	0	0	0
Ptpn7	19.333333	116	0	0	0	0	0	0
Mfap1a	19.333333	0	116	0	0	0	0	0
Mbd3l1	19.333333	0	116	0	0	0	0	0
Ikzf2	19.333333	0	116	0	0	0	0	0
Hacd2	19.333333	0	116	0	0	0	0	0
Etaa1	19.333333	0	116	0	0	0	0	0
Dcakd	19.333333	0	116	0	0	0	0	0
Armc1	19.333333	0	116	0	0	0	0	0
Rasgrp1	19.166667	0	115	0	0	0	0	0
Plekha3	19.166667	0	115	0	0	0	0	0
Mrpl37	19.166667	115	0	0	0	0	0	0
Fkbp7	19.166667	0	115	0	0	0	0	0
Cyb5rl	19.166667	115	0	0	0	0	0	0
Ube2j2	19.0	114	0	0	0	0	0	0
Ndufaf2	19.0	114	0	0	0	0	0	0
Htatsf1	19.0	114	0	0	0	0	0	0
Hes6	19.0	0	114	0	0	0	0	0
Gins1	19.0	114	0	0	0	0	0	0
Garre1	19.0	114	0	0	0	0	0	0
Dtx4	19.0	0	114	0	0	0	0	0
Zfyve1	18.833333	113	0	0	0	0	0	0
Tex45	18.833333	0	113	0	0	0	0	0
Tbc1d9b	18.833333	0	113	0	0	0	0	0
Snrpg	18.833333	0	113	0	0	0	0	0
Pex11g	18.833333	0	113	0	0	0	0	0
Ndufa4	18.833333	113	0	0	0	0	0	0
Myc	18.833333	0	113	0	0	0	0	0
Mfsd10	18.833333	0	113	0	0	0	0	0
Grin2d	18.833333	0	113	0	0	0	0	0
Dnm1l	18.833333	113	0	0	0	0	0	0
Arpc3	18.833333	113	0	0	0	0	0	0
Ankrd39	18.833333	0	113	0	0	0	0	0
Vps52	18.666667	0	112	0	0	0	0	0
Ube2f	18.666667	0	112	0	0	0	0	0
Rps18	18.666667	0	112	0	0	0	0	0
Ralb	18.666667	0	112	0	0	0	0	0
Qtrt1	18.666667	112	0	0	0	0	0	0
B3galt4	18.666667	0	112	0	0	0	0	0
8030462N17Rik	18.666667	0	112	0	0	0	0	0
Ucp2	18.5	0	111	0	0	0	0	0
Sap30bp	18.5	0	111	0	0	0	0	0
Rps27a	18.5	0	111	0	0	0	0	0
Recql5	18.5	0	111	0	0	0	0	0
Mocs3	18.5	0	111	0	0	0	0	0
Lrrc51	18.5	0	111	0	0	0	0	0
Itpkb	18.5	0	111	0	0	0	0	0
Hsbp1	18.5	0	111	0	0	0	0	0
Heg1	18.5	0	111	0	0	0	0	0
Dpm1	18.5	0	111	0	0	0	0	0
Clhc1	18.5	0	111	0	0	0	0	0
Zfp397	18.333333	0	110	0	0	0	0	0
Tmx2	18.333333	0	110	0	0	0	0	0
Tmem39b	18.333333	110	0	0	0	0	0	0
Ppil3	18.333333	0	110	0	0	0	0	0
Pde4a	18.333333	0	110	0	0	0	0	0
Nif3l1	18.333333	0	110	0	0	0	0	0
Med19	18.333333	0	110	0	0	0	0	0
Fam222a	18.333333	0	110	0	0	0	0	0
Vcp	18.166667	0	109	0	0	0	0	0
Vamp5	18.166667	0	109	0	0	0	0	0
Smad3	18.166667	109	0	0	0	0	0	0
Rictor	18.166667	109	0	0	0	0	0	0
Msrb1	18.166667	109	0	0	0	0	0	0
Klhdc1	18.166667	0	109	0	0	0	0	0
Il18r1	18.166667	0	109	0	0	0	0	0
Glipr2	18.166667	109	0	0	0	0	0	0
Gapdh	18.166667	0	109	0	0	0	0	0
Elmo1	18.166667	0	109	0	0	0	0	0
Zfp398	18.0	0	108	0	0	0	0	0
Sgms1	18.0	0	108	0	0	0	0	0
Rala	18.0	0	108	0	0	0	0	0
Nutf2	18.0	0	108	0	0	0	0	0
Nek7	18.0	108	0	0	0	0	0	0
Med13l	18.0	0	108	0	0	0	0	0
Marcks	18.0	108	0	0	0	0	0	0
Fam149b	18.0	108	0	0	0	0	0	0
Ecd	18.0	108	0	0	0	0	0	0
Car11	18.0	0	108	0	0	0	0	0
Zeb1	17.833333	107	0	0	0	0	0	0
Vmn2r102	17.833333	0	107	0	0	0	0	0
Rragb	17.833333	0	107	0	0	0	0	0
Pabpc4	17.833333	0	107	0	0	0	0	0
Nbn	17.833333	0	107	0	0	0	0	0
Itm2b	17.833333	107	0	0	0	0	0	0
Hccs	17.833333	0	107	0	0	0	0	0
Gm9758	17.833333	0	0	0	0	0	107	0
Gm15246	17.833333	0	107	0	0	0	0	0
Dock11	17.833333	0	107	0	0	0	0	0
Ddit4	17.833333	0	107	0	0	0	0	0
Cdkn1c	17.833333	0	107	0	0	0	0	0
Btbd2	17.833333	0	107	0	0	0	0	0
Zscan12	17.666667	0	106	0	0	0	0	0
Zfp512	17.666667	0	106	0	0	0	0	0
Spidr	17.666667	0	106	0	0	0	0	0
Ppp1r12c	17.666667	106	0	0	0	0	0	0
Mrps36	17.666667	0	106	0	0	0	0	0
Lats1	17.666667	0	106	0	0	0	0	0
Icam2	17.666667	0	106	0	0	0	0	0
Gcc1	17.666667	0	106	0	0	0	0	0
Fam117a	17.666667	106	0	0	0	0	0	0
Ehd3	17.666667	0	106	0	0	0	0	0
Chaf1b	17.666667	0	106	0	0	0	0	0
Cdkl5	17.666667	106	0	0	0	0	0	0
Bod1	17.666667	0	106	0	0	0	0	0
Bcl3	17.666667	106	0	0	0	0	0	0
Arf5	17.666667	0	106	0	0	0	0	0
Abracl	17.666667	106	0	0	0	0	0	0
Trip12	17.5	105	0	0	0	0	0	0
Suz12	17.5	105	0	0	0	0	0	0
Sri	17.5	0	105	0	0	0	0	0
Spg20	17.5	0	105	0	0	0	0	0
Slc30a9	17.5	105	0	0	0	0	0	0
Sdhaf2	17.5	0	105	0	0	0	0	0
Riok3	17.5	105	0	0	0	0	0	0
Pheta1	17.5	0	105	0	0	0	0	0
Ogfod3	17.5	105	0	0	0	0	0	0
Ndufaf3	17.5	0	105	0	0	0	0	0
Mdm4	17.5	105	0	0	0	0	0	0
Map11	17.5	0	105	0	0	0	0	0
Maged1	17.5	0	105	0	0	0	0	0
Kifc3	17.5	105	0	0	0	0	0	0
Itm2c	17.5	105	0	0	0	0	0	0
Hexdc	17.5	105	0	0	0	0	0	0
Fbxo36	17.5	105	0	0	0	0	0	0
Ddx55	17.5	0	105	0	0	0	0	0
Dalrd3	17.5	0	105	0	0	0	0	0
Ctsw	17.5	105	0	0	0	0	0	0
Cpsf7	17.5	0	105	0	0	0	0	0
Cenpw	17.5	105	0	0	0	0	0	0
Cbx4	17.5	0	105	0	0	0	0	0
Arf3	17.5	105	0	0	0	0	0	0
2810021J22Rik	17.5	105	0	0	0	0	0	0
Usp7	17.333333	0	104	0	0	0	0	0
Ttc28	17.333333	104	0	0	0	0	0	0
Trex1	17.333333	0	104	0	0	0	0	0
Tra2a	17.333333	0	104	0	0	0	0	0
Tmem256	17.333333	0	104	0	0	0	0	0
Shisa5	17.333333	0	104	0	0	0	0	0
Sesn2	17.333333	0	104	0	0	0	0	0
Prpf8	17.333333	104	0	0	0	0	0	0
Nlgn2	17.333333	0	104	0	0	0	0	0
Med1	17.333333	104	0	0	0	0	0	0
Mast3	17.333333	0	104	0	0	0	0	0
Fem1a	17.333333	104	0	0	0	0	0	0
Cd82	17.333333	0	104	0	0	0	0	0
Zfp747	17.166667	0	103	0	0	0	0	0
Tcea1	17.166667	0	103	0	0	0	0	0
Spint2	17.166667	103	0	0	0	0	0	0
Rp9	17.166667	103	0	0	0	0	0	0
Rnmt	17.166667	0	103	0	0	0	0	0
Rinl	17.166667	103	0	0	0	0	0	0
Psmg2	17.166667	0	103	0	0	0	0	0
Pde12	17.166667	0	103	0	0	0	0	0
Lsp1	17.166667	0	103	0	0	0	0	0
Irak2	17.166667	103	0	0	0	0	0	0
Ier5	17.166667	103	0	0	0	0	0	0
Herpud1	17.166667	0	103	0	0	0	0	0
Fam83d	17.166667	0	103	0	0	0	0	0
Fam210a	17.166667	0	103	0	0	0	0	0
Fads1	17.166667	0	103	0	0	0	0	0
Cfap298	17.166667	0	103	0	0	0	0	0
