Target_genes	Bhlhe40|Average	SRX3927757|Bone_Marrow_Cells	SRX3927758|Bone_Marrow_Cells	SRX10809293|B_cells	SRX10809294|B_cells	SRX3927759|CD4+_T_cells	SRX3927760|CD4+_T_cells	SRX140385|CH12	SRX15941724|Liver	SRX15941726|Liver	SRX5299298|Macrophages	SRX5299300|Macrophages	SRX6608073|Macrophages	SRX188814|MEL	SRX3730216|Trophoblast_stem_cells	SRX3730217|Trophoblast_stem_cells	STRING
AY074887	14.0	0	0	0	0	0	0	122	0	0	0	0	0	88	0	0	0
1700001K19Rik	14.0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0
Thy1	13.933333	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0
Sdsl	13.933333	0	0	0	0	0	0	101	0	0	0	0	0	108	0	0	0
Pik3c2a	13.933333	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0
Lig4	13.933333	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0
Klra1	13.933333	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0
Ikbke	13.933333	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0
Havcr1	13.933333	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0
Gtf2h4	13.933333	0	0	0	0	0	0	101	0	0	0	0	0	108	0	0	0
Erv3	13.933333	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0
Clcf1	13.933333	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0
Ccdc17	13.933333	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0
Bcl2a1c	13.933333	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0
Abhd13	13.933333	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0
Zfp287	13.866667	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0
Sdk1	13.866667	0	0	0	0	140	0	0	0	0	0	0	68	0	0	0	0
Rhov	13.866667	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0
R3hdm4	13.866667	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0
Odf3l1	13.866667	0	0	0	0	0	0	136	0	0	0	0	72	0	0	0	0
Miip	13.866667	0	0	0	0	0	0	124	0	0	0	0	0	84	0	0	0
Meis2	13.866667	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0
Kiss1r	13.866667	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0
Kcnip3	13.866667	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0
Iffo1	13.866667	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0
Fv1	13.866667	0	0	0	0	0	0	124	0	0	0	0	0	84	0	0	0
Defb48	13.866667	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0
Celf5	13.866667	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0
Catsper1	13.866667	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0
Bend6	13.866667	0	0	0	0	0	0	94	0	0	0	0	114	0	0	0	0
4932438A13Rik	13.866667	0	0	113	0	0	0	95	0	0	0	0	0	0	0	0	0
Srgap2	13.8	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0
Pkd1	13.8	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0
Nup210l	13.8	0	0	0	0	118	89	0	0	0	0	0	0	0	0	0	0
Ireb2	13.8	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0
Hadh	13.8	0	0	0	0	0	0	114	0	0	0	0	0	93	0	0	0
Gpm6a	13.8	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0
Gmip	13.8	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0
Fam72a	13.8	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0
Cstf2t	13.8	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0
1700020D05Rik	13.8	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0
Tmem263	13.733333	0	0	0	0	0	0	84	0	0	0	0	0	122	0	0	0
Tmc1	13.733333	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0
Pth1r	13.733333	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0
Mettl4	13.733333	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0
Kcnh3	13.733333	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0
Iah1	13.733333	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0
Fhl4	13.733333	0	0	0	0	0	0	84	0	0	0	0	0	122	0	0	0
Cd6	13.733333	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0
Spesp1	13.666667	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0
Smim1	13.666667	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0
Plscr2	13.666667	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0
Pja2	13.666667	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0
Nags	13.666667	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0
Icosl	13.666667	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0
Chrac1	13.666667	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0
5730455P16Rik	13.666667	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0
Zscan20	13.6	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0
Vegfc	13.6	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0
Rfx1	13.6	0	0	104	0	0	0	100	0	0	0	0	0	0	0	0	0
Prkcb	13.6	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0
H60b	13.6	0	0	95	109	0	0	0	0	0	0	0	0	0	0	0	0
Ghitm	13.6	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0
Gbe1	13.6	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0
Cyp4f17	13.6	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0
Bcl2l14	13.6	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0
Atxn1l	13.6	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0
Acss2	13.6	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0
Zfp503	13.533333	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0
Zfp467	13.533333	0	0	0	0	0	0	138	0	0	0	0	0	65	0	0	0
Xrcc4	13.533333	0	0	0	0	0	0	113	0	0	0	0	0	90	0	0	0
Was	13.533333	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0
Urm1	13.533333	0	0	0	0	0	0	86	0	0	0	0	0	117	0	0	0
Txnrd3	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Trim30d	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Tmem200b	13.533333	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0
Tmem167	13.533333	0	0	0	0	0	0	113	0	0	0	0	0	90	0	0	0
Tex37	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Tbx20	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Tas2r134	13.533333	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Taar5	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Stk24	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Spryd7	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Scnn1g	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Rsad2	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Rasd1	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Plcd1	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Pkp3	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Naa16	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Mbnl3	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Ifna1	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Huwe1	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Hs3st5	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Hoxa10	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Guca2a	13.533333	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0
Gmds	13.533333	0	0	0	0	0	0	77	0	0	0	0	0	126	0	0	0
Fam98c	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Dkk1	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Defb9	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Cx3cl1	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Cracr2b	13.533333	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0
Cnot11	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Ccdc54	13.533333	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0
Ccdc187	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
C1qtnf9	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Bbs2	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Acot1	13.533333	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0
1700057G04Rik	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
1700016K19Rik	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
1700010I14Rik	13.533333	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
Zfp939	13.466667	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0
Nr4a1	13.466667	0	0	0	0	0	0	109	0	0	0	0	93	0	0	0	0
Mdm1	13.466667	0	0	0	0	0	0	98	0	0	0	0	0	104	0	0	0
Lcn12	13.466667	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0
Gstz1	13.466667	0	0	0	0	0	0	69	0	0	0	0	0	133	0	0	0
Fscn2	13.466667	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0
Chmp5	13.466667	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0
Cd200r4	13.466667	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0
Cacng8	13.466667	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0
Bag1	13.466667	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0
Slc25a47	13.4	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0
Scfd1	13.4	0	0	0	0	0	0	99	0	0	0	0	0	102	0	0	0
Poc1a	13.4	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0
Pilrb1	13.4	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0
Pgf	13.4	0	0	0	0	0	0	93	0	0	0	0	0	108	0	0	0
Pcdh17	13.4	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0
Lce1d	13.4	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0
Krtap16-1	13.4	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0
Guf1	13.4	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0
Crisp2	13.4	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0
Cers1	13.4	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0
Aarsd1	13.4	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0
Trip6	13.333333	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0
Pdha1	13.333333	0	0	0	0	0	0	119	0	81	0	0	0	0	0	0	0
Myo1b	13.333333	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0
Mapk8ip3	13.333333	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0
Ly6g5b	13.333333	0	0	0	0	0	0	117	0	0	0	0	0	83	0	0	0
Eipr1	13.333333	0	0	0	0	0	0	109	0	0	0	0	0	91	0	0	0
Denn2b	13.333333	0	0	0	0	0	0	101	0	0	0	0	0	99	0	0	0
Dedd	13.333333	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0
Cog1	13.333333	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0
Caprin1	13.333333	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0
Bcl9l	13.333333	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0
Zfp955b	13.266667	0	0	0	0	0	0	84	0	0	0	0	0	115	0	0	0
Ubr1	13.266667	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0
Tusc3	13.266667	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0
Slc3a1	13.266667	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0
Samd4	13.266667	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0
Sac3d1	13.266667	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0
Kbtbd8	13.266667	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0
Gm27021	13.266667	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0
Emc8	13.266667	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0
Ednrb	13.266667	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0
Cox4i1	13.266667	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0
Srp54a	13.2	0	0	0	0	0	0	108	0	0	0	0	0	0	90	0	0
Phf21a	13.2	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0
Pcp4	13.2	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0
Olfr557	13.2	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0
Nr2c2	13.2	0	0	0	0	108	0	90	0	0	0	0	0	0	0	0	0
Nploc4	13.2	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0
Mybphl	13.2	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0
Mrpl33	13.2	0	0	0	0	0	0	93	0	0	0	0	0	105	0	0	0
Hacd4	13.2	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0
Gpr157	13.2	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0
Fam171a2	13.2	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0
Dok2	13.2	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0
Cdc42bpa	13.2	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0
Bmpr1b	13.2	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0
Arhgef10	13.2	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0
4930590J08Rik	13.2	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0
Yif1a	13.133333	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0
Xylt2	13.133333	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0
Tmem151a	13.133333	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0
Tex19.2	13.133333	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0
Sgpp2	13.133333	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0
Pola1	13.133333	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0
Myo10	13.133333	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0
Mapkbp1	13.133333	0	0	0	0	0	0	91	0	0	0	0	0	106	0	0	0
Inpp5j	13.133333	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0
Ifna4	13.133333	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0
Gm45871	13.133333	0	0	0	0	0	0	94	0	0	0	0	0	103	0	0	0
Gimap1	13.133333	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0
Cd84	13.133333	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0
Tusc2	13.066667	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0
Syne4	13.066667	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0
Sv2c	13.066667	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0
Snx31	13.066667	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0
Rsu1	13.066667	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0
Pdzk1ip1	13.066667	0	0	0	0	0	0	69	0	0	0	0	0	127	0	0	0
Pde9a	13.066667	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0
Minpp1	13.066667	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0
Krt1	13.066667	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0
Hbb-y	13.066667	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0
Gm2a	13.066667	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0
Chadl	13.066667	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0
Tmem50a	13.0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0
Shkbp1	13.0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0
Prkar2a	13.0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0
Il12b	13.0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0
Iars2	13.0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0
Dnajb13	13.0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0
Clic6	13.0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0
Card14	13.0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0
Bpnt1	13.0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0
Wwc2	12.933333	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0
Sult5a1	12.933333	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0
Smarca5	12.933333	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0
S100a14	12.933333	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0
Reps1	12.933333	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0
Pigt	12.933333	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0
Limk1	12.933333	0	0	0	117	0	0	77	0	0	0	0	0	0	0	0	0
Invs	12.933333	0	0	0	0	0	0	117	0	0	0	0	0	77	0	0	0
Erp44	12.933333	0	0	0	0	0	0	117	0	0	0	0	0	77	0	0	0
Dbndd2	12.933333	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0
Yipf5	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Usp51	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Tspan6	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Sstr3	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Spint4	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Slc35f3	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Serpina9	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Scn8a	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Rpp21	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Rnaset2b	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Rhox2b	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Ptprr	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Ppp4r4	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Pomgnt1	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Loxhd1	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Lime1	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Irak1	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Htra1	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Hmox2	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Gm36028	12.866667	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0
Gm17266	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Gm11938	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Fndc3c1	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
F2rl2	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Epsti1	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Efcab10	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Ear4	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Ear14	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Dpy19l2	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Dmap1	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Ctxn3	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Casp2	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Arhgap20	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Ang2	12.866667	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
Zfp458	12.8	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0
Tas1r3	12.8	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0
Sulf2	12.8	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0
Rxfp2	12.8	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0
Ocln	12.8	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0
Mast2	12.8	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0
Kif5b	12.8	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0
Glcci1	12.8	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0
Fam120b	12.8	0	0	0	0	0	0	84	0	0	0	0	0	108	0	0	0
Dpysl3	12.8	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0
Dagla	12.8	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0
Asic3	12.8	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0
9130008F23Rik	12.8	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0
Rock1	12.733333	0	0	0	0	0	0	112	0	0	0	0	79	0	0	0	0
Ppp2r1b	12.733333	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0
Kcnj4	12.733333	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0
Il10ra	12.733333	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0
Gsc	12.733333	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0
Aopep	12.733333	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0
Yipf1	12.666667	0	0	0	0	0	0	108	0	0	0	0	0	82	0	0	0
Wdr90	12.666667	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0
Smim34	12.666667	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0
Mamstr	12.666667	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0
Fcgr4	12.666667	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0
Clstn3	12.666667	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0
Clec9a	12.666667	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0
Atrip	12.666667	0	0	0	0	113	0	77	0	0	0	0	0	0	0	0	0
3110040N11Rik	12.666667	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0
Tubb2b	12.6	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0
Pitpnm2	12.6	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0
P2ry14	12.6	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0
Lrrc61	12.6	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0
Gm20939	12.6	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0
Galnt9	12.6	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0
Ethe1	12.6	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0
B3gnt3	12.6	0	0	0	0	0	0	0	111	0	0	0	0	78	0	0	0
Vamp2	12.533333	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0
Tmem30a	12.533333	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0
Rnf128	12.533333	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0
Ccnb2	12.533333	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0
Abcb9	12.533333	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0
Zfp541	12.466667	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0
Tm6sf2	12.466667	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0
Rpl4	12.466667	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0
Rpap1	12.466667	0	0	0	0	0	0	105	0	0	0	0	0	82	0	0	0
Robo3	12.466667	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0
Rad23b	12.466667	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0
Rabl3	12.466667	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0
Prdm1	12.466667	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0
Paox	12.466667	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0
Nxph4	12.466667	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0
Nxf3	12.466667	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0
Numa1	12.466667	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0
Mmp17	12.466667	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0
Kcnu1	12.466667	0	0	0	0	0	0	80	0	0	0	0	107	0	0	0	0
Hhex	12.466667	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0
Gtf2e1	12.466667	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0
Echdc2	12.466667	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0
Chrnd	12.466667	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0
Ccl17	12.466667	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0
Ccdc83	12.466667	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0
Zranb1	12.4	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0
Neurod2	12.4	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0
Myb	12.4	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0
Mvk	12.4	0	0	0	0	0	0	84	0	102	0	0	0	0	0	0	0
Mtfr1l	12.4	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0
Mrtfb	12.4	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0
Mmab	12.4	0	0	0	0	0	0	84	0	102	0	0	0	0	0	0	0
Lzts1	12.4	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0
Klra22	12.4	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0
Klra15	12.4	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0
Kdr	12.4	0	0	0	0	0	0	118	0	0	0	0	68	0	0	0	0
