Target_genes	Hoxa9|Average	SRX7135172|Acute_myeloid_leukemia	SRX7416185|Embryoid_Bodies	SRX7416186|Embryoid_Bodies	SRX110439|Myeloblastic_cell_lines	SRX110442|Myeloblastic_cell_lines	SRX11174682|Unclassified	SRX11174683|Unclassified	SRX11174684|Unclassified	SRX11174686|Unclassified	SRX11174687|Unclassified	STRING
Abhd13	14.300000	0	0	0	0	0	143	0	0	0	0	0
2900026A02Rik	14.300000	0	0	143	0	0	0	0	0	0	0	0
2510039O18Rik	14.300000	0	0	0	0	0	143	0	0	0	0	0
Zmat2	14.200000	142	0	0	0	0	0	0	0	0	0	0
Zfp882	14.200000	0	0	0	0	0	142	0	0	0	0	0
Zfp790	14.200000	0	0	142	0	0	0	0	0	0	0	0
Unc13a	14.200000	0	142	0	0	0	0	0	0	0	0	0
Tom1	14.200000	0	0	142	0	0	0	0	0	0	0	0
Tiam1	14.200000	0	0	0	0	0	142	0	0	0	0	0
Snapc1	14.200000	142	0	0	0	0	0	0	0	0	0	0
Slc22a15	14.200000	0	0	0	0	0	142	0	0	0	0	0
Prss37	14.200000	0	0	0	0	0	142	0	0	0	0	0
Pet117	14.200000	0	0	0	0	0	142	0	0	0	0	0
Ninj1	14.200000	0	0	0	0	0	142	0	0	0	0	0
Micu2	14.200000	0	0	0	0	0	142	0	0	0	0	0
Micu1	14.200000	0	0	0	0	0	142	0	0	0	0	0
Kdm2b	14.200000	142	0	0	0	0	0	0	0	0	0	0
Kat14	14.200000	0	0	0	0	0	142	0	0	0	0	0
Hsf1	14.200000	142	0	0	0	0	0	0	0	0	0	0
Gtf2h4	14.200000	0	0	0	0	0	142	0	0	0	0	0
Gm3264	14.200000	0	0	142	0	0	0	0	0	0	0	0
Fez2	14.200000	142	0	0	0	0	0	0	0	0	0	0
Dr1	14.200000	0	142	0	0	0	0	0	0	0	0	0
Cdadc1	14.200000	0	0	0	0	0	142	0	0	0	0	0
Brf1	14.200000	142	0	0	0	0	0	0	0	0	0	0
Bop1	14.200000	142	0	0	0	0	0	0	0	0	0	0
Bfsp1	14.200000	0	0	0	0	0	142	0	0	0	0	0
Asic1	14.200000	0	0	0	0	0	142	0	0	0	0	0
1700122O11Rik	14.200000	0	0	0	0	0	142	0	0	0	0	0
Ttc27	14.100000	141	0	0	0	0	0	0	0	0	0	0
Tmem41b	14.100000	0	0	0	0	0	141	0	0	0	0	0
Spg11	14.100000	0	0	0	0	0	141	0	0	0	0	0
Scg2	14.100000	0	0	141	0	0	0	0	0	0	0	0
Rnf34	14.100000	0	0	141	0	0	0	0	0	0	0	0
Rabl3	14.100000	0	0	0	0	0	141	0	0	0	0	0
Ppcdc	14.100000	0	0	0	0	0	141	0	0	0	0	0
Polr3k	14.100000	0	0	0	0	0	141	0	0	0	0	0
Plvap	14.100000	0	0	0	0	0	141	0	0	0	0	0
Naf1	14.100000	0	0	0	0	0	141	0	0	0	0	0
Lipt1	14.100000	0	0	0	0	0	141	0	0	0	0	0
Gtf2e1	14.100000	0	0	0	0	0	141	0	0	0	0	0
Gpr34	14.100000	0	0	0	0	0	141	0	0	0	0	0
Gm42517	14.100000	141	0	0	0	0	0	0	0	0	0	0
Fmnl2	14.100000	0	141	0	0	0	0	0	0	0	0	0
Fam118a	14.100000	0	0	0	0	0	141	0	0	0	0	0
Extl1	14.100000	141	0	0	0	0	0	0	0	0	0	0
Csf1r	14.100000	0	0	0	0	0	141	0	0	0	0	0
Ccndbp1	14.100000	0	0	0	0	0	0	0	0	141	0	0
Ccdc71l	14.100000	0	0	0	0	0	141	0	0	0	0	0
Cbfa2t2	14.100000	0	141	0	0	0	0	0	0	0	0	0
Bbs10	14.100000	0	0	0	0	0	141	0	0	0	0	0
Ap5b1	14.100000	0	0	0	0	0	141	0	0	0	0	0
Akr1a1	14.100000	0	0	0	0	0	141	0	0	0	0	0
Zfr2	14.000000	140	0	0	0	0	0	0	0	0	0	0
Zfp954	14.000000	0	0	0	0	0	0	0	0	140	0	0
Unc45b	14.000000	0	0	0	0	0	140	0	0	0	0	0
Trim30d	14.000000	0	0	0	0	0	140	0	0	0	0	0
Tcp10b	14.000000	140	0	0	0	0	0	0	0	0	0	0
Tax1bp3	14.000000	0	0	140	0	0	0	0	0	0	0	0
Syde2	14.000000	0	0	0	0	0	140	0	0	0	0	0
Retreg1	14.000000	0	0	0	0	0	140	0	0	0	0	0
Plcxd1	14.000000	140	0	0	0	0	0	0	0	0	0	0
Olfr1330	14.000000	0	0	0	0	0	140	0	0	0	0	0
Nle1	14.000000	0	0	0	0	0	140	0	0	0	0	0
Nkain4	14.000000	0	0	140	0	0	0	0	0	0	0	0
Nek6	14.000000	0	0	0	0	0	140	0	0	0	0	0
Ndufaf5	14.000000	0	0	0	0	0	140	0	0	0	0	0
Mtx2	14.000000	0	0	0	0	0	0	0	0	140	0	0
Mms22l	14.000000	0	0	0	0	0	0	0	0	140	0	0
Mmp24	14.000000	0	0	0	0	0	140	0	0	0	0	0
Lyn	14.000000	0	0	0	0	0	140	0	0	0	0	0
Gpatch4	14.000000	0	0	0	0	0	140	0	0	0	0	0
Got1	14.000000	0	140	0	0	0	0	0	0	0	0	0
Gm2237	14.000000	0	0	140	0	0	0	0	0	0	0	0
Gfm1	14.000000	0	0	0	0	0	140	0	0	0	0	0
Esf1	14.000000	0	0	0	0	0	140	0	0	0	0	0
Emc6	14.000000	0	0	140	0	0	0	0	0	0	0	0
Dctn1	14.000000	0	0	0	0	0	140	0	0	0	0	0
Cpa6	14.000000	0	140	0	0	0	0	0	0	0	0	0
Coq9	14.000000	0	0	0	0	0	140	0	0	0	0	0
Clp1	14.000000	0	0	0	0	0	140	0	0	0	0	0
Ciapin1	14.000000	0	0	0	0	0	140	0	0	0	0	0
Atcay	14.000000	140	0	0	0	0	0	0	0	0	0	0
Ang5	14.000000	0	0	0	0	0	140	0	0	0	0	0
Ang3	14.000000	0	0	0	0	0	140	0	0	0	0	0
Abcd3	14.000000	0	140	0	0	0	0	0	0	0	0	0
Zfp830	13.900000	0	139	0	0	0	0	0	0	0	0	0
Sec14l1	13.900000	0	0	0	0	0	139	0	0	0	0	0
Ppig	13.900000	0	0	0	0	0	139	0	0	0	0	0
Pdia4	13.900000	139	0	0	0	0	0	0	0	0	0	0
Osbpl5	13.900000	0	0	0	0	0	139	0	0	0	0	0
Nmi	13.900000	0	0	0	0	0	0	0	0	139	0	0
Ncapg	13.900000	139	0	0	0	0	0	0	0	0	0	0
Mto1	13.900000	139	0	0	0	0	0	0	0	0	0	0
Map3k2	13.900000	0	0	0	0	0	139	0	0	0	0	0
Man1a	13.900000	0	0	0	0	0	0	0	0	139	0	0
Lyrm4	13.900000	0	0	0	0	0	139	0	0	0	0	0
Ltbr	13.900000	0	0	0	0	0	139	0	0	0	0	0
Lmntd1	13.900000	0	139	0	0	0	0	0	0	0	0	0
Ints8	13.900000	0	0	0	0	0	0	0	0	139	0	0
Gxylt1	13.900000	0	139	0	0	0	0	0	0	0	0	0
Grxcr1	13.900000	0	0	0	0	0	139	0	0	0	0	0
Fars2	13.900000	0	0	0	0	0	139	0	0	0	0	0
Extl3	13.900000	139	0	0	0	0	0	0	0	0	0	0
Eepd1	13.900000	0	0	0	0	0	139	0	0	0	0	0
Cd72	13.900000	139	0	0	0	0	0	0	0	0	0	0
Cct6b	13.900000	0	139	0	0	0	0	0	0	0	0	0
Ccdc126	13.900000	0	0	0	0	0	139	0	0	0	0	0
Zfp286	13.800000	0	138	0	0	0	0	0	0	0	0	0
Vmn2r83	13.800000	0	138	0	0	0	0	0	0	0	0	0
Tmprss7	13.800000	0	138	0	0	0	0	0	0	0	0	0
Tmem265	13.800000	0	138	0	0	0	0	0	0	0	0	0
Thbs2	13.800000	0	138	0	0	0	0	0	0	0	0	0
Tgm1	13.800000	138	0	0	0	0	0	0	0	0	0	0
Sympk	13.800000	0	138	0	0	0	0	0	0	0	0	0
Snapc5	13.800000	0	0	0	0	0	138	0	0	0	0	0
S100a9	13.800000	0	0	0	0	0	138	0	0	0	0	0
Rtp3	13.800000	0	138	0	0	0	0	0	0	0	0	0
Rgs22	13.800000	0	138	0	0	0	0	0	0	0	0	0
Rbpms2	13.800000	0	138	0	0	0	0	0	0	0	0	0
Rad21l	13.800000	0	138	0	0	0	0	0	0	0	0	0
Pou6f1	13.800000	0	138	0	0	0	0	0	0	0	0	0
Pomt2	13.800000	0	0	138	0	0	0	0	0	0	0	0
Pdgfra	13.800000	0	138	0	0	0	0	0	0	0	0	0
Otop3	13.800000	0	138	0	0	0	0	0	0	0	0	0
Olfr825	13.800000	0	138	0	0	0	0	0	0	0	0	0
Olfr677	13.800000	0	138	0	0	0	0	0	0	0	0	0
Olfr1437	13.800000	0	138	0	0	0	0	0	0	0	0	0
Olfr1380	13.800000	0	138	0	0	0	0	0	0	0	0	0
Nat8f6	13.800000	0	138	0	0	0	0	0	0	0	0	0
Nampt	13.800000	0	0	0	0	0	138	0	0	0	0	0
Mzt2	13.800000	0	0	0	0	0	138	0	0	0	0	0
Myoz1	13.800000	0	0	0	0	0	138	0	0	0	0	0
Msrb3	13.800000	0	138	0	0	0	0	0	0	0	0	0
Lrrc23	13.800000	0	138	0	0	0	0	0	0	0	0	0
Ldhd	13.800000	0	138	0	0	0	0	0	0	0	0	0
Invs	13.800000	0	0	0	0	0	138	0	0	0	0	0
Hook2	13.800000	0	0	0	0	0	138	0	0	0	0	0
Gp5	13.800000	0	0	0	0	0	138	0	0	0	0	0
Gm6460	13.800000	0	138	0	0	0	0	0	0	0	0	0
Gm42372	13.800000	0	138	0	0	0	0	0	0	0	0	0
Gdf15	13.800000	0	0	0	0	0	138	0	0	0	0	0
Gadl1	13.800000	0	138	0	0	0	0	0	0	0	0	0
Foxa3	13.800000	0	138	0	0	0	0	0	0	0	0	0
Fgl2	13.800000	0	0	0	0	0	138	0	0	0	0	0
Fgf5	13.800000	0	138	0	0	0	0	0	0	0	0	0
Fastkd1	13.800000	0	0	0	0	0	138	0	0	0	0	0
Fasn	13.800000	0	0	138	0	0	0	0	0	0	0	0
Fam170a	13.800000	0	138	0	0	0	0	0	0	0	0	0
Fahd2a	13.800000	0	0	0	0	0	138	0	0	0	0	0
Erp44	13.800000	0	0	0	0	0	138	0	0	0	0	0
Elane	13.800000	0	0	0	0	0	138	0	0	0	0	0
Eif4a3l1	13.800000	0	138	0	0	0	0	0	0	0	0	0
Cyp2j5	13.800000	0	138	0	0	0	0	0	0	0	0	0
Cfd	13.800000	0	0	0	0	0	138	0	0	0	0	0
Cecr2	13.800000	0	138	0	0	0	0	0	0	0	0	0
Cd38	13.800000	0	138	0	0	0	0	0	0	0	0	0
C1galt1c1	13.800000	138	0	0	0	0	0	0	0	0	0	0
Arhgef6	13.800000	0	0	0	0	0	138	0	0	0	0	0
Agtr2	13.800000	0	138	0	0	0	0	0	0	0	0	0
Adgre5	13.800000	0	0	0	0	0	138	0	0	0	0	0
Aak1	13.800000	0	0	0	0	0	138	0	0	0	0	0
Zwilch	13.700000	0	0	0	0	0	137	0	0	0	0	0
Wasl	13.700000	0	0	0	0	0	137	0	0	0	0	0
Vinac1	13.700000	0	0	137	0	0	0	0	0	0	0	0
Tufm	13.700000	0	0	0	0	0	137	0	0	0	0	0
Ttl	13.700000	0	0	137	0	0	0	0	0	0	0	0
Tnfrsf11a	13.700000	0	0	137	0	0	0	0	0	0	0	0
Tmem232	13.700000	0	0	137	0	0	0	0	0	0	0	0
Tdrd9	13.700000	0	0	137	0	0	0	0	0	0	0	0
Slc38a3	13.700000	0	0	137	0	0	0	0	0	0	0	0
Sirt2	13.700000	0	0	137	0	0	0	0	0	0	0	0
Siah1a	13.700000	0	0	137	0	0	0	0	0	0	0	0
Rwdd2a	13.700000	0	0	0	0	0	137	0	0	0	0	0
Rpl4	13.700000	0	0	0	0	0	137	0	0	0	0	0
Ppard	13.700000	137	0	0	0	0	0	0	0	0	0	0
Pgm3	13.700000	0	0	0	0	0	137	0	0	0	0	0
Nudt18	13.700000	0	0	0	0	0	137	0	0	0	0	0
Nfkbib	13.700000	0	0	137	0	0	0	0	0	0	0	0
Naa30	13.700000	0	137	0	0	0	0	0	0	0	0	0
Lhcgr	13.700000	0	0	137	0	0	0	0	0	0	0	0
Kncn	13.700000	0	0	137	0	0	0	0	0	0	0	0
Klf12	13.700000	0	0	137	0	0	0	0	0	0	0	0
H2-T10	13.700000	137	0	0	0	0	0	0	0	0	0	0
Frmd5	13.700000	0	0	137	0	0	0	0	0	0	0	0
Edil3	13.700000	0	137	0	0	0	0	0	0	0	0	0
Cyb5b	13.700000	0	137	0	0	0	0	0	0	0	0	0
Col19a1	13.700000	0	137	0	0	0	0	0	0	0	0	0
Clta	13.700000	137	0	0	0	0	0	0	0	0	0	0
Celf6	13.700000	0	0	137	0	0	0	0	0	0	0	0
Ccn6	13.700000	0	0	137	0	0	0	0	0	0	0	0
Ccdc105	13.700000	0	0	137	0	0	0	0	0	0	0	0
Caprin1	13.700000	0	0	0	0	0	137	0	0	0	0	0
Atp5mpl	13.700000	0	0	137	0	0	0	0	0	0	0	0
Agap3	13.700000	0	0	137	0	0	0	0	0	0	0	0
Abcc3	13.700000	137	0	0	0	0	0	0	0	0	0	0
Xpo6	13.600000	0	0	0	0	0	136	0	0	0	0	0
Tmem39a	13.600000	0	0	0	0	0	136	0	0	0	0	0
Tet1	13.600000	0	0	0	0	136	0	0	0	0	0	0
Syt13	13.600000	0	0	136	0	0	0	0	0	0	0	0
Rslcan18	13.600000	0	0	136	0	0	0	0	0	0	0	0
Qpct	13.600000	0	0	0	0	0	136	0	0	0	0	0
Prdm2	13.600000	0	0	0	0	0	136	0	0	0	0	0
Polr3e	13.600000	0	0	0	0	0	136	0	0	0	0	0
Pitpnb	13.600000	0	0	0	0	0	136	0	0	0	0	0
Nt5dc1	13.600000	0	0	0	0	136	0	0	0	0	0	0
Nsmce1	13.600000	0	0	0	0	0	136	0	0	0	0	0
Ncan	13.600000	136	0	0	0	0	0	0	0	0	0	0
Mpp6	13.600000	0	0	0	0	0	136	0	0	0	0	0
Marveld1	13.600000	136	0	0	0	0	0	0	0	0	0	0
Lemd1	13.600000	0	136	0	0	0	0	0	0	0	0	0
Irf9	13.600000	136	0	0	0	0	0	0	0	0	0	0
Gpr156	13.600000	0	0	136	0	0	0	0	0	0	0	0
Fgf7	13.600000	0	136	0	0	0	0	0	0	0	0	0
Elac2	13.600000	136	0	0	0	0	0	0	0	0	0	0
Ece1	13.600000	0	136	0	0	0	0	0	0	0	0	0
Dus4l	13.600000	0	0	0	0	0	136	0	0	0	0	0
Cog5	13.600000	0	0	0	0	0	136	0	0	0	0	0
Casp1	13.600000	0	0	0	0	0	136	0	0	0	0	0
Adamtsl1	13.600000	0	0	136	0	0	0	0	0	0	0	0
A930017K11Rik	13.600000	136	0	0	0	0	0	0	0	0	0	0
Znrf1	13.500000	135	0	0	0	0	0	0	0	0	0	0
Znhit6	13.500000	0	0	0	0	0	135	0	0	0	0	0
Zfp677	13.500000	135	0	0	0	0	0	0	0	0	0	0
Upf3a	13.500000	0	0	0	0	0	135	0	0	0	0	0
Trappc2l	13.500000	135	0	0	0	0	0	0	0	0	0	0
Tmod3	13.500000	135	0	0	0	0	0	0	0	0	0	0
Tlx2	13.500000	0	135	0	0	0	0	0	0	0	0	0
Thumpd3	13.500000	135	0	0	0	0	0	0	0	0	0	0
Srsf2	13.500000	0	0	0	0	0	0	0	0	135	0	0
Slc25a20	13.500000	135	0	0	0	0	0	0	0	0	0	0
Scaf11	13.500000	0	135	0	0	0	0	0	0	0	0	0
Pcgf1	13.500000	0	135	0	0	0	0	0	0	0	0	0
Myo15b	13.500000	0	0	0	0	0	135	0	0	0	0	0
Mfsd11	13.500000	0	0	0	0	0	0	0	0	135	0	0
Ly6c2	13.500000	0	0	0	0	0	135	0	0	0	0	0
Galns	13.500000	135	0	0	0	0	0	0	0	0	0	0
Cbx4	13.500000	0	0	0	0	0	135	0	0	0	0	0
Acy1	13.500000	135	0	0	0	0	0	0	0	0	0	0
Zswim7	13.400000	0	0	0	0	0	134	0	0	0	0	0
Zfp668	13.400000	0	0	0	0	0	134	0	0	0	0	0
Zfp646	13.400000	0	0	0	0	0	134	0	0	0	0	0
Zfp280b	13.400000	59	0	0	0	0	0	0	0	75	0	0
Ube2b	13.400000	0	0	0	0	0	0	0	0	134	0	0
Ttc19	13.400000	0	0	0	0	0	134	0	0	0	0	0
Tsfm	13.400000	0	0	0	0	0	134	0	0	0	0	0
Tas1r3	13.400000	0	0	0	0	0	134	0	0	0	0	0
Srp72	13.400000	0	0	0	0	0	134	0	0	0	0	0
Rgl2	13.400000	0	0	0	0	0	134	0	0	0	0	0
Rfc2	13.400000	0	0	0	0	0	134	0	0	0	0	0
Ppp1r3b	13.400000	0	0	0	0	0	134	0	0	0	0	0
Ncam2	13.400000	0	134	0	0	0	0	0	0	0	0	0
Mtfr2	13.400000	0	0	0	0	134	0	0	0	0	0	0
Mfsd2a	13.400000	0	0	134	0	0	0	0	0	0	0	0
Mettl9	13.400000	0	0	0	0	0	134	0	0	0	0	0
Mettl7a3	13.400000	0	134	0	0	0	0	0	0	0	0	0
Kitl	13.400000	0	134	0	0	0	0	0	0	0	0	0
Hspe1	13.400000	0	0	0	0	0	0	0	0	134	0	0
Hspd1	13.400000	0	0	0	0	0	0	0	0	134	0	0
Gsk3b	13.400000	0	134	0	0	0	0	0	0	0	0	0
Gm5820	13.400000	134	0	0	0	0	0	0	0	0	0	0
Gm17019	13.400000	134	0	0	0	0	0	0	0	0	0	0
Ggcx	13.400000	134	0	0	0	0	0	0	0	0	0	0
Fdxacb1	13.400000	0	0	0	0	0	134	0	0	0	0	0
Degs2	13.400000	0	0	0	0	0	134	0	0	0	0	0
D5Ertd579e	13.400000	0	0	134	0	0	0	0	0	0	0	0
Cdkl3	13.400000	0	0	0	0	0	0	0	0	134	0	0
Bicd2	13.400000	0	0	0	0	0	134	0	0	0	0	0
9330159F19Rik	13.400000	0	134	0	0	0	0	0	0	0	0	0
1110032A03Rik	13.400000	0	0	0	0	0	134	0	0	0	0	0
Rnf151	13.300000	133	0	0	0	0	0	0	0	0	0	0
Rint1	13.300000	0	0	0	0	0	133	0	0	0	0	0
Rdh5	13.300000	0	0	0	0	0	0	0	0	133	0	0
Pycr2	13.300000	133	0	0	0	0	0	0	0	0	0	0
Pus7	13.300000	0	0	0	0	0	133	0	0	0	0	0
Ptpn21	13.300000	0	0	0	0	0	133	0	0	0	0	0
Psg22	13.300000	0	0	0	0	0	133	0	0	0	0	0
Ndufa9	13.300000	0	0	0	0	0	133	0	0	0	0	0
Ncaph2	13.300000	133	0	0	0	0	0	0	0	0	0	0
Mat2b	13.300000	0	0	0	0	0	133	0	0	0	0	0
Lmf2	13.300000	133	0	0	0	0	0	0	0	0	0	0
Kyat1	13.300000	133	0	0	0	0	0	0	0	0	0	0
Gpr35	13.300000	0	0	0	0	0	133	0	0	0	0	0
Gm3558	13.300000	0	0	133	0	0	0	0	0	0	0	0
Dtx2	13.300000	0	0	0	0	0	133	0	0	0	0	0
D830031N03Rik	13.300000	0	133	0	0	0	0	0	0	0	0	0
Cst3	13.300000	0	0	0	0	0	133	0	0	0	0	0
Creld2	13.300000	133	0	0	0	0	0	0	0	0	0	0
Crabp1	13.300000	0	0	133	0	0	0	0	0	0	0	0
Cmss1	13.300000	0	133	0	0	0	0	0	0	0	0	0
Casp6	13.300000	133	0	0	0	0	0	0	0	0	0	0
Bloc1s1	13.300000	0	0	0	0	0	0	0	0	133	0	0
Ap2s1	13.300000	0	0	0	0	0	133	0	0	0	0	0
Amt	13.300000	0	0	133	0	0	0	0	0	0	0	0
Alg12	13.300000	133	0	0	0	0	0	0	0	0	0	0
Alad	13.300000	0	0	0	0	0	133	0	0	0	0	0
Akap3	13.300000	0	0	0	0	0	133	0	0	0	0	0
Adam1b	13.300000	0	0	0	0	0	133	0	0	0	0	0
Zfp874b	13.200000	0	0	0	0	0	132	0	0	0	0	0
Zfp398	13.200000	0	0	0	0	0	132	0	0	0	0	0
Wee2	13.200000	0	0	0	0	0	132	0	0	0	0	0
Senp1	13.200000	0	0	0	0	0	132	0	0	0	0	0
Scamp2	13.200000	0	0	0	0	0	132	0	0	0	0	0
Rnasek	13.200000	0	0	0	0	0	132	0	0	0	0	0
Rln1	13.200000	0	0	132	0	0	0	0	0	0	0	0
Rbfox3	13.200000	0	0	132	0	0	0	0	0	0	0	0
Pifo	13.200000	0	0	0	0	0	132	0	0	0	0	0
Pfkm	13.200000	0	0	0	0	0	132	0	0	0	0	0
Nup133	13.200000	0	0	0	0	0	132	0	0	0	0	0
Nsmaf	13.200000	0	132	0	0	0	0	0	0	0	0	0
Nphp3	13.200000	132	0	0	0	0	0	0	0	0	0	0
Nf2	13.200000	0	0	0	0	0	132	0	0	0	0	0
Mybl2	13.200000	132	0	0	0	0	0	0	0	0	0	0
Lin28a	13.200000	0	132	0	0	0	0	0	0	0	0	0
Iah1	13.200000	0	0	0	0	0	132	0	0	0	0	0
Hoxc12	13.200000	0	0	132	0	0	0	0	0	0	0	0
H3c3	13.200000	0	0	0	0	0	132	0	0	0	0	0
Glyctk	13.200000	0	0	0	0	0	132	0	0	0	0	0
Ehmt2	13.200000	132	0	0	0	0	0	0	0	0	0	0
Defb30	13.200000	0	132	0	0	0	0	0	0	0	0	0
Crk	13.200000	0	0	132	0	0	0	0	0	0	0	0
Capn11	13.200000	0	0	0	0	0	132	0	0	0	0	0
0610010K14Rik	13.200000	0	0	0	0	0	132	0	0	0	0	0
Triap1	13.100000	0	0	0	0	0	131	0	0	0	0	0
Togaram1	13.100000	131	0	0	0	0	0	0	0	0	0	0
Tasor2	13.100000	0	0	0	0	0	131	0	0	0	0	0
Slc25a12	13.100000	0	0	0	0	0	131	0	0	0	0	0
Sh3tc1	13.100000	0	0	0	0	0	131	0	0	0	0	0
Rpa2	13.100000	131	0	0	0	0	0	0	0	0	0	0
Pcdh20	13.100000	0	131	0	0	0	0	0	0	0	0	0
Orai2	13.100000	0	0	0	0	0	131	0	0	0	0	0
Nlgn1	13.100000	0	131	0	0	0	0	0	0	0	0	0
Med13	13.100000	0	0	131	0	0	0	0	0	0	0	0
Man2b2	13.100000	0	0	0	0	0	131	0	0	0	0	0
Lsm11	13.100000	0	0	131	0	0	0	0	0	0	0	0
Klhl28	13.100000	131	0	0	0	0	0	0	0	0	0	0
Hdac2	13.100000	0	0	0	0	0	131	0	0	0	0	0
Gm7244	13.100000	0	0	0	0	0	131	0	0	0	0	0
Gatc	13.100000	0	0	0	0	0	131	0	0	0	0	0
Dnajc15	13.100000	131	0	0	0	0	0	0	0	0	0	0
Ceacam2	13.100000	0	0	0	0	0	131	0	0	0	0	0
Bcdin3d	13.100000	0	0	0	0	0	131	0	0	0	0	0
Anapc11	13.100000	0	0	0	0	0	131	0	0	0	0	0
Alyref	13.100000	0	0	0	0	0	131	0	0	0	0	0
Zdhhc24	13.000000	130	0	0	0	0	0	0	0	0	0	0
Zbtb44	13.000000	0	0	0	0	0	130	0	0	0	0	0
Ypel2	13.000000	0	130	0	0	0	0	0	0	0	0	0
Was	13.000000	0	0	0	0	0	130	0	0	0	0	0
Upf1	13.000000	130	0	0	0	0	0	0	0	0	0	0
Txnrd1	13.000000	130	0	0	0	0	0	0	0	0	0	0
Trim6	13.000000	0	0	0	0	0	130	0	0	0	0	0
Tpst2	13.000000	0	0	0	0	0	130	0	0	0	0	0
Tmem161a	13.000000	0	0	0	0	0	130	0	0	0	0	0
Tex22	13.000000	0	0	0	0	0	130	0	0	0	0	0
Tenm3	13.000000	0	0	130	0	0	0	0	0	0	0	0
Smpd3	13.000000	0	0	130	0	0	0	0	0	0	0	0
Slc35c2	13.000000	0	0	0	0	0	130	0	0	0	0	0
Secisbp2l	13.000000	0	130	0	0	0	0	0	0	0	0	0
S100a5	13.000000	130	0	0	0	0	0	0	0	0	0	0
S100a4	13.000000	130	0	0	0	0	0	0	0	0	0	0
Rhobtb3	13.000000	0	0	130	0	0	0	0	0	0	0	0
Ppp4r1	13.000000	0	0	0	0	0	130	0	0	0	0	0
Plxdc2	13.000000	0	0	0	0	0	130	0	0	0	0	0
Pdzk1	13.000000	0	0	0	0	0	130	0	0	0	0	0
Pdrg1	13.000000	0	0	0	0	0	130	0	0	0	0	0
Otub2	13.000000	0	0	0	0	0	130	0	0	0	0	0
Olfr1378	13.000000	0	0	0	0	0	130	0	0	0	0	0
Mmp13	13.000000	0	0	0	0	0	130	0	0	0	0	0
Lax1	13.000000	0	0	0	0	0	130	0	0	0	0	0
Lancl2	13.000000	0	0	0	0	0	130	0	0	0	0	0
Krtap31-2	13.000000	0	0	0	0	0	130	0	0	0	0	0
Iqcf4	13.000000	0	0	0	0	0	130	0	0	0	0	0
Iqcf3	13.000000	0	0	0	0	0	130	0	0	0	0	0
Gtf3c3	13.000000	0	0	0	0	0	130	0	0	0	0	0
Gipc2	13.000000	0	0	0	0	0	130	0	0	0	0	0
Gale	13.000000	0	0	0	0	0	130	0	0	0	0	0
Ero1b	13.000000	130	0	0	0	0	0	0	0	0	0	0
Eif3h	13.000000	0	0	0	0	0	130	0	0	0	0	0
Efhc1	13.000000	0	0	130	0	0	0	0	0	0	0	0
Decr1	13.000000	0	0	0	0	0	130	0	0	0	0	0
Arhgap17	13.000000	0	0	0	0	0	130	0	0	0	0	0
Ago2	13.000000	0	0	0	0	0	130	0	0	0	0	0
Actn3	13.000000	130	0	0	0	0	0	0	0	0	0	0
2700081O15Rik	13.000000	0	0	130	0	0	0	0	0	0	0	0
Tmem238	12.900000	0	129	0	0	0	0	0	0	0	0	0
Surf6	12.900000	0	0	0	0	0	129	0	0	0	0	0
Slc30a6	12.900000	129	0	0	0	0	0	0	0	0	0	0
S1pr5	12.900000	129	0	0	0	0	0	0	0	0	0	0
Rsu1	12.900000	0	0	0	0	0	129	0	0	0	0	0
Rpl28	12.900000	0	129	0	0	0	0	0	0	0	0	0
Ptprv	12.900000	0	0	0	0	0	129	0	0	0	0	0
Ptpn7	12.900000	0	0	0	0	0	129	0	0	0	0	0
Ppp6c	12.900000	0	0	0	0	0	129	0	0	0	0	0
Mrpl48	12.900000	0	0	0	0	0	129	0	0	0	0	0
Mlx	12.900000	0	0	0	0	0	129	0	0	0	0	0
Hsd17b1	12.900000	0	0	0	0	0	129	0	0	0	0	0
Hoxb13	12.900000	0	0	129	0	0	0	0	0	0	0	0
Fut11	12.900000	0	0	0	0	0	129	0	0	0	0	0
Coasy	12.900000	0	0	0	0	0	129	0	0	0	0	0
Chmp4b	12.900000	129	0	0	0	0	0	0	0	0	0	0
Ccdc171	12.900000	0	0	129	0	0	0	0	0	0	0	0
Bnip1	12.900000	129	0	0	0	0	0	0	0	0	0	0
Zkscan7	12.800000	0	128	0	0	0	0	0	0	0	0	0
Zfp964	12.800000	0	128	0	0	0	0	0	0	0	0	0
Zfp946	12.800000	0	0	128	0	0	0	0	0	0	0	0
Zfp937	12.800000	0	128	0	0	0	0	0	0	0	0	0
Zfp652	12.800000	0	128	0	0	0	0	0	0	0	0	0
Zfp110	12.800000	0	0	0	0	0	128	0	0	0	0	0
Vps54	12.800000	0	0	128	0	0	0	0	0	0	0	0
Ube2d2b	12.800000	0	128	0	0	0	0	0	0	0	0	0
Taar8a	12.800000	0	128	0	0	0	0	0	0	0	0	0
Ssna1	12.800000	0	0	0	0	0	128	0	0	0	0	0
Smc4	12.800000	0	0	0	0	0	128	0	0	0	0	0
Slc24a5	12.800000	0	128	0	0	0	0	0	0	0	0	0
Sgpl1	12.800000	0	0	0	0	0	128	0	0	0	0	0
Rrp36	12.800000	128	0	0	0	0	0	0	0	0	0	0
Ripply2	12.800000	0	0	128	0	0	0	0	0	0	0	0
