Target_genes	Mnt|Average	SRX9514748|Lung_cancer	SRX9514749|Lung_cancer	SRX7849445|Lung_tumors	SRX7849446|Lung_tumors	SRX7849455|Lung_tumors	SRX7849456|Lung_tumors	STRING
Smg6	19.166667	0	115	0	0	0	0	0
Shprh	19.166667	0	115	0	0	0	0	0
Sh3pxd2b	19.166667	0	115	0	0	0	0	0
Serpine1	19.166667	0	115	0	0	0	0	0
Sec23ip	19.166667	0	115	0	0	0	0	0
Rpl10	19.166667	0	115	0	0	0	0	0
Recql4	19.166667	0	115	0	0	0	0	0
Pnn	19.166667	0	115	0	0	0	0	0
Nono	19.166667	0	115	0	0	0	0	0
Mynn	19.166667	0	115	0	0	0	0	0
Mcmbp	19.166667	0	115	0	0	0	0	0
Magoh	19.166667	0	115	0	0	0	0	0
Lrrc14	19.166667	0	115	0	0	0	0	0
Inpp5k	19.166667	0	115	0	0	0	0	0
Ing1	19.166667	0	115	0	0	0	0	0
Gm4925	19.166667	0	115	0	0	0	0	0
Gdpd1	19.166667	0	115	0	0	0	0	0
Gata2	19.166667	0	115	0	0	0	0	0
Ect2	19.166667	0	115	0	0	0	0	0
Dnah9	19.166667	0	0	0	115	0	0	0
Cmc2	19.166667	0	115	0	0	0	0	0
Cenpn	19.166667	0	115	0	0	0	0	0
Cd46	19.166667	0	115	0	0	0	0	0
Cars2	19.166667	0	115	0	0	0	0	0
Bub3	19.166667	0	115	0	0	0	0	0
Arl1	19.166667	0	115	0	0	0	0	0
Adck1	19.166667	0	115	0	0	0	0	0
Actrt3	19.166667	0	115	0	0	0	0	0
1600012H06Rik	19.166667	0	115	0	0	0	0	0
Wdr93	19.000000	0	114	0	0	0	0	0
Wdr59	19.000000	0	114	0	0	0	0	0
Tmem205	19.000000	0	114	0	0	0	0	0
Tfpt	19.000000	0	114	0	0	0	0	0
Tent4b	19.000000	0	114	0	0	0	0	0
St3gal2	19.000000	0	114	0	0	0	0	0
Ssr2	19.000000	0	114	0	0	0	0	0
Snrpc	19.000000	0	114	0	0	0	0	0
Slc4a11	19.000000	0	114	0	0	0	0	0
Sec11c	19.000000	0	114	0	0	0	0	0
Raph1	19.000000	0	114	0	0	0	0	0
Prpf31	19.000000	0	114	0	0	0	0	0
Plgrkt	19.000000	0	114	0	0	0	0	0
Pih1d1	19.000000	0	114	0	0	0	0	0
Pex11a	19.000000	0	114	0	0	0	0	0
Nadk	19.000000	0	114	0	0	0	0	0
Mettl14	19.000000	0	114	0	0	0	0	0
Mcm9	19.000000	0	114	0	0	0	0	0
Gpx4	19.000000	0	114	0	0	0	0	0
Fam32a	19.000000	0	114	0	0	0	0	0
Dusp14	19.000000	0	114	0	0	0	0	0
Cpped1	19.000000	0	114	0	0	0	0	0
Coq7	19.000000	0	114	0	0	0	0	0
Coa3	19.000000	0	114	0	0	0	0	0
Cntd1	19.000000	0	114	0	0	0	0	0
Clic4	19.000000	0	114	0	0	0	0	0
Ccdc159	19.000000	0	114	0	0	0	0	0
Atg16l1	19.000000	0	114	0	0	0	0	0
Aldh16a1	19.000000	0	114	0	0	0	0	0
Acsl4	19.000000	0	114	0	0	0	0	0
Abraxas1	19.000000	0	114	0	0	0	0	0
Zfp82	18.833333	0	113	0	0	0	0	0
Zfp212	18.833333	0	113	0	0	0	0	0
Vangl1	18.833333	0	113	0	0	0	0	0
Ugdh	18.833333	0	113	0	0	0	0	0
Tmem192	18.833333	0	113	0	0	0	0	0
Tdrd3	18.833333	0	113	0	0	0	0	0
Tbccd1	18.833333	0	113	0	0	0	0	0
Spcs3	18.833333	0	113	0	0	0	0	0
Spag4	18.833333	0	113	0	0	0	0	0
Snip1	18.833333	0	113	0	0	0	0	0
Slc41a1	18.833333	0	113	0	0	0	0	0
Sf3b5	18.833333	0	113	0	0	0	0	0
Rmdn1	18.833333	0	113	0	0	0	0	0
Rad54l	18.833333	0	0	0	113	0	0	0
Phkg2	18.833333	0	113	0	0	0	0	0
Pex14	18.833333	0	113	0	0	0	0	0
Perp	18.833333	0	113	0	0	0	0	0
Otud4	18.833333	0	113	0	0	0	0	0
Myo1h	18.833333	0	113	0	0	0	0	0
Mtr	18.833333	0	113	0	0	0	0	0
Mrpl39	18.833333	0	113	0	0	0	0	0
Mpdu1	18.833333	0	113	0	0	0	0	0
Mcm5	18.833333	0	113	0	0	0	0	0
Kif14	18.833333	0	113	0	0	0	0	0
Hip1	18.833333	0	113	0	0	0	0	0
Haus4	18.833333	0	113	0	0	0	0	0
Fhit	18.833333	0	113	0	0	0	0	0
Dnali1	18.833333	0	113	0	0	0	0	0
Dnajb11	18.833333	0	113	0	0	0	0	0
Cpne3	18.833333	0	113	0	0	0	0	0
Ccn1	18.833333	0	113	0	0	0	0	0
Arfgap1	18.833333	0	113	0	0	0	0	0
Anapc11	18.833333	0	113	0	0	0	0	0
Alyref	18.833333	0	113	0	0	0	0	0
Yme1l1	18.666667	0	112	0	0	0	0	0
Ttc26	18.666667	0	112	0	0	0	0	0
Trim37	18.666667	0	112	0	0	0	0	0
Sh3tc1	18.666667	0	112	0	0	0	0	0
Sec31a	18.666667	0	112	0	0	0	0	0
Rfng	18.666667	0	112	0	0	0	0	0
Rbm22	18.666667	0	112	0	0	0	0	0
Rbfox2	18.666667	0	112	0	0	0	0	0
Rasa1	18.666667	0	112	0	0	0	0	0
Pdia6	18.666667	0	112	0	0	0	0	0
Ncam1	18.666667	0	112	0	0	0	0	0
Mob1b	18.666667	0	112	0	0	0	0	0
Mlkl	18.666667	0	112	0	0	0	0	0
Mastl	18.666667	0	112	0	0	0	0	0
Ltn1	18.666667	0	112	0	0	0	0	0
Ints1	18.666667	0	112	0	0	0	0	0
Hint1	18.666667	0	112	0	0	0	0	0
Gps1	18.666667	0	112	0	0	0	0	0
Gchfr	18.666667	0	112	0	0	0	0	0
Fn1	18.666667	0	112	0	0	0	0	0
Zfp622	18.500000	0	111	0	0	0	0	0
Zcchc17	18.500000	0	111	0	0	0	0	0
Vcpkmt	18.500000	0	111	0	0	0	0	0
Timmdc1	18.500000	0	111	0	0	0	0	0
Taf6l	18.500000	0	111	0	0	0	0	0
Spag1	18.500000	0	111	0	0	0	0	0
Snrnp40	18.500000	0	111	0	0	0	0	0
Slc22a4	18.500000	0	111	0	0	0	0	0
Slc16a3	18.500000	0	111	0	0	0	0	0
Prdm15	18.500000	0	111	0	0	0	0	0
Polr2k	18.500000	0	111	0	0	0	0	0
Nfil3	18.500000	0	111	0	0	0	0	0
Ncapg2	18.500000	0	111	0	0	0	0	0
Med25	18.500000	0	111	0	0	0	0	0
Kifc3	18.500000	0	111	0	0	0	0	0
Kat5	18.500000	0	111	0	0	0	0	0
Hif1a	18.500000	0	111	0	0	0	0	0
Fuz	18.500000	0	111	0	0	0	0	0
Eif4g1	18.500000	0	111	0	0	0	0	0
Dennd4b	18.500000	0	111	0	0	0	0	0
Dctn6	18.500000	0	111	0	0	0	0	0
Cyb561d1	18.500000	0	111	0	0	0	0	0
Cxcl17	18.500000	0	111	0	0	0	0	0
Coq8a	18.500000	0	0	0	111	0	0	0
Commd10	18.500000	0	111	0	0	0	0	0
Cetn4	18.500000	0	111	0	0	0	0	0
Bbs12	18.500000	0	111	0	0	0	0	0
Abhd18	18.500000	0	111	0	0	0	0	0
Zfp619	18.333333	0	110	0	0	0	0	0
Zfp526	18.333333	0	110	0	0	0	0	0
Xbp1	18.333333	0	110	0	0	0	0	0
Usp8	18.333333	0	110	0	0	0	0	0
Ube2v1	18.333333	0	110	0	0	0	0	0
Tcf25	18.333333	0	110	0	0	0	0	0
Rhot2	18.333333	0	110	0	0	0	0	0
Pms1	18.333333	0	110	0	0	0	0	0
Phip	18.333333	0	110	0	0	0	0	0
Ormdl1	18.333333	0	110	0	0	0	0	0
Nt5e	18.333333	0	110	0	0	0	0	0
Nppa	18.333333	0	110	0	0	0	0	0
Nfia	18.333333	0	110	0	0	0	0	0
Narf	18.333333	0	110	0	0	0	0	0
Mtfr1	18.333333	0	110	0	0	0	0	0
Msln	18.333333	0	110	0	0	0	0	0
Gpr107	18.333333	0	110	0	0	0	0	0
Fan1	18.333333	0	110	0	0	0	0	0
Dedd2	18.333333	0	110	0	0	0	0	0
D830031N03Rik	18.333333	0	110	0	0	0	0	0
Cpeb2	18.333333	0	110	0	0	0	0	0
Cops9	18.333333	0	110	0	0	0	0	0
Chd3	18.333333	0	110	0	0	0	0	0
Asph	18.333333	0	110	0	0	0	0	0
Arl5a	18.333333	0	110	0	0	0	0	0
Angel2	18.333333	0	110	0	0	0	0	0
Aarsd1	18.333333	0	110	0	0	0	0	0
Xpnpep1	18.166667	0	109	0	0	0	0	0
Timm8b	18.166667	0	109	0	0	0	0	0
Src	18.166667	0	109	0	0	0	0	0
Smim12	18.166667	0	109	0	0	0	0	0
Serac1	18.166667	0	109	0	0	0	0	0
Sdhd	18.166667	0	109	0	0	0	0	0
Reep4	18.166667	0	109	0	0	0	0	0
Otud7b	18.166667	0	109	0	0	0	0	0
Nol4l	18.166667	0	109	0	0	0	0	0
Nfatc3	18.166667	0	109	0	0	0	0	0
Msantd2	18.166667	0	109	0	0	0	0	0
Mfsd2b	18.166667	0	109	0	0	0	0	0
Hhip	18.166667	0	0	0	109	0	0	0
Gtf2h5	18.166667	0	109	0	0	0	0	0
Gins3	18.166667	0	109	0	0	0	0	0
Fsip1	18.166667	0	109	0	0	0	0	0
Dhcr24	18.166667	0	109	0	0	0	0	0
Ddx17	18.166667	0	109	0	0	0	0	0
Car12	18.166667	0	109	0	0	0	0	0
Zfp651	18.000000	0	108	0	0	0	0	0
Vinac1	18.000000	0	108	0	0	0	0	0
Ttll12	18.000000	0	108	0	0	0	0	0
Ttl	18.000000	0	108	0	0	0	0	0
Trex1	18.000000	0	108	0	0	0	0	0
Tpd52l2	18.000000	0	108	0	0	0	0	0
Tmem87a	18.000000	0	108	0	0	0	0	0
Tmco6	18.000000	0	108	0	0	0	0	0
Tbl2	18.000000	0	108	0	0	0	0	0
Spg11	18.000000	0	108	0	0	0	0	0
Snrpb2	18.000000	0	108	0	0	0	0	0
Slfn8	18.000000	0	0	0	108	0	0	0
Slc2a3	18.000000	0	108	0	0	0	0	0
Sirt5	18.000000	0	108	0	0	0	0	0
Shisa5	18.000000	0	108	0	0	0	0	0
Rrp1	18.000000	0	108	0	0	0	0	0
Rnf146	18.000000	0	108	0	0	0	0	0
R3hcc1l	18.000000	0	108	0	0	0	0	0
Prrt1	18.000000	0	108	0	0	0	0	0
Ppt2	18.000000	0	108	0	0	0	0	0
Pgap2	18.000000	0	108	0	0	0	0	0
Nufip1	18.000000	0	108	0	0	0	0	0
Nkapl	18.000000	0	108	0	0	0	0	0
Nkain2	18.000000	0	108	0	0	0	0	0
Nek2	18.000000	0	108	0	0	0	0	0
Nampt	18.000000	0	108	0	0	0	0	0
Mtdh	18.000000	0	108	0	0	0	0	0
Mrpl38	18.000000	0	108	0	0	0	0	0
Mmgt1	18.000000	0	108	0	0	0	0	0
Mif4gd	18.000000	0	108	0	0	0	0	0
Mfge8	18.000000	0	108	0	0	0	0	0
Metrn	18.000000	0	108	0	0	0	0	0
Matn4	18.000000	0	0	0	108	0	0	0
Las1l	18.000000	0	108	0	0	0	0	0
Krt7	18.000000	0	108	0	0	0	0	0
Kctd20	18.000000	0	108	0	0	0	0	0
Kcnn1	18.000000	0	108	0	0	0	0	0
Il24	18.000000	0	108	0	0	0	0	0
Gpalpp1	18.000000	0	108	0	0	0	0	0
Gosr1	18.000000	0	108	0	0	0	0	0
Ganc	18.000000	0	108	0	0	0	0	0
Fundc1	18.000000	0	108	0	0	0	0	0
Fhdc1	18.000000	0	108	0	0	0	0	0
Fem1c	18.000000	0	108	0	0	0	0	0
Fam90a1b	18.000000	0	108	0	0	0	0	0
Exo1	18.000000	0	108	0	0	0	0	0
Dapk3	18.000000	0	108	0	0	0	0	0
Ctnnd1	18.000000	0	108	0	0	0	0	0
Csrp2	18.000000	0	108	0	0	0	0	0
Atf1	18.000000	0	108	0	0	0	0	0
Apoo	18.000000	0	108	0	0	0	0	0
Antkmt	18.000000	0	108	0	0	0	0	0
Abhd16b	18.000000	0	108	0	0	0	0	0
1700017B05Rik	18.000000	0	108	0	0	0	0	0
Tmem52	17.833333	0	107	0	0	0	0	0
Synj2bp	17.833333	0	107	0	0	0	0	0
Srp54a	17.833333	0	107	0	0	0	0	0
Spsb3	17.833333	0	107	0	0	0	0	0
Snrpf	17.833333	0	107	0	0	0	0	0
Smg9	17.833333	0	107	0	0	0	0	0
Smarcb1	17.833333	0	107	0	0	0	0	0
Slf2	17.833333	0	107	0	0	0	0	0
Slc38a9	17.833333	0	107	0	0	0	0	0
Setd7	17.833333	0	107	0	0	0	0	0
Rubcn	17.833333	0	107	0	0	0	0	0
Rragc	17.833333	0	107	0	0	0	0	0
Rabepk	17.833333	0	107	0	0	0	0	0
R3hdml	17.833333	0	107	0	0	0	0	0
Psmd6	17.833333	0	107	0	0	0	0	0
Ppp4r2	17.833333	0	107	0	0	0	0	0
Nubp2	17.833333	0	107	0	0	0	0	0
Hoxa1	17.833333	0	107	0	0	0	0	0
Heatr5a	17.833333	0	107	0	0	0	0	0
Gm20498	17.833333	0	107	0	0	0	0	0
Fbxo17	17.833333	0	107	0	0	0	0	0
Exo5	17.833333	0	107	0	0	0	0	0
Erc1	17.833333	0	107	0	0	0	0	0
Epha2	17.833333	0	107	0	0	0	0	0
Bard1	17.833333	0	107	0	0	0	0	0
Atp2c2	17.833333	0	107	0	0	0	0	0
Zfp960	17.666667	0	106	0	0	0	0	0
Zfp865	17.666667	0	106	0	0	0	0	0
Zfp74	17.666667	0	106	0	0	0	0	0
Zfp626	17.666667	0	106	0	0	0	0	0
Zfp524	17.666667	0	106	0	0	0	0	0
Tmx2	17.666667	0	106	0	0	0	0	0
Tirap	17.666667	0	106	0	0	0	0	0
Tcf3	17.666667	0	106	0	0	0	0	0
St3gal6	17.666667	0	106	0	0	0	0	0
Slc25a35	17.666667	0	106	0	0	0	0	0
Prorsd1	17.666667	0	106	0	0	0	0	0
Prep	17.666667	0	106	0	0	0	0	0
Ppp1r12b	17.666667	0	106	0	0	0	0	0
Oxr1	17.666667	0	106	0	0	0	0	0
Ndufa6	17.666667	0	106	0	0	0	0	0
Med19	17.666667	0	106	0	0	0	0	0
Invs	17.666667	0	106	0	0	0	0	0
H4c17	17.666667	0	106	0	0	0	0	0
Gsk3a	17.666667	0	106	0	0	0	0	0
Gars	17.666667	0	106	0	0	0	0	0
Erp44	17.666667	0	106	0	0	0	0	0
Clca3b	17.666667	0	0	0	106	0	0	0
Cep250	17.666667	0	106	0	0	0	0	0
Cenpw	17.666667	0	106	0	0	0	0	0
Cdip1	17.666667	0	106	0	0	0	0	0
Cdc6	17.666667	0	106	0	0	0	0	0
Ccs	17.666667	0	106	0	0	0	0	0
Ccdc87	17.666667	0	106	0	0	0	0	0
Alkbh8	17.666667	0	106	0	0	0	0	0
Zfp141	17.500000	0	105	0	0	0	0	0
Vrk1	17.500000	0	105	0	0	0	0	0
Usp43	17.500000	0	105	0	0	0	0	0
Tlnrd1	17.500000	0	105	0	0	0	0	0
Snapc1	17.500000	0	105	0	0	0	0	0
Smdt1	17.500000	0	105	0	0	0	0	0
Scyl3	17.500000	0	105	0	0	0	0	0
Plcd3	17.500000	0	105	0	0	0	0	0
Pheta2	17.500000	0	105	0	0	0	0	0
Pex10	17.500000	0	105	0	0	0	0	0
Pdlim7	17.500000	0	105	0	0	0	0	0
Mrps11	17.500000	0	105	0	0	0	0	0
Mrpl46	17.500000	0	105	0	0	0	0	0
Mfap3	17.500000	0	105	0	0	0	0	0
Maff	17.500000	0	105	0	0	0	0	0
Ilrun	17.500000	0	105	0	0	0	0	0
Fam114a2	17.500000	0	105	0	0	0	0	0
E130309D02Rik	17.500000	0	105	0	0	0	0	0
Cox7a2	17.500000	0	0	0	105	0	0	0
Cox16	17.500000	0	105	0	0	0	0	0
Ccdc90b	17.500000	0	105	0	0	0	0	0
Bud13	17.500000	0	105	0	0	0	0	0
Ankrd42	17.500000	0	105	0	0	0	0	0
Acbd4	17.500000	0	105	0	0	0	0	0
Zfp748	17.333333	0	104	0	0	0	0	0
Zfp513	17.333333	0	104	0	0	0	0	0
Zfp110	17.333333	0	104	0	0	0	0	0
Ush1g	17.333333	0	104	0	0	0	0	0
Ufc1	17.333333	0	104	0	0	0	0	0
Tprkb	17.333333	0	104	0	0	0	0	0
Tmem116	17.333333	0	104	0	0	0	0	0
Tada3	17.333333	0	104	0	0	0	0	0
Spata32	17.333333	0	104	0	0	0	0	0
Snupn	17.333333	0	104	0	0	0	0	0
Rpp25	17.333333	0	104	0	0	0	0	0
Rgs19	17.333333	0	104	0	0	0	0	0
Rab3gap2	17.333333	0	104	0	0	0	0	0
Polr2d	17.333333	0	104	0	0	0	0	0
Pmaip1	17.333333	0	104	0	0	0	0	0
Pcgf3	17.333333	0	104	0	0	0	0	0
Otop2	17.333333	0	104	0	0	0	0	0
Nsmce3	17.333333	0	104	0	0	0	0	0
Nr3c2	17.333333	0	104	0	0	0	0	0
Nelfcd	17.333333	0	104	0	0	0	0	0
Nek8	17.333333	0	104	0	0	0	0	0
Nat8f1	17.333333	0	104	0	0	0	0	0
Msh3	17.333333	0	104	0	0	0	0	0
Mfn2	17.333333	0	104	0	0	0	0	0
Mfap3l	17.333333	0	104	0	0	0	0	0
Loxl3	17.333333	0	104	0	0	0	0	0
Lkaaear1	17.333333	0	104	0	0	0	0	0
Lcmt1	17.333333	0	104	0	0	0	0	0
Klhl7	17.333333	0	104	0	0	0	0	0
Klhl18	17.333333	0	104	0	0	0	0	0
Kif9	17.333333	0	104	0	0	0	0	0
Grpel1	17.333333	0	104	0	0	0	0	0
Grhl2	17.333333	0	104	0	0	0	0	0
Erp29	17.333333	0	104	0	0	0	0	0
E130311K13Rik	17.333333	0	104	0	0	0	0	0
Dok1	17.333333	0	104	0	0	0	0	0
Dhfr	17.333333	0	104	0	0	0	0	0
Cxcl3	17.333333	0	104	0	0	0	0	0
Chfr	17.333333	0	104	0	0	0	0	0
Cep43	17.333333	0	104	0	0	0	0	0
Ccdc117	17.333333	0	104	0	0	0	0	0
Arpc4	17.333333	0	104	0	0	0	0	0
Amacr	17.333333	0	104	0	0	0	0	0
Zdhhc5	17.166667	0	103	0	0	0	0	0
Yif1a	17.166667	0	103	0	0	0	0	0
Ttc33	17.166667	0	103	0	0	0	0	0
Tmem151a	17.166667	0	103	0	0	0	0	0
Sufu	17.166667	0	103	0	0	0	0	0
Sh3bp2	17.166667	0	103	0	0	0	0	0
Rnpep	17.166667	0	103	0	0	0	0	0
Rac3	17.166667	0	103	0	0	0	0	0
Prcc	17.166667	0	103	0	0	0	0	0
Phf10	17.166667	0	103	0	0	0	0	0
Pcsk9	17.166667	0	103	0	0	0	0	0
Paip2	17.166667	0	103	0	0	0	0	0
Lamb1	17.166667	0	103	0	0	0	0	0
Kxd1	17.166667	0	103	0	0	0	0	0
Hunk	17.166667	0	103	0	0	0	0	0
H3c4	17.166667	0	103	0	0	0	0	0
H2bc8	17.166667	0	103	0	0	0	0	0
H2bc7	17.166667	0	103	0	0	0	0	0
H2ac8	17.166667	0	103	0	0	0	0	0
H2ac7	17.166667	0	103	0	0	0	0	0
Fkbp8	17.166667	0	103	0	0	0	0	0
Fbxl18	17.166667	0	103	0	0	0	0	0
Fbrs	17.166667	0	103	0	0	0	0	0
Clec11a	17.166667	0	103	0	0	0	0	0
Cenpa	17.166667	0	103	0	0	0	0	0
Ap1s3	17.166667	0	103	0	0	0	0	0
Actr1a	17.166667	0	103	0	0	0	0	0
Zfp871	17.000000	0	102	0	0	0	0	0
Zfp433	17.000000	0	102	0	0	0	0	0
Tubb2b	17.000000	0	102	0	0	0	0	0
Tnpo1	17.000000	0	102	0	0	0	0	0
Tmem64	17.000000	0	102	0	0	0	0	0
Ssu72	17.000000	0	102	0	0	0	0	0
Slx4ip	17.000000	0	102	0	0	0	0	0
Selenoi	17.000000	0	102	0	0	0	0	0
Ptpa	17.000000	0	102	0	0	0	0	0
Psma6	17.000000	0	102	0	0	0	0	0
Prkacb	17.000000	0	102	0	0	0	0	0
Polr1d	17.000000	0	102	0	0	0	0	0
Pdss2	17.000000	0	102	0	0	0	0	0
Palm3	17.000000	0	102	0	0	0	0	0
Nup43	17.000000	0	102	0	0	0	0	0
Napg	17.000000	0	102	0	0	0	0	0
Mkks	17.000000	0	102	0	0	0	0	0
Med14	17.000000	0	102	0	0	0	0	0
Mccc2	17.000000	0	102	0	0	0	0	0
Lnx2	17.000000	0	102	0	0	0	0	0
Hltf	17.000000	0	102	0	0	0	0	0
H3f3a	17.000000	0	102	0	0	0	0	0
Gm32687	17.000000	0	102	0	0	0	0	0
Ghitm	17.000000	0	102	0	0	0	0	0
Foxk2	17.000000	0	102	0	0	0	0	0
Crat	17.000000	0	102	0	0	0	0	0
Ckap2	17.000000	0	102	0	0	0	0	0
Chaf1b	17.000000	0	102	0	0	0	0	0
Cdc25a	17.000000	0	102	0	0	0	0	0
Azin1	17.000000	0	102	0	0	0	0	0
Zfp595	16.833333	0	101	0	0	0	0	0
Vps8	16.833333	0	101	0	0	0	0	0
Vmac	16.833333	0	101	0	0	0	0	0
Uvssa	16.833333	0	0	0	101	0	0	0
Ttc37	16.833333	0	101	0	0	0	0	0
Trappc9	16.833333	0	101	0	0	0	0	0
Tex45	16.833333	0	101	0	0	0	0	0
Tex10	16.833333	0	101	0	0	0	0	0
Tbc1d1	16.833333	0	101	0	0	0	0	0
Supt7l	16.833333	0	101	0	0	0	0	0
Sugp1	16.833333	0	101	0	0	0	0	0
Ssr3	16.833333	0	101	0	0	0	0	0
Slc4a1ap	16.833333	0	101	0	0	0	0	0
Rrp36	16.833333	0	101	0	0	0	0	0
Rhno1	16.833333	0	101	0	0	0	0	0
Rab21	16.833333	0	101	0	0	0	0	0
Ptpn4	16.833333	0	101	0	0	0	0	0
Pex11g	16.833333	0	101	0	0	0	0	0
Papss1	16.833333	0	101	0	0	0	0	0
Nedd4l	16.833333	0	101	0	0	0	0	0
Ndufa11	16.833333	0	101	0	0	0	0	0
Mis12	16.833333	0	101	0	0	0	0	0
Mau2	16.833333	0	101	0	0	0	0	0
Lrriq3	16.833333	0	101	0	0	0	0	0
Insig2	16.833333	0	101	0	0	0	0	0
Fpgt	16.833333	0	101	0	0	0	0	0
Foxm1	16.833333	0	101	0	0	0	0	0
Fam53c	16.833333	0	101	0	0	0	0	0
Eppk1	16.833333	0	101	0	0	0	0	0
Derl2	16.833333	0	101	0	0	0	0	0
Cyp46a1	16.833333	0	101	0	0	0	0	0
Crppa	16.833333	0	101	0	0	0	0	0
B4galnt1	16.833333	0	101	0	0	0	0	0
Arsk	16.833333	0	101	0	0	0	0	0
Ank1	16.833333	0	101	0	0	0	0	0
Abtb2	16.833333	0	101	0	0	0	0	0
Xrcc4	16.666667	0	100	0	0	0	0	0
Trappc12	16.666667	0	100	0	0	0	0	0
Tmem167	16.666667	0	100	0	0	0	0	0
Tm4sf1	16.666667	0	0	0	100	0	0	0
Tacc2	16.666667	0	100	0	0	0	0	0
Stk35	16.666667	0	100	0	0	0	0	0
Spcs1	16.666667	0	100	0	0	0	0	0
Sfxn2	16.666667	0	100	0	0	0	0	0
Rbm12b1	16.666667	0	100	0	0	0	0	0
Prkar2a	16.666667	0	100	0	0	0	0	0
Ppp1r7	16.666667	0	100	0	0	0	0	0
Pask	16.666667	0	100	0	0	0	0	0
Ost4	16.666667	0	100	0	0	0	0	0
Mvd	16.666667	0	100	0	0	0	0	0
Mllt10	16.666667	0	100	0	0	0	0	0
Lsm8	16.666667	0	100	0	0	0	0	0
Lrp2	16.666667	0	100	0	0	0	0	0
Kif3c	16.666667	0	100	0	0	0	0	0
Ibtk	16.666667	0	100	0	0	0	0	0
Gpatch3	16.666667	0	100	0	0	0	0	0
Glt8d1	16.666667	0	100	0	0	0	0	0
Fbxo7	16.666667	0	100	0	0	0	0	0
Eipr1	16.666667	0	100	0	0	0	0	0
B4galt7	16.666667	0	100	0	0	0	0	0
Arl3	16.666667	0	100	0	0	0	0	0
Ano10	16.666667	0	100	0	0	0	0	0
Zmym2	16.500000	0	99	0	0	0	0	0
Usp3	16.500000	0	99	0	0	0	0	0
Sbno2	16.500000	0	99	0	0	0	0	0
Nup35	16.500000	0	99	0	0	0	0	0
Npcd	16.500000	0	99	0	0	0	0	0
Ninl	16.500000	0	99	0	0	0	0	0
Ndufb6	16.500000	0	99	0	0	0	0	0
Mccc1	16.500000	0	99	0	0	0	0	0
Mboat2	16.500000	0	99	0	0	0	0	0
Kdm2a	16.500000	0	99	0	0	0	0	0
Ints9	16.500000	0	99	0	0	0	0	0
Hmbox1	16.500000	0	99	0	0	0	0	0
Ccna2	16.500000	0	99	0	0	0	0	0
Cbx6	16.500000	0	99	0	0	0	0	0
Camk1d	16.500000	0	99	0	0	0	0	0
Adam12	16.500000	0	99	0	0	0	0	0
4833439L19Rik	16.500000	0	99	0	0	0	0	0
Xab2	16.333333	0	98	0	0	0	0	0
Trappc10	16.333333	0	98	0	0	0	0	0
Tmem63b	16.333333	0	98	0	0	0	0	0
Tmem39a	16.333333	0	98	0	0	0	0	0
Synj1	16.333333	0	98	0	0	0	0	0
Stag2	16.333333	0	98	0	0	0	0	0
Slc19a3	16.333333	0	0	0	98	0	0	0
Sh3glb2	16.333333	0	98	0	0	0	0	0
Rraga	16.333333	0	98	0	0	0	0	0
Ppp2r5e	16.333333	0	98	0	0	0	0	0
Pet100	16.333333	0	98	0	0	0	0	0
Pcp2	16.333333	0	98	0	0	0	0	0
Pafah1b1	16.333333	0	98	0	0	0	0	0
Nsun4	16.333333	0	98	0	0	0	0	0
Nelfa	16.333333	0	98	0	0	0	0	0
Nedd8	16.333333	0	98	0	0	0	0	0
Mrpl14	16.333333	0	98	0	0	0	0	0
Mrfap1	16.333333	0	98	0	0	0	0	0
Miga2	16.333333	0	98	0	0	0	0	0
Lgals3	16.333333	0	98	0	0	0	0	0
Greb1l	16.333333	0	98	0	0	0	0	0
Gmpr2	16.333333	0	98	0	0	0	0	0
Foxp1	16.333333	0	98	0	0	0	0	0
Fam71e1	16.333333	0	98	0	0	0	0	0
Emc10	16.333333	0	98	0	0	0	0	0
Dhx30	16.333333	0	98	0	0	0	0	0
Dgkd	16.333333	0	98	0	0	0	0	0
Cyb5r3	16.333333	0	98	0	0	0	0	0
Cnnm2	16.333333	0	98	0	0	0	0	0
Cdkn2aipnl	16.333333	0	98	0	0	0	0	0
Ccdc34	16.333333	0	98	0	0	0	0	0
BC107364	16.333333	0	98	0	0	0	0	0
Asah1	16.333333	0	98	0	0	0	0	0
Usp7	16.166667	0	97	0	0	0	0	0
Upf3b	16.166667	0	97	0	0	0	0	0
Ubl7	16.166667	0	97	0	0	0	0	0
Tm7sf2	16.166667	0	97	0	0	0	0	0
Thoc5	16.166667	0	97	0	0	0	0	0
Tdrd9	16.166667	0	97	0	0	0	0	0
Tcirg1	16.166667	0	97	0	0	0	0	0
Tbc1d13	16.166667	0	97	0	0	0	0	0
Stxbp4	16.166667	0	97	0	0	0	0	0
Spint1	16.166667	0	97	0	0	0	0	0
Slc4a8	16.166667	0	97	0	0	0	0	0
Sdhaf3	16.166667	0	97	0	0	0	0	0
Rnf123	16.166667	0	97	0	0	0	0	0
Ndufb1	16.166667	0	97	0	0	0	0	0
Napa	16.166667	0	97	0	0	0	0	0
Myh14	16.166667	0	97	0	0	0	0	0
Mst1	16.166667	0	97	0	0	0	0	0
Mad2l2	16.166667	0	97	0	0	0	0	0
Loxl4	16.166667	0	97	0	0	0	0	0
Idh3a	16.166667	0	97	0	0	0	0	0
Hnrnph2	16.166667	0	97	0	0	0	0	0
