Target_genes	Nfil3|Average	SRX11995968|Heart	SRX11995969|Heart	SRX11995970|Heart	SRX11995971|Heart	SRX11995972|Heart	SRX11995973|Heart	SRX11995974|Heart	SRX11995975|Heart	SRX11995976|Heart	SRX11995977|Heart	SRX11995978|Heart	SRX10820639|Hematopoietic_progenitors	DRX178623|Liver	DRX178625|Liver	DRX178631|Liver	DRX178633|Liver	SRX655369|Liver	SRX8376387|Liver	SRX8376388|Liver	SRX11972855|RAW_264.7	SRX11972856|RAW_264.7	STRING
Gm3005	8.904762	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	89	0	0	0	0	0	0
Dyrk3	8.904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0
Cfhr3	8.904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0
Cdk5r2	8.904762	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	72	0	0	0	0	0	0
1700024J04Rik	8.904762	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	96	0	0	0	0	0	0
Tap1	8.857143	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0
Taar8a	8.857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0
Psmb9	8.857143	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0
Pigm	8.857143	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	90	0	0	0	0	0	0
Ift81	8.857143	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0
Dio1	8.857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0
Ccdc142	8.857143	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0
Tmem40	8.809524	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0
Surf4	8.809524	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0
Stkld1	8.809524	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0
Slco2b1	8.809524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0
Rmnd5b	8.809524	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0
Ranbp9	8.809524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0
Olfr938	8.809524	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	97	0	0	0	0	0	0
Olfr1344	8.809524	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	97	0	0	0	0	0	0
Nckap1	8.809524	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0
Micall2	8.809524	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0
Kcnq5	8.809524	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	81	0	0	0	0	0	0
Gpr65	8.809524	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0
Gba	8.809524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	109	0
Fermt3	8.809524	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0
Fadd	8.809524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0
Enkd1	8.809524	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0
Dhdh	8.809524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0
Crk	8.809524	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0
Cks1brt	8.809524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0
Cd300e	8.809524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0
4933405L10Rik	8.809524	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0
Whamm	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0
Vmn2r91	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0
Usp45	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Ugdh	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0
Tstd2	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Tgtp1	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Tex15	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0
Stk3	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Simc1	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Sh3rf3	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Rgs3	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0
Rft1	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Rasl10a	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Rad51	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Pttg1ip2	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0
Prl7a2	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0
Ppid	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Pkn2	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0
Pkd1	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Olfr867	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0
Olfr615	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0
Olfr488	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0
Odam	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0
Nrp2	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Ncbp1	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Nat3	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Naa35	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	87	0	0	0	0	0
Msh4	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Mroh3	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	95	0	0	0	0	0	0
Mak	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0
Lhfpl1	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0
Hax1	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0
Gm5415	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0
Gm21885	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0
Glis3	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Enpp4	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Dysf	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	87	0	0	0	0	0	0
D3Ertd751e	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Ctsf	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Csrp1	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Ces3b	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0
Cd164l2	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0
Aicda	8.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0
Vim	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0
Trpa1	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0
Svep1	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0
Slc24a1	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0
Sh3bgrl3	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0
Ptpn5	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0
Prps1	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0
Ppfibp2	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0
Pola1	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0
Pigyl	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0
Pdzk1	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0
Pde1a	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0
Pcid2	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0
Olfr1404	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0
Nxpe2	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0
Gars	8.714286	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0
Fundc1	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0
D1Pas1	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	81	0	0	0	0	0	0
Cul4a	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0
Cndp1	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0
Chit1	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0
Cd160	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0
Ankrd17	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	97	0	0	0	0	0	0
Adad2	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0
2310061N02Rik	8.714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0
Zfp790	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0
Zfp692	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	110	0	0	0	0	0
Zfp358	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	68	0	0	0	0	0	0
Wfs1	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0
Tsc22d2	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0
Tmem247	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0
Stag2	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0
Smyd3	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0
Smarcd3	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0
Smarcd1	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0
Setbp1	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0
Scgb1b3	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0
Rrad	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0
Rnf185	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	106	0	0	0	0	0	0
Ptk2b	8.666667	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0
Plau	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0
Nkapl	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0
Naip5	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0
Mapt	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	78	0	0	0	0	0	0
Gpr183	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0
Gabrr2	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0
Elk3	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	94	0	0	0	0	0	0
Chchd5	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0
Cdh16	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0
Atxn7l2	8.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0
Zfand1	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0
Ugt2b5	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0
Tmprss5	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0
Strn3	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	90	0	0	0	0	0	0
Slco3a1	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0
Selenof	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	68	0	0	0	0	0	0
Reep4	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0
Prob1	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	82	0	0	0	0	0
Pcdha9	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	78	0	0	0	0	0	0
Nmnat3	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	72	0	0	0	0	0	0
Ndufaf1	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0
Kif16b	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0
Kctd8	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	96	0	0	0	0	0	0
Hs2st1	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	68	0	0	0	0	0	0
H3f3c	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0
Dnlz	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0
Cxcl11	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0
Creb3l3	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0
Coro1a	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0
Ccn2	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0
Car4	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0
Ap4s1	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	90	0	0	0	0	0	0
Adamtsl4	8.619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0
Zfp874a	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0
Zbed3	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0
Vamp2	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0
Tpm3	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	74	0	0	0	0	0	0
Rmdn3	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0
Preb	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0
Npat	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0
Myo16	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0
Kif3c	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	79	0	0	0	0	0	0
Cep55	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0
Cd209c	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0
Atm	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0
Zfp146	8.523810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0
Wdr5	8.523810	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0
Tnfaip2	8.523810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0
Timm44	8.523810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0
Syf2	8.523810	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	79	0	0	0	0	0	0
Rprd1a	8.523810	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0
Rhod	8.523810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0
Osgin1	8.523810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0
Osbpl10	8.523810	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0
Olfr585	8.523810	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	108	0	0	0	0	0	0
Olfml2b	8.523810	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0
Mybl1	8.523810	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0
Lsm2	8.523810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0
Lrmp	8.523810	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0
Kctd16	8.523810	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0
Il17d	8.523810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0
Hacd4	8.523810	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0
Gm10130	8.523810	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0
Dennd5a	8.523810	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	80	0	0
Ciao2b	8.523810	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0
Zbtb16	8.476190	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0
Ube3b	8.476190	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0
Uba5	8.476190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0
Tcf19	8.476190	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0
Snx31	8.476190	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0
Kctd10	8.476190	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0
Htr1a	8.476190	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	81	0	0	0	0	0	0
Hif1an	8.476190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0
Grin3a	8.476190	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	97	0	0	0	0	0	0
Gins2	8.476190	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0
Fgf14	8.476190	0	0	0	72	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0
Fam53a	8.476190	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0
Dhx40	8.476190	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0
Ddx1	8.476190	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	90	0	0	0	0	0	0
Ccnjl	8.476190	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	90	0	0	0	0	0	0
Cchcr1	8.476190	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0
Acad11	8.476190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0
Xpo6	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0
Unc93b1	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	81	0	0	0	0	0	0
Ubac2	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0
Trim40	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0
Trhde	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0
Tmem229a	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0
Stxbp2	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0
Scaf11	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0
Rph3al	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0
Ptprv	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0
Ptprm	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	95	0	0	0	0	0	0
Ptpn7	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0
Prrt3	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0
Pex19	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0
Myo5c	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0
Mrps7	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0
Ilkap	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0
Gm12500	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0
Gm11437	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0
Gga3	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0
Cog3	8.428571	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0
Ampd2	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0
Usf3	8.380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0
Ube2t	8.380952	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0
Ttll8	8.380952	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	75	0	0	0	0	0	0
Trim7	8.380952	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0
Tmem95	8.380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0
Tmem94	8.380952	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0
Tmem274	8.380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0
Tmem249	8.380952	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0
Ssc5d	8.380952	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0
Slc52a2	8.380952	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0
Olfr389	8.380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0
Nat14	8.380952	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0
Kctd11	8.380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0
Hba-x	8.380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0
Fbxl6	8.380952	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0
F7	8.380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0
Entpd3	8.380952	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0
Cep83	8.380952	0	0	0	0	0	0	0	0	0	0	0	77	0	99	0	0	0	0	0	0	0	0
C4bp	8.380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0
Adgrv1	8.380952	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	97	0	0	0	0	0	0
Zfpm2	8.333333	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	73	0	0	0	0	0	0
Zc3h3	8.333333	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0
Sst	8.333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0
Pnma1	8.333333	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0
Plekha7	8.333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0
Pitx3	8.333333	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0
Phlda1	8.333333	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0
Olfr285	8.333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0
Olfr257	8.333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0
