Target_genes	Etv5|Average	SRX3775849|Alveolar_type_II_cells	SRX23761407|Ependymoma	SRX4988100|ES_cells	SRX4988101|ES_cells	SRX4988102|ES_cells	SRX4988103|ES_cells	SRX4988104|ES_cells	SRX4988105|ES_cells	STRING
Plekhm3	17.750000	142	0	0	0	0	0	0	0	0
Paxx	17.750000	142	0	0	0	0	0	0	0	0
Parp2	17.750000	142	0	0	0	0	0	0	0	0
Ndufv2	17.750000	142	0	0	0	0	0	0	0	0
Mgat4b	17.750000	142	0	0	0	0	0	0	0	0
Jup	17.750000	142	0	0	0	0	0	0	0	0
Ifnlr1	17.750000	142	0	0	0	0	0	0	0	0
Habp4	17.750000	142	0	0	0	0	0	0	0	0
Fosb	17.750000	142	0	0	0	0	0	0	0	0
Emc2	17.750000	142	0	0	0	0	0	0	0	0
Cpm	17.750000	142	0	0	0	0	0	0	0	0
Coq10a	17.750000	142	0	0	0	0	0	0	0	0
Clic3	17.750000	142	0	0	0	0	0	0	0	0
Chrd	17.750000	142	0	0	0	0	0	0	0	0
Cblb	17.750000	142	0	0	0	0	0	0	0	0
Artn	17.750000	142	0	0	0	0	0	0	0	0
Arrdc4	17.750000	142	0	0	0	0	0	0	0	0
Zfp651	17.625000	141	0	0	0	0	0	0	0	0
Tmem248	17.625000	141	0	0	0	0	0	0	0	0
St3gal6	17.625000	141	0	0	0	0	0	0	0	0
Sec14l2	17.625000	141	0	0	0	0	0	0	0	0
Ryk	17.625000	141	0	0	0	0	0	0	0	0
Rsbn1l	17.625000	141	0	0	0	0	0	0	0	0
Rbm38	17.625000	141	0	0	0	0	0	0	0	0
Rassf8	17.625000	141	0	0	0	0	0	0	0	0
Otulin	17.625000	141	0	0	0	0	0	0	0	0
Mt1	17.625000	141	0	0	0	0	0	0	0	0
Megf6	17.625000	141	0	0	0	0	0	0	0	0
Mcph1	17.625000	141	0	0	0	0	0	0	0	0
Fbxw5	17.625000	141	0	0	0	0	0	0	0	0
Dusp12	17.625000	141	0	0	0	0	0	0	0	0
Carm1	17.625000	141	0	0	0	0	0	0	0	0
C8g	17.625000	141	0	0	0	0	0	0	0	0
Brpf3	17.625000	141	0	0	0	0	0	0	0	0
Bpifb3	17.625000	0	141	0	0	0	0	0	0	0
Alas1	17.625000	141	0	0	0	0	0	0	0	0
Yae1d1	17.500000	140	0	0	0	0	0	0	0	0
Wfs1	17.500000	140	0	0	0	0	0	0	0	0
Wdfy1	17.500000	140	0	0	0	0	0	0	0	0
Vps26b	17.500000	140	0	0	0	0	0	0	0	0
Trim56	17.500000	140	0	0	0	0	0	0	0	0
Tmem164	17.500000	140	0	0	0	0	0	0	0	0
Spdl1	17.500000	140	0	0	0	0	0	0	0	0
Smo	17.500000	140	0	0	0	0	0	0	0	0
Slc25a13	17.500000	140	0	0	0	0	0	0	0	0
Sh3bgrl2	17.500000	140	0	0	0	0	0	0	0	0
Rusf1	17.500000	140	0	0	0	0	0	0	0	0
Rbm28	17.500000	140	0	0	0	0	0	0	0	0
Rab3gap1	17.500000	140	0	0	0	0	0	0	0	0
Polr2b	17.500000	140	0	0	0	0	0	0	0	0
Phka1	17.500000	140	0	0	0	0	0	0	0	0
Numbl	17.500000	140	0	0	0	0	0	0	0	0
Nsd1	17.500000	140	0	0	0	0	0	0	0	0
Noa1	17.500000	140	0	0	0	0	0	0	0	0
Ncapd3	17.500000	140	0	0	0	0	0	0	0	0
Myo5a	17.500000	140	0	0	0	0	0	0	0	0
Lefty2	17.500000	140	0	0	0	0	0	0	0	0
Ipo8	17.500000	140	0	0	0	0	0	0	0	0
Herc3	17.500000	140	0	0	0	0	0	0	0	0
Fermt2	17.500000	140	0	0	0	0	0	0	0	0
Fbxo32	17.500000	140	0	0	0	0	0	0	0	0
Cyp46a1	17.500000	140	0	0	0	0	0	0	0	0
Cplane1	17.500000	140	0	0	0	0	0	0	0	0
Cdc42bpb	17.500000	140	0	0	0	0	0	0	0	0
Car2	17.500000	140	0	0	0	0	0	0	0	0
Bmp4	17.500000	140	0	0	0	0	0	0	0	0
Baiap2l1	17.500000	140	0	0	0	0	0	0	0	0
Acat1	17.500000	140	0	0	0	0	0	0	0	0
Abtb2	17.500000	140	0	0	0	0	0	0	0	0
Zbtb41	17.375000	139	0	0	0	0	0	0	0	0
Vrk1	17.375000	139	0	0	0	0	0	0	0	0
Vps72	17.375000	139	0	0	0	0	0	0	0	0
Vangl1	17.375000	139	0	0	0	0	0	0	0	0
Ttpa	17.375000	139	0	0	0	0	0	0	0	0
Ttc38	17.375000	139	0	0	0	0	0	0	0	0
Trpm6	17.375000	139	0	0	0	0	0	0	0	0
Tnp2	17.375000	139	0	0	0	0	0	0	0	0
Tgds	17.375000	139	0	0	0	0	0	0	0	0
Syce2	17.375000	139	0	0	0	0	0	0	0	0
Socs1	17.375000	139	0	0	0	0	0	0	0	0
Slmap	17.375000	139	0	0	0	0	0	0	0	0
Sfn	17.375000	139	0	0	0	0	0	0	0	0
Serinc2	17.375000	139	0	0	0	0	0	0	0	0
Prss56	17.375000	139	0	0	0	0	0	0	0	0
Pold2	17.375000	139	0	0	0	0	0	0	0	0
Pip5k1a	17.375000	139	0	0	0	0	0	0	0	0
Pard3b	17.375000	139	0	0	0	0	0	0	0	0
Myo1e	17.375000	139	0	0	0	0	0	0	0	0
Loxl3	17.375000	139	0	0	0	0	0	0	0	0
Lca5l	17.375000	139	0	0	0	0	0	0	0	0
Gpr180	17.375000	139	0	0	0	0	0	0	0	0
Gm12248	17.375000	139	0	0	0	0	0	0	0	0
Fzd4	17.375000	139	0	0	0	0	0	0	0	0
Ethe1	17.375000	139	0	0	0	0	0	0	0	0
Dok1	17.375000	139	0	0	0	0	0	0	0	0
Dlk2	17.375000	139	0	0	0	0	0	0	0	0
Chrnd	17.375000	139	0	0	0	0	0	0	0	0
Cds2	17.375000	139	0	0	0	0	0	0	0	0
Casp6	17.375000	139	0	0	0	0	0	0	0	0
Bbs7	17.375000	139	0	0	0	0	0	0	0	0
Ascl4	17.375000	139	0	0	0	0	0	0	0	0
Arnt	17.375000	139	0	0	0	0	0	0	0	0
Arhgef3	17.375000	139	0	0	0	0	0	0	0	0
Antxr1	17.375000	139	0	0	0	0	0	0	0	0
Accs	17.375000	139	0	0	0	0	0	0	0	0
Zfp938	17.250000	138	0	0	0	0	0	0	0	0
Zfp692	17.250000	138	0	0	0	0	0	0	0	0
Zfp579	17.250000	138	0	0	0	0	0	0	0	0
Zfp106	17.250000	138	0	0	0	0	0	0	0	0
Usp21	17.250000	138	0	0	0	0	0	0	0	0
Ttc9	17.250000	138	0	0	0	0	0	0	0	0
Tssk1	17.250000	138	0	0	0	0	0	0	0	0
Tmem132c	17.250000	138	0	0	0	0	0	0	0	0
Tdrd9	17.250000	138	0	0	0	0	0	0	0	0
Srcin1	17.250000	138	0	0	0	0	0	0	0	0
Spata13	17.250000	138	0	0	0	0	0	0	0	0
Snap23	17.250000	138	0	0	0	0	0	0	0	0
Six5	17.250000	138	0	0	0	0	0	0	0	0
Rpp38	17.250000	138	0	0	0	0	0	0	0	0
Rbbp7	17.250000	138	0	0	0	0	0	0	0	0
Rab27b	17.250000	138	0	0	0	0	0	0	0	0
Pfn4	17.250000	138	0	0	0	0	0	0	0	0
Pdha1	17.250000	138	0	0	0	0	0	0	0	0
Nfkbie	17.250000	138	0	0	0	0	0	0	0	0
Neurl1b	17.250000	138	0	0	0	0	0	0	0	0
Mrps25	17.250000	138	0	0	0	0	0	0	0	0
Mospd3	17.250000	138	0	0	0	0	0	0	0	0
Gpcpd1	17.250000	138	0	0	0	0	0	0	0	0
Gm6712	17.250000	138	0	0	0	0	0	0	0	0
Gm12258	17.250000	138	0	0	0	0	0	0	0	0
Elk1	17.250000	138	0	0	0	0	0	0	0	0
Dusp19	17.250000	138	0	0	0	0	0	0	0	0
Dgcr2	17.250000	138	0	0	0	0	0	0	0	0
Dcaf7	17.250000	138	0	0	0	0	0	0	0	0
Csrp2	17.250000	138	0	0	0	0	0	0	0	0
Cep350	17.250000	138	0	0	0	0	0	0	0	0
Capns1	17.250000	138	0	0	0	0	0	0	0	0
Bet1	17.250000	138	0	0	0	0	0	0	0	0
Atp6v0e2	17.250000	0	138	0	0	0	0	0	0	0
Atp5mpl	17.250000	138	0	0	0	0	0	0	0	0
Alg6	17.250000	138	0	0	0	0	0	0	0	0
Agfg2	17.250000	138	0	0	0	0	0	0	0	0
Adgre5	17.250000	0	138	0	0	0	0	0	0	0
Acbd7	17.250000	138	0	0	0	0	0	0	0	0
Tysnd1	17.125000	137	0	0	0	0	0	0	0	0
Trap1	17.125000	137	0	0	0	0	0	0	0	0
Stap2	17.125000	137	0	0	0	0	0	0	0	0
Sntb1	17.125000	137	0	0	0	0	0	0	0	0
Slc25a12	17.125000	137	0	0	0	0	0	0	0	0
Sertad3	17.125000	137	0	0	0	0	0	0	0	0
Rsph9	17.125000	137	0	0	0	0	0	0	0	0
Pi4k2a	17.125000	0	137	0	0	0	0	0	0	0
Mpv17	17.125000	137	0	0	0	0	0	0	0	0
Mpnd	17.125000	137	0	0	0	0	0	0	0	0
Morn4	17.125000	0	137	0	0	0	0	0	0	0
Lta4h	17.125000	137	0	0	0	0	0	0	0	0
Kdm4b	17.125000	137	0	0	0	0	0	0	0	0
Irf2bp1	17.125000	137	0	0	0	0	0	0	0	0
Impact	17.125000	137	0	0	0	0	0	0	0	0
Gm9949	17.125000	137	0	0	0	0	0	0	0	0
Fam120c	17.125000	137	0	0	0	0	0	0	0	0
Dag1	17.125000	137	0	0	0	0	0	0	0	0
Ctsl	17.125000	137	0	0	0	0	0	0	0	0
Cnnm3	17.125000	137	0	0	0	0	0	0	0	0
Car13	17.125000	137	0	0	0	0	0	0	0	0
Btbd7	17.125000	137	0	0	0	0	0	0	0	0
Adrb2	17.125000	137	0	0	0	0	0	0	0	0
4931414P19Rik	17.125000	137	0	0	0	0	0	0	0	0
1810037I17Rik	17.125000	137	0	0	0	0	0	0	0	0
Vegfa	17.000000	136	0	0	0	0	0	0	0	0
Vasp	17.000000	136	0	0	0	0	0	0	0	0
Ube2d1	17.000000	136	0	0	0	0	0	0	0	0
Txnl4a	17.000000	136	0	0	0	0	0	0	0	0
Trpt1	17.000000	136	0	0	0	0	0	0	0	0
Trp53bp1	17.000000	136	0	0	0	0	0	0	0	0
Tmx2	17.000000	136	0	0	0	0	0	0	0	0
Tia1	17.000000	136	0	0	0	0	0	0	0	0
Tbc1d4	17.000000	136	0	0	0	0	0	0	0	0
Snx32	17.000000	136	0	0	0	0	0	0	0	0
Rtn4rl1	17.000000	136	0	0	0	0	0	0	0	0
Rrp7a	17.000000	136	0	0	0	0	0	0	0	0
Rad51c	17.000000	136	0	0	0	0	0	0	0	0
Pwwp3a	17.000000	136	0	0	0	0	0	0	0	0
Pgm2	17.000000	136	0	0	0	0	0	0	0	0
Nudt22	17.000000	136	0	0	0	0	0	0	0	0
Ndufc2	17.000000	136	0	0	0	0	0	0	0	0
Nabp1	17.000000	136	0	0	0	0	0	0	0	0
Meig1	17.000000	136	0	0	0	0	0	0	0	0
Med19	17.000000	136	0	0	0	0	0	0	0	0
Marchf3	17.000000	136	0	0	0	0	0	0	0	0
Mapre3	17.000000	136	0	0	0	0	0	0	0	0
Maged2	17.000000	136	0	0	0	0	0	0	0	0
Lrp8	17.000000	136	0	0	0	0	0	0	0	0
Larp1	17.000000	136	0	0	0	0	0	0	0	0
L3mbtl3	17.000000	136	0	0	0	0	0	0	0	0
Kyat3	17.000000	136	0	0	0	0	0	0	0	0
Kif13b	17.000000	136	0	0	0	0	0	0	0	0
Kbtbd6	17.000000	136	0	0	0	0	0	0	0	0
Icosl	17.000000	136	0	0	0	0	0	0	0	0
Gm16286	17.000000	136	0	0	0	0	0	0	0	0
Esd	17.000000	136	0	0	0	0	0	0	0	0
Eps8	17.000000	136	0	0	0	0	0	0	0	0
Ehd4	17.000000	136	0	0	0	0	0	0	0	0
Dph1	17.000000	136	0	0	0	0	0	0	0	0
Dnajc4	17.000000	136	0	0	0	0	0	0	0	0
Dclre1c	17.000000	136	0	0	0	0	0	0	0	0
Dcaf5	17.000000	136	0	0	0	0	0	0	0	0
Cracr2b	17.000000	136	0	0	0	0	0	0	0	0
Cfap45	17.000000	136	0	0	0	0	0	0	0	0
Cep162	17.000000	136	0	0	0	0	0	0	0	0
Cdc25a	17.000000	136	0	0	0	0	0	0	0	0
B4galt3	17.000000	136	0	0	0	0	0	0	0	0
Arhgap21	17.000000	136	0	0	0	0	0	0	0	0
Apold1	17.000000	136	0	0	0	0	0	0	0	0
Zpbp2	16.875000	135	0	0	0	0	0	0	0	0
Zfp791	16.875000	135	0	0	0	0	0	0	0	0
Zdhhc9	16.875000	135	0	0	0	0	0	0	0	0
Wfikkn1	16.875000	135	0	0	0	0	0	0	0	0
Ttll11	16.875000	135	0	0	0	0	0	0	0	0
Timm22	16.875000	135	0	0	0	0	0	0	0	0
Sumf1	16.875000	135	0	0	0	0	0	0	0	0
Socs3	16.875000	135	0	0	0	0	0	0	0	0
Slc35f2	16.875000	135	0	0	0	0	0	0	0	0
Slc12a1	16.875000	135	0	0	0	0	0	0	0	0
Rnd3	16.875000	135	0	0	0	0	0	0	0	0
Rgma	16.875000	135	0	0	0	0	0	0	0	0
Prss46	16.875000	0	135	0	0	0	0	0	0	0
Pkn1	16.875000	135	0	0	0	0	0	0	0	0
Nrip3	16.875000	135	0	0	0	0	0	0	0	0
Myoz3	16.875000	135	0	0	0	0	0	0	0	0
Mxd1	16.875000	135	0	0	0	0	0	0	0	0
Mroh1	16.875000	135	0	0	0	0	0	0	0	0
Mettl26	16.875000	135	0	0	0	0	0	0	0	0
Mapre2	16.875000	135	0	0	0	0	0	0	0	0
Lrig1	16.875000	135	0	0	0	0	0	0	0	0
Lamc2	16.875000	135	0	0	0	0	0	0	0	0
Kif21b	16.875000	135	0	0	0	0	0	0	0	0
Hnf1b	16.875000	135	0	0	0	0	0	0	0	0
Hk1	16.875000	135	0	0	0	0	0	0	0	0
Etaa1	16.875000	135	0	0	0	0	0	0	0	0
Echs1	16.875000	135	0	0	0	0	0	0	0	0
Ddx17	16.875000	135	0	0	0	0	0	0	0	0
Ddit4	16.875000	135	0	0	0	0	0	0	0	0
Bckdhb	16.875000	135	0	0	0	0	0	0	0	0
Bahcc1	16.875000	135	0	0	0	0	0	0	0	0
B9d2	16.875000	135	0	0	0	0	0	0	0	0
Ankrd39	16.875000	135	0	0	0	0	0	0	0	0
1700017B05Rik	16.875000	135	0	0	0	0	0	0	0	0
Zeb1	16.750000	134	0	0	0	0	0	0	0	0
Vamp2	16.750000	134	0	0	0	0	0	0	0	0
Trim28	16.750000	134	0	0	0	0	0	0	0	0
Tmem50b	16.750000	134	0	0	0	0	0	0	0	0
Slc6a6	16.750000	134	0	0	0	0	0	0	0	0
Sfxn4	16.750000	134	0	0	0	0	0	0	0	0
Rrm1	16.750000	134	0	0	0	0	0	0	0	0
Rhob	16.750000	134	0	0	0	0	0	0	0	0
Ptpn13	16.750000	134	0	0	0	0	0	0	0	0
Prkaca	16.750000	134	0	0	0	0	0	0	0	0
Nono	16.750000	134	0	0	0	0	0	0	0	0
Mrps9	16.750000	134	0	0	0	0	0	0	0	0
Galnt7	16.750000	134	0	0	0	0	0	0	0	0
F11	16.750000	134	0	0	0	0	0	0	0	0
Ebpl	16.750000	134	0	0	0	0	0	0	0	0
Dpp3	16.750000	134	0	0	0	0	0	0	0	0
Cycs	16.750000	134	0	0	0	0	0	0	0	0
Col23a1	16.750000	134	0	0	0	0	0	0	0	0
Chad	16.750000	134	0	0	0	0	0	0	0	0
Asf1a	16.750000	134	0	0	0	0	0	0	0	0
Ap3m2	16.750000	134	0	0	0	0	0	0	0	0
1700020L24Rik	16.750000	134	0	0	0	0	0	0	0	0
1600014C10Rik	16.750000	134	0	0	0	0	0	0	0	0
Zfp809	16.625000	133	0	0	0	0	0	0	0	0
Zfp12	16.625000	133	0	0	0	0	0	0	0	0
Tom1l1	16.625000	133	0	0	0	0	0	0	0	0
Slc4a7	16.625000	133	0	0	0	0	0	0	0	0
Riok2	16.625000	133	0	0	0	0	0	0	0	0
Rab11fip3	16.625000	133	0	0	0	0	0	0	0	0
R3hcc1	16.625000	133	0	0	0	0	0	0	0	0
Ptpdc1	16.625000	133	0	0	0	0	0	0	0	0
Nfatc2ip	16.625000	133	0	0	0	0	0	0	0	0
Mrpl38	16.625000	133	0	0	0	0	0	0	0	0
Mrm1	16.625000	133	0	0	0	0	0	0	0	0
Mmp23	16.625000	133	0	0	0	0	0	0	0	0
Ldlrad4	16.625000	133	0	0	0	0	0	0	0	0
Kcnj2	16.625000	133	0	0	0	0	0	0	0	0
Greb1l	16.625000	133	0	0	0	0	0	0	0	0
Gemin4	16.625000	133	0	0	0	0	0	0	0	0
Ets1	16.625000	133	0	0	0	0	0	0	0	0
Endod1	16.625000	133	0	0	0	0	0	0	0	0
Dmp1	16.625000	0	133	0	0	0	0	0	0	0
Dbil5	16.625000	133	0	0	0	0	0	0	0	0
Crygn	16.625000	133	0	0	0	0	0	0	0	0
Comtd1	16.625000	133	0	0	0	0	0	0	0	0
Ckap4	16.625000	133	0	0	0	0	0	0	0	0
Cdv3	16.625000	133	0	0	0	0	0	0	0	0
Ccnb1	16.625000	133	0	0	0	0	0	0	0	0
B4galnt1	16.625000	133	0	0	0	0	0	0	0	0
A430057M04Rik	16.625000	133	0	0	0	0	0	0	0	0
Zw10	16.500000	132	0	0	0	0	0	0	0	0
Zfp710	16.500000	132	0	0	0	0	0	0	0	0
Zfp707	16.500000	132	0	0	0	0	0	0	0	0
Zfp280b	16.500000	132	0	0	0	0	0	0	0	0
Wipf3	16.500000	132	0	0	0	0	0	0	0	0
Usp22	16.500000	132	0	0	0	0	0	0	0	0
Trim67	16.500000	132	0	0	0	0	0	0	0	0
Tor4a	16.500000	132	0	0	0	0	0	0	0	0
Tmem139	16.500000	132	0	0	0	0	0	0	0	0
Tcf7	16.500000	132	0	0	0	0	0	0	0	0
Tcerg1	16.500000	132	0	0	0	0	0	0	0	0
Syt7	16.500000	132	0	0	0	0	0	0	0	0
Synm	16.500000	132	0	0	0	0	0	0	0	0
Stard9	16.500000	132	0	0	0	0	0	0	0	0
Slpi	16.500000	132	0	0	0	0	0	0	0	0
Sema4a	16.500000	132	0	0	0	0	0	0	0	0
Sec61a2	16.500000	132	0	0	0	0	0	0	0	0
Rmi2	16.500000	0	132	0	0	0	0	0	0	0
Rfc2	16.500000	132	0	0	0	0	0	0	0	0
Rbm43	16.500000	132	0	0	0	0	0	0	0	0
Ptprs	16.500000	132	0	0	0	0	0	0	0	0
Ppp2r5d	16.500000	132	0	0	0	0	0	0	0	0
Plekhg3	16.500000	132	0	0	0	0	0	0	0	0
Nek6	16.500000	132	0	0	0	0	0	0	0	0
Mtmr1	16.500000	132	0	0	0	0	0	0	0	0
Kcnb1	16.500000	132	0	0	0	0	0	0	0	0
Hid1	16.500000	132	0	0	0	0	0	0	0	0
Gng8	16.500000	0	132	0	0	0	0	0	0	0
Gk	16.500000	132	0	0	0	0	0	0	0	0
Fam151b	16.500000	132	0	0	0	0	0	0	0	0
E430018J23Rik	16.500000	132	0	0	0	0	0	0	0	0
Cdh1	16.500000	132	0	0	0	0	0	0	0	0
Cdc42se2	16.500000	132	0	0	0	0	0	0	0	0
Cd63	16.500000	132	0	0	0	0	0	0	0	0
Casp2	16.500000	132	0	0	0	0	0	0	0	0
Capza2	16.500000	132	0	0	0	0	0	0	0	0
Atp1b2	16.500000	132	0	0	0	0	0	0	0	0
Abhd3	16.500000	132	0	0	0	0	0	0	0	0
2610524H06Rik	16.500000	132	0	0	0	0	0	0	0	0
Zc3h7b	16.375000	131	0	0	0	0	0	0	0	0
Tspan9	16.375000	131	0	0	0	0	0	0	0	0
Tsc22d4	16.375000	131	0	0	0	0	0	0	0	0
Tsc22d3	16.375000	131	0	0	0	0	0	0	0	0
Thyn1	16.375000	131	0	0	0	0	0	0	0	0
Sord	16.375000	131	0	0	0	0	0	0	0	0
Sh3pxd2a	16.375000	131	0	0	0	0	0	0	0	0
Samhd1	16.375000	131	0	0	0	0	0	0	0	0
Rtl8b	16.375000	131	0	0	0	0	0	0	0	0
Rragd	16.375000	131	0	0	0	0	0	0	0	0
Pus7l	16.375000	131	0	0	0	0	0	0	0	0
Nyap1	16.375000	131	0	0	0	0	0	0	0	0
Nup188	16.375000	131	0	0	0	0	0	0	0	0
Npr1	16.375000	131	0	0	0	0	0	0	0	0
Nes	16.375000	131	0	0	0	0	0	0	0	0
Kcnmb3	16.375000	0	131	0	0	0	0	0	0	0
Irak4	16.375000	131	0	0	0	0	0	0	0	0
Gpr89	16.375000	131	0	0	0	0	0	0	0	0
Gpc5	16.375000	131	0	0	0	0	0	0	0	0
Got1	16.375000	131	0	0	0	0	0	0	0	0
Fryl	16.375000	131	0	0	0	0	0	0	0	0
Erich2	16.375000	131	0	0	0	0	0	0	0	0
Dolk	16.375000	131	0	0	0	0	0	0	0	0
Cyb5r2	16.375000	0	131	0	0	0	0	0	0	0
Clec11a	16.375000	131	0	0	0	0	0	0	0	0
Cd151	16.375000	0	131	0	0	0	0	0	0	0
Casd1	16.375000	131	0	0	0	0	0	0	0	0
Aebp1	16.375000	131	0	0	0	0	0	0	0	0
Acad8	16.375000	131	0	0	0	0	0	0	0	0
Zyg11a	16.250000	130	0	0	0	0	0	0	0	0
Wnt6	16.250000	130	0	0	0	0	0	0	0	0
Wnk4	16.250000	130	0	0	0	0	0	0	0	0
Unc119b	16.250000	130	0	0	0	0	0	0	0	0
Tnk2	16.250000	130	0	0	0	0	0	0	0	0
Tle3	16.250000	130	0	0	0	0	0	0	0	0
Tesk1	16.250000	130	0	0	0	0	0	0	0	0
Snap47	16.250000	130	0	0	0	0	0	0	0	0
Slc25a22	16.250000	130	0	0	0	0	0	0	0	0
Sgk3	16.250000	130	0	0	0	0	0	0	0	0
Sec22c	16.250000	130	0	0	0	0	0	0	0	0
Sap30bp	16.250000	130	0	0	0	0	0	0	0	0
Rtn4r	16.250000	130	0	0	0	0	0	0	0	0
Recql5	16.250000	130	0	0	0	0	0	0	0	0
Prcc	16.250000	130	0	0	0	0	0	0	0	0
Pparg	16.250000	130	0	0	0	0	0	0	0	0
Kcnk6	16.250000	130	0	0	0	0	0	0	0	0
Jmjd4	16.250000	130	0	0	0	0	0	0	0	0
Ipmk	16.250000	130	0	0	0	0	0	0	0	0
Hspbp1	16.250000	130	0	0	0	0	0	0	0	0
Gm9222	16.250000	130	0	0	0	0	0	0	0	0
Cisd1	16.250000	130	0	0	0	0	0	0	0	0
Cdk10	16.250000	130	0	0	0	0	0	0	0	0
Blm	16.250000	130	0	0	0	0	0	0	0	0
Aph1b	16.250000	130	0	0	0	0	0	0	0	0
A930007A09Rik	16.250000	130	0	0	0	0	0	0	0	0
1700037H04Rik	16.250000	130	0	0	0	0	0	0	0	0
Zfp790	16.125000	129	0	0	0	0	0	0	0	0
Zbtb7c	16.125000	129	0	0	0	0	0	0	0	0
Ydjc	16.125000	129	0	0	0	0	0	0	0	0
Wwtr1	16.125000	129	0	0	0	0	0	0	0	0
Trp53i13	16.125000	129	0	0	0	0	0	0	0	0
Tor3a	16.125000	129	0	0	0	0	0	0	0	0
Tgfbr3	16.125000	129	0	0	0	0	0	0	0	0
Tep1	16.125000	129	0	0	0	0	0	0	0	0
Tars	16.125000	129	0	0	0	0	0	0	0	0
Rreb1	16.125000	129	0	0	0	0	0	0	0	0
Prrg3	16.125000	129	0	0	0	0	0	0	0	0
Ppl	16.125000	129	0	0	0	0	0	0	0	0
Pkig	16.125000	129	0	0	0	0	0	0	0	0
Nfic	16.125000	129	0	0	0	0	0	0	0	0
Mtfr1	16.125000	129	0	0	0	0	0	0	0	0
Midn	16.125000	129	0	0	0	0	0	0	0	0
Mgat4c	16.125000	0	129	0	0	0	0	0	0	0
Mbtps1	16.125000	129	0	0	0	0	0	0	0	0
Jtb	16.125000	129	0	0	0	0	0	0	0	0
Ipo9	16.125000	129	0	0	0	0	0	0	0	0
Hspa12a	16.125000	129	0	0	0	0	0	0	0	0
Hmg20b	16.125000	129	0	0	0	0	0	0	0	0
H4c14	16.125000	129	0	0	0	0	0	0	0	0
Fbxo27	16.125000	129	0	0	0	0	0	0	0	0
Eno4	16.125000	129	0	0	0	0	0	0	0	0
Ccdc116	16.125000	129	0	0	0	0	0	0	0	0
BC029722	16.125000	129	0	0	0	0	0	0	0	0
Arl5a	16.125000	129	0	0	0	0	0	0	0	0
Arid3a	16.125000	129	0	0	0	0	0	0	0	0
App	16.125000	129	0	0	0	0	0	0	0	0
Abhd15	16.125000	129	0	0	0	0	0	0	0	0
1700016H13Rik	16.125000	129	0	0	0	0	0	0	0	0
Tob2	16.000000	128	0	0	0	0	0	0	0	0
Tmtc4	16.000000	128	0	0	0	0	0	0	0	0
Tmem35b	16.000000	128	0	0	0	0	0	0	0	0
Tars2	16.000000	128	0	0	0	0	0	0	0	0
Sqor	16.000000	128	0	0	0	0	0	0	0	0
Slc41a3	16.000000	128	0	0	0	0	0	0	0	0
Slc30a6	16.000000	128	0	0	0	0	0	0	0	0
Slc26a6	16.000000	128	0	0	0	0	0	0	0	0
Plekha7	16.000000	128	0	0	0	0	0	0	0	0
Pitpnc1	16.000000	128	0	0	0	0	0	0	0	0
Nek1	16.000000	128	0	0	0	0	0	0	0	0
Ncoa3	16.000000	128	0	0	0	0	0	0	0	0
Nab1	16.000000	128	0	0	0	0	0	0	0	0
Myo15b	16.000000	128	0	0	0	0	0	0	0	0
Mthfd1	16.000000	128	0	0	0	0	0	0	0	0
Mtfp1	16.000000	128	0	0	0	0	0	0	0	0
Jpt1	16.000000	128	0	0	0	0	0	0	0	0
Gcnt2	16.000000	0	128	0	0	0	0	0	0	0
Dcaf4	16.000000	128	0	0	0	0	0	0	0	0
Cln6	16.000000	128	0	0	0	0	0	0	0	0
Cdkn1b	16.000000	128	0	0	0	0	0	0	0	0
Cabp1	16.000000	128	0	0	0	0	0	0	0	0
Agbl5	16.000000	128	0	0	0	0	0	0	0	0
Zfp329	15.875000	127	0	0	0	0	0	0	0	0
Zfhx2	15.875000	127	0	0	0	0	0	0	0	0
Traf3ip2	15.875000	127	0	0	0	0	0	0	0	0
Thtpa	15.875000	127	0	0	0	0	0	0	0	0
Taf8	15.875000	127	0	0	0	0	0	0	0	0
Strbp	15.875000	127	0	0	0	0	0	0	0	0
Smbd1	15.875000	127	0	0	0	0	0	0	0	0
Sh3rf3	15.875000	127	0	0	0	0	0	0	0	0
Sap18b	15.875000	127	0	0	0	0	0	0	0	0
Sap18	15.875000	127	0	0	0	0	0	0	0	0
Rps6kc1	15.875000	127	0	0	0	0	0	0	0	0
Rnf34	15.875000	127	0	0	0	0	0	0	0	0
Psmd9	15.875000	127	0	0	0	0	0	0	0	0
Polr1b	15.875000	127	0	0	0	0	0	0	0	0
Pim1	15.875000	127	0	0	0	0	0	0	0	0
Paqr4	15.875000	127	0	0	0	0	0	0	0	0
Nomo1	15.875000	127	0	0	0	0	0	0	0	0
Nme7	15.875000	127	0	0	0	0	0	0	0	0
Nap1l4	15.875000	127	0	0	0	0	0	0	0	0
Mcm10	15.875000	127	0	0	0	0	0	0	0	0
Mboat1	15.875000	127	0	0	0	0	0	0	0	0
Leo1	15.875000	127	0	0	0	0	0	0	0	0
Hcls1	15.875000	0	0	0	0	0	0	127	0	0
Gatd3a	15.875000	127	0	0	0	0	0	0	0	0
Gaa	15.875000	127	0	0	0	0	0	0	0	0
Cab39	15.875000	127	0	0	0	0	0	0	0	0
Blzf1	15.875000	127	0	0	0	0	0	0	0	0
Actr5	15.875000	127	0	0	0	0	0	0	0	0
