Target_genes	Gli2|Average	SRX1115335|Cerebellum	SRX3176061|Embryonic_gut	SRX3176062|Embryonic_gut	SRX1115331|Embryonic_head	SRX1115332|Embryonic_limb	SRX4083166|Embryonic_stomach	SRX1115333|Embryonic_trunk	SRX1973367|ES_cells	SRX1973381|ES_cells	SRX24427287|Medulloblastoma	SRX3884257|Medulloblastoma	SRX3884258|Medulloblastoma	SRX3884264|Medulloblastoma	SRX3884265|Medulloblastoma	SRX1618619|MEF	SRX1618620|MEF-derived_neural_cells	SRX1618621|MEF-derived_neural_cells	SRX1618622|MEF-derived_neural_cells	SRX1618623|MEF-derived_neural_cells	STRING
Krt75	6.842105	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0
Ireb2	6.842105	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il1f6	6.842105	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0
Olfr164	6.789474	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2a12	6.789474	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r122	6.736842	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0
Rpl31-ps12	6.736842	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0
Plag1	6.736842	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lipo3	6.736842	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0
Zyg11a	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Zscan18	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Zcwpw1	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Wdr59	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r97	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r5	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r7	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Vegfb	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Ube2cbp	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Ttc25	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Trpt1	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Trim43b	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Tmcc3	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Timd2	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Tex44	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Sult1c2	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Sprr1b	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Socs6	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Smr3a	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Slc5a11	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Slc17a9	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Serpina11	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Sema5b	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Scml2	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Rps15	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Rfesd	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Retreg1	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Rbm12	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Psmc5	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Prss38	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Prr29	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Pnpla7	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Plekha8	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Pemt	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Pate12	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Omg	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Olfr507	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Olfr159	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1423	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Olfr140	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Olfr139	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1182	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Olfr109	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Nudt22	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Nop14	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Nap1l3	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl41	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Lnx1	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Lnpep	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Lingo2	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Ldoc1	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Ldhd	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Lat2	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Klra8	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Klra21	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Kifc1	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Haus4	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Grk4	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Golm1	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Gm7592	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Gm7429	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Gm5165	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Gm3005	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Gdf15	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Galnt15	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Gabrb2	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Ftsj3	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Fkbp14	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Fbxo15	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Dnajc4	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Dnaaf6	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Dmac1	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Dip2b	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Cyp46a1	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d10	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Cpne1	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Col9a3	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Cmtm2a	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
C8a	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v0e	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Atg101	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Asah1	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Arl15	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Apob	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Apc2	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Ankzf1	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Actbl2	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Abcd4	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
9030025P20Rik	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
2310061N02Rik	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
1700028P14Rik	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
1700008P02Rik	6.684211	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Smc3	6.631579	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0
Rnf7	6.631579	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr645	6.631579	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0
Atad1	6.631579	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0
Vta1	6.578947	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
Svs3a	6.578947	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
Sf3b6	6.578947	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
Scgb2b18	6.578947	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
Psmg4	6.578947	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
Olfr785	6.578947	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1101	6.578947	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
Hpca	6.578947	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0
Dnah7b	6.578947	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
Zfp874a	6.526316	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Zfp619	6.526316	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Vps13a	6.526316	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Pla2g4c	6.526316	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Mroh2b	6.526316	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Mill2	6.526316	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Gm51573	6.526316	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0
Csta2	6.526316	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Cnbp	6.526316	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Aadacl4fm1	6.526316	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Stfa3	6.473684	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0
Mmp8	6.473684	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0
Gm16430	6.473684	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0
Gm16405	6.473684	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0
Gask1b	6.473684	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0
4930596D02Rik	6.473684	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0
Nudt16l2	6.421053	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0
Lrig1	6.421053	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifit3b	6.421053	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0
Gm10639	6.421053	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0
Ctla2b	6.421053	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0
Prickle3	6.368421	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0
Ppef1	6.368421	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0
Olfr850	6.368421	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1507	6.368421	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0
Lonp2	6.368421	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0
Gm4907	6.368421	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0
Dgat1	6.368421	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bsn	6.368421	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0
Kir3dl2	6.315789	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0
Gm13057	6.315789	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0
Gm13043	6.315789	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0
Gm13040	6.315789	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0
Zyx	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Zfyve26	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Zfp639	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Wdcp	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r45	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r17	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r56	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Trim47	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Tmem42	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Sun1	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Ssxb1	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Srpk1	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Sprr2a3	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Slc25a15	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Scg2	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Rhox3h	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Raet1e	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Raet1c	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Raet1b	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Rad51b	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Ptprg	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Pik3r6	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Parp4	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Pabpc1l2a	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
P2rx6	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Olfr410	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1218	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1209	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1151	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1016	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Naca	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Mysm1	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Mfsd4b4	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Mcmdc2	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Lrrc74b	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Krtap9-1	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Iqgap1	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Ilf3	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Igbp1b	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Ifi203	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Hsp90ab1	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Hbb-y	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Gucy1a2	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Gm21149	6.263158	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0
Fpgs	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Fmn1	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Fgd1	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Fcf1	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Epb41l3	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Denr	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Cpsf4l	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Cntnap3	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Clic3	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Cib4	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Cflar	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc38	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
C1qb	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Arl10	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Arel1	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Apol6	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd37	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Ang4	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
4833439L19Rik	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
2610028H24Rik	6.263158	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
Robo2	6.210526	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Qtrt1	6.210526	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0
Olfr774	6.210526	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0
Gins2	6.210526	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0
Endou	6.210526	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0
Catsper1	6.210526	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0
Aknad1	6.210526	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r58	6.105263	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0
Ric1	6.105263	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr811	6.105263	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0
Litaf	6.105263	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v1h	6.105263	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0
Uimc1	6.052632	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0
Psg23	6.052632	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2c66	6.052632	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0
Cltc	6.052632	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r22	6.000000	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0
Pold4	6.000000	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr46	6.000000	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0
Slc25a36	5.947368	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr741	5.947368	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1424	5.947368	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1307	5.947368	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0
Gm13271	5.947368	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0
Adh5	5.947368	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0
Actg1	5.947368	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abhd10	5.947368	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr815	5.894737	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0
Clec4a3	5.894737	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r23	5.842105	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0
Urm1	5.842105	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0
Rpl27a	5.842105	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1202	5.842105	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0
Gp9	5.842105	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0
Gm15091	5.842105	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0
Chchd5	5.842105	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0
Zim1	5.789474	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
Zfp444	5.789474	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
Upf2	5.789474	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
Txn1	5.789474	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
Tnfaip2	5.789474	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
Tet2	5.789474	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
Sytl3	5.789474	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
Ssh1	5.789474	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
Slc35g1	5.789474	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
Slc22a7	5.789474	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
Sfxn2	5.789474	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
Sec1	5.789474	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
Rpgr	5.789474	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
Rcor3	5.789474	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
Rabgef1	5.789474	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
Prpf4b	5.789474	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
Prl8a8	5.789474	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
Pparg	5.789474	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
Pomk	5.789474	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
