Target_genes	Maf|Average	SRX17133649|Skeletal_muscle	SRX17133650|Skeletal_muscle	SRX187203|Th0	SRX187204|Th17_Cells	SRX187205|Th17_Cells	SRX187206|Th17_Cells	SRX288145|Th17_Cells	SRX288146|Th17_Cells	STRING
Ccdc151	15.875000	0	0	0	0	0	0	127	0	0
Casc1	15.875000	0	0	0	0	0	0	127	0	0
Art2b	15.875000	0	0	0	127	0	0	0	0	0
Akt1	15.875000	0	0	0	0	0	0	0	127	0
Trabd	15.750000	0	0	0	0	126	0	0	0	0
Rpl35	15.750000	0	0	0	0	126	0	0	0	0
Rnf166	15.750000	0	0	0	0	0	0	126	0	0
Repin1	15.750000	0	0	0	0	0	0	0	126	0
Ntmt1	15.750000	0	0	0	0	0	0	0	126	0
Mrpl33	15.750000	0	0	0	0	126	0	0	0	0
Kdm5b	15.750000	0	0	0	0	126	0	0	0	0
Hnrnpc	15.750000	0	0	0	126	0	0	0	0	0
Gm5111	15.750000	0	0	0	0	0	0	0	126	0
Gm14137	15.750000	0	0	0	0	0	0	0	126	0
Fosl1	15.750000	0	0	0	0	126	0	0	0	0
Ctu2	15.750000	0	0	0	0	0	0	126	0	0
Capn12	15.750000	0	126	0	0	0	0	0	0	0
Bbx	15.750000	0	0	0	0	0	0	0	126	0
Atp6v0a2	15.750000	0	0	0	126	0	0	0	0	0
Arpc5l	15.750000	0	0	0	0	126	0	0	0	0
Usp40	15.625000	0	0	0	0	125	0	0	0	0
Tmem216	15.625000	0	0	0	0	125	0	0	0	0
Tmem123	15.625000	0	0	0	0	0	0	0	125	0
Serf1	15.625000	0	0	0	0	125	0	0	0	0
Narf	15.625000	0	0	0	125	0	0	0	0	0
Mrps35	15.625000	0	0	0	0	125	0	0	0	0
Mgat4b	15.625000	0	0	0	125	0	0	0	0	0
Matr3	15.625000	0	0	0	0	125	0	0	0	0
Map1a	15.625000	0	0	0	0	0	0	0	125	0
Hbs1l	15.625000	0	0	0	0	125	0	0	0	0
Gss	15.625000	0	0	0	125	0	0	0	0	0
Endov	15.625000	0	0	0	0	125	0	0	0	0
Crppa	15.625000	0	0	0	0	125	0	0	0	0
Cplane1	15.625000	0	0	0	0	125	0	0	0	0
AW549877	15.625000	0	0	0	0	125	0	0	0	0
Znfx1	15.500000	0	0	0	124	0	0	0	0	0
Zfp11	15.500000	0	0	0	124	0	0	0	0	0
Zbtb20	15.500000	0	0	0	0	124	0	0	0	0
Sfxn5	15.500000	0	0	0	124	0	0	0	0	0
Rufy1	15.500000	0	0	0	0	124	0	0	0	0
Prkci	15.500000	0	0	0	0	124	0	0	0	0
Ppp4c	15.500000	0	0	0	0	0	0	0	124	0
Plin3	15.500000	0	0	0	124	0	0	0	0	0
Mif4gd	15.500000	0	0	0	0	0	0	0	124	0
Manea	15.500000	0	0	0	0	0	0	0	124	0
Kctd2	15.500000	0	0	0	0	0	0	124	0	0
Jrk	15.500000	0	0	0	0	124	0	0	0	0
Gpr155	15.500000	0	0	0	0	124	0	0	0	0
Garre1	15.500000	0	0	0	0	124	0	0	0	0
Fam8a1	15.500000	0	0	0	0	124	0	0	0	0
Dapp1	15.500000	0	0	0	0	124	0	0	0	0
Atp5h	15.500000	0	0	0	0	0	0	124	0	0
Aldoa	15.500000	0	0	0	0	0	0	0	124	0
Zc3h12d	15.375000	0	0	0	123	0	0	0	0	0
Wdr91	15.375000	0	0	0	123	0	0	0	0	0
Tspan4	15.375000	0	0	0	0	123	0	0	0	0
Ppef2	15.375000	0	0	0	0	0	0	0	123	0
Mr1	15.375000	0	0	0	0	0	0	0	123	0
Mocos	15.375000	0	0	0	0	123	0	0	0	0
Mgat4e	15.375000	0	0	0	0	0	0	0	123	0
Gfra2	15.375000	0	0	0	0	0	0	0	123	0
Gcsh	15.375000	0	0	0	0	0	0	123	0	0
Chmp7	15.375000	0	0	0	0	0	0	0	123	0
Arhgap24	15.375000	0	0	0	0	123	0	0	0	0
Aldh4a1	15.375000	0	0	0	0	123	0	0	0	0
Zfp799	15.250000	0	0	0	0	122	0	0	0	0
Uevld	15.250000	0	0	0	0	0	0	122	0	0
Tmem138	15.250000	0	0	0	122	0	0	0	0	0
Tle3	15.250000	0	0	0	0	122	0	0	0	0
Tgfb1	15.250000	0	0	0	0	0	0	0	122	0
Srrt	15.250000	0	0	0	122	0	0	0	0	0
Ppih	15.250000	0	0	0	0	0	0	0	122	0
Mt2	15.250000	0	0	0	0	0	0	0	122	0
Map10	15.250000	0	0	0	122	0	0	0	0	0
Ly6c2	15.250000	0	0	0	122	0	0	0	0	0
Kazald1	15.250000	0	0	0	0	122	0	0	0	0
Insl6	15.250000	0	0	0	122	0	0	0	0	0
Dlg4	15.250000	0	0	0	0	0	0	0	122	0
Cyb561a3	15.250000	0	0	0	122	0	0	0	0	0
Camta2	15.250000	0	0	0	0	122	0	0	0	0
B9d2	15.250000	0	0	0	0	0	0	0	122	0
Zfr	15.125000	0	0	0	0	121	0	0	0	0
Zfp949	15.125000	0	0	0	121	0	0	0	0	0
Zfp672	15.125000	0	0	0	0	0	0	0	121	0
Zfp282	15.125000	0	0	0	0	121	0	0	0	0
Tmem230	15.125000	0	0	0	0	121	0	0	0	0
Tbc1d5	15.125000	0	0	0	0	121	0	0	0	0
Slc41a3	15.125000	0	121	0	0	0	0	0	0	0
Sectm1b	15.125000	0	0	0	121	0	0	0	0	0
Neurl3	15.125000	0	0	0	0	0	0	121	0	0
Naa80	15.125000	0	0	0	0	0	0	0	121	0
Mrps23	15.125000	0	0	0	0	121	0	0	0	0
Mfsd14a	15.125000	0	0	0	0	0	0	121	0	0
Mcub	15.125000	0	0	0	0	121	0	0	0	0
Mad2l1	15.125000	0	0	0	0	121	0	0	0	0
Klhl8	15.125000	0	0	0	0	0	0	121	0	0
Ireb2	15.125000	0	0	0	0	0	0	0	121	0
Ifi27l2a	15.125000	0	0	0	121	0	0	0	0	0
Hyal3	15.125000	0	0	0	0	0	0	0	121	0
Hyal1	15.125000	0	0	0	0	0	0	0	121	0
Hspa1b	15.125000	0	0	0	121	0	0	0	0	0
Gm4981	15.125000	121	0	0	0	0	0	0	0	0
Fam32a	15.125000	0	0	0	0	0	0	0	121	0
B3gntl1	15.125000	0	0	0	0	121	0	0	0	0
Ascc3	15.125000	0	0	0	0	121	0	0	0	0
2010315B03Rik	15.125000	0	0	0	0	121	0	0	0	0
Zfp82	15.000000	0	0	0	0	120	0	0	0	0
Tomm22	15.000000	0	0	0	0	120	0	0	0	0
Tmem88	15.000000	0	0	0	0	0	0	0	120	0
Slc35b4	15.000000	0	0	0	0	0	0	120	0	0
Serinc5	15.000000	0	0	0	0	120	0	0	0	0
Rpia	15.000000	0	0	0	0	0	0	120	0	0
Rc3h2	15.000000	0	0	0	0	120	0	0	0	0
Prim2	15.000000	0	0	0	0	120	0	0	0	0
Ppp1r15b	15.000000	0	0	0	0	120	0	0	0	0
Ndufc2	15.000000	0	0	0	0	120	0	0	0	0
Naa38	15.000000	0	0	0	0	0	0	0	120	0
Lars2	15.000000	0	0	0	0	120	0	0	0	0
Grap	15.000000	0	0	0	0	0	0	0	120	0
Gm13286	15.000000	0	0	0	120	0	0	0	0	0
G0s2	15.000000	0	0	0	0	0	0	0	120	0
Cyb5d1	15.000000	0	0	0	0	0	0	0	120	0
Cox20	15.000000	0	0	0	120	0	0	0	0	0
Cbx4	15.000000	0	0	0	0	0	0	0	120	0
Atg14	15.000000	0	0	0	0	120	0	0	0	0
Zmym2	14.875000	0	0	0	0	0	0	0	119	0
Zdhhc18	14.875000	0	0	0	0	0	0	0	119	0
Tm9sf2	14.875000	0	0	0	119	0	0	0	0	0
Them4	14.875000	0	0	0	0	119	0	0	0	0
Tbc1d13	14.875000	0	0	0	0	119	0	0	0	0
Rnpep	14.875000	0	0	0	0	119	0	0	0	0
Pus10	14.875000	0	0	0	0	119	0	0	0	0
Pop5	14.875000	0	0	0	0	119	0	0	0	0
Nedd1	14.875000	0	0	0	0	119	0	0	0	0
Irak1	14.875000	0	0	0	0	119	0	0	0	0
Hes2	14.875000	0	0	0	0	119	0	0	0	0
Gucy2g	14.875000	0	0	0	119	0	0	0	0	0
Gga2	14.875000	0	0	0	0	119	0	0	0	0
Elac1	14.875000	0	0	0	0	0	0	0	119	0
Vcp	14.750000	0	0	0	0	0	0	0	118	0
Ubap2l	14.750000	0	0	0	0	0	0	0	118	0
Tmed9	14.750000	0	0	0	118	0	0	0	0	0
Timm17a	14.750000	0	0	0	0	118	0	0	0	0
Taf1d	14.750000	0	0	0	0	118	0	0	0	0
Sp7	14.750000	0	0	0	0	118	0	0	0	0
Rpl7l1	14.750000	0	0	0	118	0	0	0	0	0
Rnf182	14.750000	0	0	0	0	118	0	0	0	0
Ranbp6	14.750000	0	0	0	0	0	0	0	118	0
Ptprs	14.750000	0	0	0	0	0	0	0	118	0
Ogt	14.750000	0	0	0	0	118	0	0	0	0
Ntf5	14.750000	0	0	0	0	0	0	0	118	0
Lsm14b	14.750000	0	0	0	118	0	0	0	0	0
Lmo4	14.750000	0	0	0	0	118	0	0	0	0
Irak3	14.750000	0	0	0	118	0	0	0	0	0
Hspa4	14.750000	0	0	0	0	118	0	0	0	0
Glul	14.750000	0	0	0	0	118	0	0	0	0
Dmap1	14.750000	0	0	0	0	118	0	0	0	0
Cx3cl1	14.750000	0	0	0	0	0	0	0	118	0
Cpsf1	14.750000	0	0	0	0	118	0	0	0	0
Ccin	14.750000	0	0	0	0	118	0	0	0	0
Carmil2	14.750000	0	0	0	0	118	0	0	0	0
Cabyr	14.750000	0	0	0	0	118	0	0	0	0
Atad1	14.750000	0	0	0	0	118	0	0	0	0
Armc9	14.750000	0	0	0	118	0	0	0	0	0
Ap1ar	14.750000	0	0	0	0	118	0	0	0	0
4933434E20Rik	14.750000	0	0	0	0	0	0	0	118	0
4931406C07Rik	14.750000	0	0	0	0	118	0	0	0	0
Zfp229	14.625000	0	0	0	0	117	0	0	0	0
Zfc3h1	14.625000	0	0	0	0	117	0	0	0	0
Thap2	14.625000	0	0	0	0	117	0	0	0	0
Stra6	14.625000	0	0	0	117	0	0	0	0	0
Stpg1	14.625000	0	0	0	0	0	0	0	117	0
Sppl2a	14.625000	0	0	0	0	117	0	0	0	0
Smarcc2	14.625000	0	0	0	0	117	0	0	0	0
Rrn3	14.625000	0	0	0	0	117	0	0	0	0
Rexo5	14.625000	0	0	0	0	117	0	0	0	0
Ralgds	14.625000	0	0	0	0	117	0	0	0	0
Parp8	14.625000	0	0	0	0	117	0	0	0	0
Olfr456	14.625000	0	0	0	117	0	0	0	0	0
Olfr1385	14.625000	0	0	0	117	0	0	0	0	0
Nipal3	14.625000	0	0	0	0	0	0	0	117	0
Kcne4	14.625000	0	0	0	0	117	0	0	0	0
Gpr160	14.625000	0	0	0	0	117	0	0	0	0
Eri2	14.625000	0	0	0	0	117	0	0	0	0
Daglb	14.625000	0	0	0	0	117	0	0	0	0
Bmp6	14.625000	0	0	0	0	117	0	0	0	0
Atp5o	14.625000	0	0	0	0	0	0	117	0	0
Amd2	14.625000	0	0	0	117	0	0	0	0	0
Amd1	14.625000	0	0	0	117	0	0	0	0	0
1700012B09Rik	14.625000	0	0	0	0	117	0	0	0	0
Zfp446	14.500000	0	0	0	116	0	0	0	0	0
Zbtb14	14.500000	0	0	0	0	0	0	0	116	0
Wfdc16	14.500000	0	0	0	0	0	0	0	116	0
Vps50	14.500000	0	0	0	0	0	0	116	0	0
Vps18	14.500000	0	0	0	0	116	0	0	0	0
Tmem150a	14.500000	0	0	0	0	0	0	116	0	0
Spns3	14.500000	0	0	0	0	0	0	116	0	0
Slu7	14.500000	0	0	0	0	0	0	0	116	0
Rtl8b	14.500000	0	0	0	0	0	0	116	0	0
Rtcb	14.500000	0	0	0	0	0	0	0	116	0
Ric8b	14.500000	0	0	0	0	0	0	116	0	0
Pym1	14.500000	0	0	0	0	0	0	0	116	0
Ptafr	14.500000	0	0	0	0	0	0	0	116	0
Psmf1	14.500000	0	0	0	0	0	0	116	0	0
Psmb6	14.500000	0	0	0	0	116	0	0	0	0
Ppp1r12b	14.500000	0	0	0	0	0	0	0	116	0
Patl1	14.500000	0	0	0	0	116	0	0	0	0
Nt5c2	14.500000	0	0	0	0	0	0	0	116	0
Mef2d	14.500000	0	0	0	0	0	0	0	116	0
Itpkc	14.500000	0	0	0	0	116	0	0	0	0
Hepacam2	14.500000	0	0	0	0	0	0	116	0	0
Galc	14.500000	0	0	0	0	0	0	0	116	0
Exosc10	14.500000	0	0	0	0	116	0	0	0	0
Dmwd	14.500000	0	0	0	0	116	0	0	0	0
Diaph1	14.500000	0	0	0	0	116	0	0	0	0
Dhx16	14.500000	0	0	0	0	0	0	116	0	0
Cstad	14.500000	0	0	0	0	0	0	0	116	0
Coq8b	14.500000	0	0	0	0	116	0	0	0	0
Arap2	14.500000	0	0	0	0	116	0	0	0	0
Acsbg1	14.500000	0	0	0	0	0	0	0	116	0
Acbd5	14.500000	0	0	0	116	0	0	0	0	0
Abhd2	14.500000	0	0	0	116	0	0	0	0	0
0610030E20Rik	14.500000	0	0	0	0	0	0	116	0	0
Zfp788	14.375000	0	0	0	0	0	0	115	0	0
Zfp341	14.375000	0	0	0	0	115	0	0	0	0
Ttc25	14.375000	0	0	0	0	115	0	0	0	0
Tfeb	14.375000	0	0	0	0	115	0	0	0	0
Tcf3	14.375000	0	0	0	0	115	0	0	0	0
Sec62	14.375000	0	0	0	0	115	0	0	0	0
Osgin1	14.375000	0	0	0	0	115	0	0	0	0
Nars	14.375000	0	0	0	0	115	0	0	0	0
Mtmr12	14.375000	0	0	0	0	0	0	115	0	0
Gpr157	14.375000	0	115	0	0	0	0	0	0	0
Gm19345	14.375000	0	0	0	0	0	0	0	115	0
Gata2	14.375000	0	0	0	0	115	0	0	0	0
Fam136a	14.375000	0	0	0	0	115	0	0	0	0
Ank3	14.375000	0	115	0	0	0	0	0	0	0
Agfg2	14.375000	0	0	0	0	0	0	0	115	0
Zfp940	14.250000	0	0	0	0	0	0	0	114	0
Zfp420	14.250000	0	0	0	0	0	0	0	114	0
Zfp358	14.250000	0	0	0	0	114	0	0	0	0
Wfdc5	14.250000	0	0	0	0	114	0	0	0	0
Tpk1	14.250000	0	0	0	114	0	0	0	0	0
Stard10	14.250000	0	0	0	0	114	0	0	0	0
Sacm1l	14.250000	0	0	0	114	0	0	0	0	0
Rin2	14.250000	0	0	0	0	0	0	0	114	0
Rbm14	14.250000	0	0	0	0	114	0	0	0	0
Gm21992	14.250000	0	0	0	0	114	0	0	0	0
Gls	14.250000	0	0	0	0	0	0	114	0	0
Fam162a	14.250000	0	0	0	0	114	0	0	0	0
Dennd4a	14.250000	0	0	0	0	114	0	0	0	0
Ctnnb1	14.250000	0	0	0	114	0	0	0	0	0
Casc3	14.250000	0	0	0	0	114	0	0	0	0
Zfp626	14.125000	0	0	0	113	0	0	0	0	0
Zbtb40	14.125000	0	0	0	0	113	0	0	0	0
Trpm7	14.125000	0	0	0	0	113	0	0	0	0
Tmem154	14.125000	0	0	0	0	113	0	0	0	0
Tlr7	14.125000	0	0	0	0	0	0	113	0	0
Tatdn3	14.125000	0	0	0	0	113	0	0	0	0
Spdl1	14.125000	0	0	0	0	113	0	0	0	0
Sp2	14.125000	0	0	0	0	0	0	0	113	0
Selenof	14.125000	0	0	0	113	0	0	0	0	0
Rps3a1	14.125000	0	0	0	0	113	0	0	0	0
Rint1	14.125000	0	0	0	0	113	0	0	0	0
Relt	14.125000	0	0	0	0	113	0	0	0	0
Rad51ap1	14.125000	0	0	0	0	113	0	0	0	0
Pus7	14.125000	0	0	0	0	113	0	0	0	0
Ptpa	14.125000	0	0	0	0	113	0	0	0	0
Pnkp	14.125000	0	0	0	0	0	0	113	0	0
Phf19	14.125000	0	0	0	0	113	0	0	0	0
Nsl1	14.125000	0	0	0	0	113	0	0	0	0
Nkx2-4	14.125000	0	0	0	0	113	0	0	0	0
Mettl17	14.125000	0	0	0	0	113	0	0	0	0
Macroh2a1	14.125000	0	0	0	0	0	0	113	0	0
Hs2st1	14.125000	0	0	0	113	0	0	0	0	0
H2-Oa	14.125000	0	0	0	0	0	0	0	113	0
Ffar3	14.125000	0	0	0	0	113	0	0	0	0
Ffar1	14.125000	0	0	0	0	113	0	0	0	0
Fbxl16	14.125000	0	0	0	113	0	0	0	0	0
E130308A19Rik	14.125000	0	0	0	0	113	0	0	0	0
Dhx30	14.125000	0	0	0	0	113	0	0	0	0
D6Wsu163e	14.125000	0	0	0	0	113	0	0	0	0
Crat	14.125000	0	0	0	0	113	0	0	0	0
Cntrl	14.125000	0	0	0	0	113	0	0	0	0
Cdc37l1	14.125000	0	0	0	113	0	0	0	0	0
Cables2	14.125000	0	0	0	0	0	0	113	0	0
Bmt2	14.125000	0	0	0	113	0	0	0	0	0
Bag3	14.125000	0	0	0	0	0	0	0	113	0
Zfp457	14.000000	0	0	0	0	0	0	112	0	0
Zfp445	14.000000	0	0	0	0	112	0	0	0	0
Ube2d3	14.000000	0	0	0	0	112	0	0	0	0
Trp53rka	14.000000	0	0	0	112	0	0	0	0	0
Tnfaip8l2	14.000000	0	0	0	112	0	0	0	0	0
Tep1	14.000000	0	0	0	112	0	0	0	0	0
Sra1	14.000000	0	0	0	0	112	0	0	0	0
Rragd	14.000000	0	0	0	0	0	0	112	0	0
Rpap1	14.000000	0	0	0	0	112	0	0	0	0
Nlrp3	14.000000	0	0	0	0	0	0	112	0	0
Myef2	14.000000	0	0	0	0	112	0	0	0	0
Ikzf1	14.000000	0	0	0	0	0	0	112	0	0
Ift46	14.000000	0	0	0	0	112	0	0	0	0
Gnptab	14.000000	0	0	0	112	0	0	0	0	0
Gm3005	14.000000	0	0	0	0	0	0	112	0	0
Gm21885	14.000000	0	0	0	0	112	0	0	0	0
Fam149b	14.000000	0	0	0	0	112	0	0	0	0
Ecd	14.000000	0	0	0	0	112	0	0	0	0
Ccnd1	14.000000	0	0	0	0	112	0	0	0	0
Aox2	14.000000	0	112	0	0	0	0	0	0	0
Aloxe3	14.000000	0	0	0	112	0	0	0	0	0
Zfp296	13.875000	0	0	0	0	111	0	0	0	0
Vamp4	13.875000	0	0	0	0	111	0	0	0	0
Traf1	13.875000	0	0	0	0	0	0	0	111	0
Thtpa	13.875000	0	0	0	0	0	0	111	0	0
Stk36	13.875000	0	0	0	0	111	0	0	0	0
Rrm1	13.875000	0	0	0	0	111	0	0	0	0
Rnf25	13.875000	0	0	0	0	111	0	0	0	0
Ppp1r3b	13.875000	0	0	0	0	111	0	0	0	0
Pole4	13.875000	0	0	0	0	111	0	0	0	0
Pnpla7	13.875000	0	0	0	0	111	0	0	0	0
Pdp2	13.875000	0	0	0	0	111	0	0	0	0
Mrpl41	13.875000	0	0	0	0	111	0	0	0	0
Map3k6	13.875000	0	0	0	0	111	0	0	0	0
Lbr	13.875000	0	0	0	0	0	0	111	0	0
Insig2	13.875000	0	0	0	0	0	0	0	111	0
Gm3739	13.875000	0	0	0	0	0	0	0	111	0
Gltp	13.875000	0	0	0	0	111	0	0	0	0
Gemin7	13.875000	0	0	0	0	111	0	0	0	0
Espl1	13.875000	0	0	0	0	0	0	111	0	0
Cyp11a1	13.875000	0	0	0	0	0	0	0	111	0
Arfgap1	13.875000	0	0	0	0	111	0	0	0	0
2610001J05Rik	13.875000	0	0	0	0	111	0	0	0	0
Tarsl2	13.750000	0	0	0	0	110	0	0	0	0
Slc12a7	13.750000	0	0	0	0	0	0	110	0	0
Scarb2	13.750000	0	110	0	0	0	0	0	0	0
Phyh	13.750000	0	0	0	0	110	0	0	0	0
Nup85	13.750000	0	0	0	0	110	0	0	0	0
Mrpl10	13.750000	0	0	0	0	110	0	0	0	0
Mpzl3	13.750000	0	0	0	110	0	0	0	0	0
Lypla2	13.750000	0	0	0	110	0	0	0	0	0
Lrrc46	13.750000	0	0	0	0	110	0	0	0	0
Layn	13.750000	0	0	0	110	0	0	0	0	0
Kif18b	13.750000	0	0	0	0	110	0	0	0	0
Herc2	13.750000	0	0	0	0	110	0	0	0	0
Gjb1	13.750000	0	0	0	0	0	0	110	0	0
Eif1b	13.750000	0	0	0	0	110	0	0	0	0
Dnm3	13.750000	0	0	0	0	110	0	0	0	0
Dixdc1	13.750000	0	0	0	110	0	0	0	0	0
Dennd1b	13.750000	0	0	0	0	110	0	0	0	0
Cutc	13.750000	0	0	0	0	110	0	0	0	0
Csde1	13.750000	0	0	0	0	110	0	0	0	0
Cox15	13.750000	0	0	0	0	110	0	0	0	0
Arid1a	13.750000	0	0	0	0	110	0	0	0	0
Zfp318	13.625000	0	0	0	0	0	0	109	0	0
Topbp1	13.625000	0	0	0	0	109	0	0	0	0
Tfpt	13.625000	0	0	0	109	0	0	0	0	0
Snai3	13.625000	0	0	0	0	109	0	0	0	0
Set	13.625000	0	0	0	0	0	0	0	109	0
Rnaseh1	13.625000	0	0	0	109	0	0	0	0	0
Rcbtb2	13.625000	0	0	0	0	109	0	0	0	0
Prpf31	13.625000	0	0	0	109	0	0	0	0	0
Ppa2	13.625000	0	0	0	109	0	0	0	0	0
Pde8a	13.625000	0	0	0	0	109	0	0	0	0
Mbtps1	13.625000	0	0	0	0	0	0	0	109	0
Insr	13.625000	0	0	0	0	109	0	0	0	0
Hnrnpul1	13.625000	0	0	0	0	109	0	0	0	0
Get1	13.625000	0	0	0	0	109	0	0	0	0
Ckap2l	13.625000	0	0	0	0	109	0	0	0	0
Ttc1	13.500000	0	0	0	0	0	0	108	0	0
Stag1	13.500000	0	0	0	0	108	0	0	0	0
Rab4b	13.500000	0	0	0	0	108	0	0	0	0
Prss40	13.500000	0	0	0	108	0	0	0	0	0
Prkacb	13.500000	0	0	0	0	0	0	108	0	0
Mtfp1	13.500000	0	0	0	0	0	0	0	108	0
Micall1	13.500000	0	0	0	0	108	0	0	0	0
Mia	13.500000	0	0	0	0	108	0	0	0	0
Meig1	13.500000	0	0	0	108	0	0	0	0	0
Fer1l4	13.500000	0	0	0	108	0	0	0	0	0
Fbxo22	13.500000	0	0	0	0	108	0	0	0	0
E2f3	13.500000	0	0	0	0	0	0	108	0	0
Dsel	13.500000	0	0	0	108	0	0	0	0	0
C1ra	13.500000	0	0	0	108	0	0	0	0	0
Apcs	13.500000	0	0	0	108	0	0	0	0	0
Actr6	13.500000	0	0	0	108	0	0	0	0	0
Wwp2	13.375000	0	0	0	0	107	0	0	0	0
Tstd3	13.375000	0	0	0	0	107	0	0	0	0
Tmem176b	13.375000	0	0	0	107	0	0	0	0	0
Tmem176a	13.375000	0	0	0	107	0	0	0	0	0
Syn1	13.375000	0	0	0	0	107	0	0	0	0
Sowahc	13.375000	0	0	0	107	0	0	0	0	0
Septin10	13.375000	0	0	0	107	0	0	0	0	0
Ric8a	13.375000	0	0	0	0	107	0	0	0	0
Prr7	13.375000	0	0	0	107	0	0	0	0	0
Mxd4	13.375000	0	0	0	0	0	0	0	107	0
Klhdc4	13.375000	0	0	0	0	107	0	0	0	0
Il2rg	13.375000	0	0	0	0	0	0	107	0	0
Igsf5	13.375000	0	0	0	0	107	0	0	0	0
Gm614	13.375000	0	0	0	0	0	0	107	0	0
Ddost	13.375000	0	0	0	0	107	0	0	0	0
Bet1l	13.375000	0	0	0	0	107	0	0	0	0
AW209491	13.375000	0	0	0	0	107	0	0	0	0
4930453N24Rik	13.375000	0	0	0	0	107	0	0	0	0
Zfp748	13.250000	0	0	0	0	0	0	0	106	0
Zfp157	13.250000	0	0	0	106	0	0	0	0	0
Ypel5	13.250000	0	0	0	0	0	0	106	0	0
Trim56	13.250000	0	0	0	106	0	0	0	0	0
Tnfrsf19	13.250000	0	0	0	0	106	0	0	0	0
Supt16	13.250000	0	0	0	0	106	0	0	0	0
Ska2	13.250000	0	0	0	0	106	0	0	0	0
Rhobtb3	13.250000	0	0	0	106	0	0	0	0	0
Rgl2	13.250000	0	0	0	0	106	0	0	0	0
Prr11	13.250000	0	0	0	0	106	0	0	0	0
Mvp	13.250000	0	0	0	0	0	0	106	0	0
Mtg1	13.250000	0	0	0	0	106	0	0	0	0
Mapk9	13.250000	0	0	0	0	106	0	0	0	0
Ly9	13.250000	0	0	0	0	106	0	0	0	0
Luc7l	13.250000	0	0	0	0	106	0	0	0	0
Id1	13.250000	0	0	0	0	0	0	0	106	0
Icam1	13.250000	0	0	0	0	106	0	0	0	0
Hbegf	13.250000	0	0	0	0	0	0	106	0	0
Gm45915	13.250000	0	0	0	0	0	0	106	0	0
Gamt	13.250000	0	0	0	0	106	0	0	0	0
Esyt1	13.250000	0	0	0	0	106	0	0	0	0
Cog7	13.250000	0	0	0	0	106	0	0	0	0
Bnip3	13.250000	0	0	0	0	0	0	0	106	0
5730455P16Rik	13.250000	0	0	0	0	106	0	0	0	0
Zfp526	13.125000	0	0	0	0	0	0	105	0	0
Ube2g1	13.125000	0	0	0	0	105	0	0	0	0
Tymp	13.125000	0	0	0	0	105	0	0	0	0
Tmbim1	13.125000	0	0	0	0	0	0	0	105	0
Spp1	13.125000	0	0	0	0	0	0	105	0	0
Sdhc	13.125000	0	0	0	0	105	0	0	0	0
Sco2	13.125000	0	0	0	0	105	0	0	0	0
Pcdhgc3	13.125000	0	105	0	0	0	0	0	0	0
Ndel1	13.125000	0	0	0	0	0	0	0	105	0
Nadsyn1	13.125000	0	0	0	0	105	0	0	0	0
Mpz	13.125000	0	0	0	0	105	0	0	0	0
Irf2bpl	13.125000	0	0	0	0	0	0	105	0	0
Ints5	13.125000	0	0	0	0	105	0	0	0	0
Fcgr3	13.125000	0	0	0	0	105	0	0	0	0
Egln2	13.125000	0	0	0	0	0	0	105	0	0
Dhcr7	13.125000	0	0	0	0	105	0	0	0	0
Dedd2	13.125000	0	0	0	0	0	0	105	0	0
A630095N17Rik	13.125000	0	0	0	0	105	0	0	0	0
1810009A15Rik	13.125000	0	0	0	0	105	0	0	0	0
Zscan21	13.000000	0	0	0	0	104	0	0	0	0
Zfp954	13.000000	0	0	0	0	0	0	104	0	0
Zfp709	13.000000	0	0	0	0	104	0	0	0	0
Zfp467	13.000000	0	0	0	0	0	0	104	0	0
Zfp213	13.000000	0	0	0	0	104	0	0	0	0
Zcchc14	13.000000	0	0	0	0	0	0	0	104	0
Traf3ip1	13.000000	0	0	0	0	0	0	0	104	0
Tmem141	13.000000	0	0	0	0	0	0	0	104	0
Sspo	13.000000	0	0	0	0	0	0	104	0	0
Sppl3	13.000000	0	0	0	0	104	0	0	0	0
Sema3c	13.000000	0	0	0	0	0	0	0	104	0
Samd4	13.000000	0	0	0	0	0	0	104	0	0
Rtn4rl2	13.000000	0	0	0	0	0	0	0	104	0
Ppil4	13.000000	0	0	0	0	104	0	0	0	0
Pot1b	13.000000	0	0	0	0	104	0	0	0	0
Pip4p1	13.000000	0	0	0	0	104	0	0	0	0
Ndufv1	13.000000	0	0	0	0	0	0	104	0	0
Muc1	13.000000	0	0	0	0	0	0	0	104	0
Mcts1	13.000000	0	0	0	0	0	0	104	0	0
Mcrs1	13.000000	0	0	0	0	0	0	104	0	0
Map2k7	13.000000	0	0	0	0	104	0	0	0	0
Man1a2	13.000000	0	0	0	0	104	0	0	0	0
Lrtm2	13.000000	0	0	0	0	0	0	104	0	0
Gpat3	13.000000	0	0	0	0	0	0	104	0	0
Golga4	13.000000	0	0	0	0	104	0	0	0	0
Galr1	13.000000	0	0	0	0	0	0	104	0	0
Fbxo47	13.000000	0	0	0	0	104	0	0	0	0
Ddx46	13.000000	0	0	0	0	104	0	0	0	0
Cic	13.000000	0	0	0	104	0	0	0	0	0
Chrm5	13.000000	0	104	0	0	0	0	0	0	0
Ccdc183	13.000000	0	0	0	0	0	0	0	104	0
Cacna2d4	13.000000	0	0	0	0	0	0	104	0	0
Baz2b	13.000000	0	0	0	0	104	0	0	0	0
