Target_genes	Irf2|Average	SRX122514|Dendritic_Cells	SRX122515|Dendritic_Cells	SRX122516|Dendritic_Cells	SRX122517|Dendritic_Cells	SRX122518|Dendritic_Cells	SRX122519|Dendritic_Cells	SRX122520|Dendritic_Cells	SRX122521|Dendritic_Cells	SRX122522|Dendritic_Cells	SRX122523|Dendritic_Cells	SRX6830819|Intestinal_stem_cells	SRX8335642|Intestinal_stem_cells	SRX2953593|MEF	SRX2953594|MEF	SRX2953595|MEF	SRX2953596|MEF	SRX3730243|Trophoblast_stem_cells	SRX3730244|Trophoblast_stem_cells	SRX3730278|Trophoblast_stem_cells	STRING
Iqgap3	5.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0
Id2	5.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0
Hlx	5.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0
H2bc4	5.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0
H2ac6	5.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0
Grhl1	5.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0
Dlgap4	5.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0
Dexi	5.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0
Clec16a	5.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0
Zfp213	5.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0
Rrm1	5.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0
Rnf145	5.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0
Ralbp1	5.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0
Rad18	5.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0
Phb2	5.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0
Igll1	5.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0
Emg1	5.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0
Castor2	5.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0
Blmh	5.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0
Atad1	5.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0
Adss	5.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0
Zfp691	5.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0
Zfp607b	5.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0
Tpcn2	5.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0
Rrs1	5.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0
Rnf168	5.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0
Orc2	5.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0
Inpp5e	5.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0
Cfap298	5.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0
Cdk6	5.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0
Adhfe1	5.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0
Tram1	5.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0
Olfr59	5.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0
Ndfip1	5.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0
Ndc1	5.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0
Mtbp	5.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0
Mrpl13	5.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0
H4c9	5.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0
H2bc11	5.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0
H2ac11	5.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0
Gemin6	5.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0
Gclc	5.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0
Eefsec	5.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0
Dynlt1b	5.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0
Arhgap19	5.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0
Apbb2	5.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0
Zscan30	5.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0
Zfp623	5.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0
Zfp518a	5.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0
Zfp35	5.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0
Zfp180	5.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0
Wiz	5.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0
Thumpd3	5.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0
Slc10a7	5.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0
Rbmxl1	5.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0
Polr2j	5.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0
Mrpl9	5.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0
Kmt2c	5.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0
Kif5a	5.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0
Inip	5.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0
Hyou1	5.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0
Dctn2	5.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0
Daxx	5.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0
Ccdc174	5.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0
Slc35b3	5.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0
Reps1	5.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0
Rbm12	5.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0
Pold3	5.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0
Nsf	5.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0
Man2b2	5.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0
Hoxc10	5.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0
Hjurp	5.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0
Cpne1	5.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0
Cenpw	5.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0
A730008H23Rik	5.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0
Tmem11	5.368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0
Tmem107	5.368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0
Tbc1d2b	5.368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0
Pik3ca	5.368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0
Kdm1a	5.368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0
Igf2r	5.368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0
Bnip2	5.368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0
Tas1r1	5.315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0
Stat3	5.315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0
Nol9	5.315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0
Spint1	5.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0
S100a10	5.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0
Riok1	5.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0
Ptpn2	5.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0
Polr2b	5.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0
Noa1	5.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0
Mrps14	5.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0
Klhl25	5.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0
Kctd2	5.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0
Hipk3	5.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0
Eif3m	5.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0
Eid2	5.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0
Cald1	5.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0
Cage1	5.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0
Atp5h	5.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0
Tm9sf3	5.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0
Smarcad1	5.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0
Rce1	5.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0
Mrpl17	5.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0
Gm33887	5.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0
Ergic3	5.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0
Abhd18	5.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0
6430550D23Rik	5.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0
Vamp4	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0
Tssk6	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0
Tsc22d1	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0
Sec61g	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0
Rb1cc1	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0
Psmg1	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0
Phf23	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0
Nup210l	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0
Nudt15	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0
Nop16	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0
Ndufa13	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0
Mzf1	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0
Morc3	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0
Klf6	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0
Higd2a	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0
H4c8	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0
H3c8	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0
H2ac10	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0
Gabarap	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0
Fbxl22	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0
Esyt2	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0
Dvl2	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0
Ccar2	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0
C2	5.157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0
Snrpb2	5.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0
Nol11	5.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0
Mad2l1	5.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0
Klhdc2	5.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0
Kdm5b	5.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0
Gcc2	5.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0
Fam222a	5.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0
Dpp8	5.105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0
Prss48	5.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0
Pde8a	5.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0
Lemd3	5.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0
Klf9	5.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0
Hexim2	5.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0
Gtf3c6	5.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0
Eif4e	5.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0
Dnajc19	5.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0
Asb7	5.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0
Armc1	5.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0
Znrf1	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0
Uchl5	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0
Tmf1	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0
Tmem183a	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0
Thumpd1	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0
Szrd1	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0
Ss18l1	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0
Slc16a1	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0
Ro60	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0
Rnf38	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0
Rab3ip	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0
Psma7	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0
Med17	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0
Hibadh	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0
H3c4	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0
H3c3	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0
H2bc8	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0
H2bc7	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0
H2bc3	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0
H2ac8	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0
H2ac7	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0
Ccdc77	5.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0
Zfp996	4.947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0
Zfp444	4.947368	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0
Tmem198	4.947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0
Rab5if	4.947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0
Rab1b	4.947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0
Mxi1	4.947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0
Gpr75	4.947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0
Gpr155	4.947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0
Chpf	4.947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0
Btbd1	4.947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0
BC024063	4.947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0
Zmym4	4.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0
Zic5	4.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0
Zbtb49	4.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0
Sp4	4.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0
Snx5	4.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0
Prkcsh	4.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0
Ppib	4.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0
Mgme1	4.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0
Mdp1	4.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0
Lyar	4.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0
Dph5	4.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0
Cdc42bpb	4.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0
Ccdc151	4.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0
Casc3	4.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0
Ankrd42	4.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0
1810010H24Rik	4.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0
Timm10	4.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0
Terf2ip	4.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0
Smtnl1	4.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0
Sgf29	4.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0
Sac3d1	4.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0
Kcnh4	4.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0
Kars	4.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0
Hcrt	4.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0
Eed	4.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0
Cenpu	4.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0
Ap3b1	4.842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0
Ythdf2	4.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0
Yif1a	4.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0
Unc5b	4.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0
Topbp1	4.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0
Tmem151a	4.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0
Taf9	4.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0
Rad17	4.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0
Nrf1	4.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0
Nprl2	4.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0
Med1	4.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0
Kif2a	4.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0
Ing2	4.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0
H3c10	4.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0
H2bc14	4.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0
H2ac13	4.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0
Egr1	4.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0
Cyb561d2	4.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0
Cox10	4.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0
Ak6	4.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0
9930111J21Rik2	4.789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0
Usp8	4.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0
Ube2g2	4.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0
Trim9	4.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0
Tfpi	4.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0
Susd6	4.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0
Nmt1	4.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0
Mtx2	4.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0
Fam122a	4.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0
Dpy30	4.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0
Setd1b	4.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0
Rpl36	4.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0
Micos13	4.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0
Epm2a	4.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0
Eif3j2	4.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0
Eif3j1	4.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0
Dnajc25	4.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0
Cops7a	4.684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0
Zfp46	4.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0
Txn1	4.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0
Sox30	4.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0
Sgms2	4.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0
Rhbdd3	4.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0
Ewsr1	4.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0
E2f3	4.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0
Zbtb21	4.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0
Trim44	4.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0
Trim23	4.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0
Trappc13	4.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0
Thoc2l	4.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0
Tbc1d17	4.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0
Slc25a5	4.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0
Shld3	4.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0
Ppwd1	4.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0
Itpr3	4.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0
Ipo9	4.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0
Ints9	4.578947	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0
Hmbox1	4.578947	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0
Gm2016	4.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0
