Target_genes	Rreb1|Average	SRX12298595|B_cells	STRING
Ankrd29	110.000000	110	0
Agk	110.000000	110	0
Abhd15	110.000000	110	0
Abcb1b	110.000000	110	0
AA414768	110.000000	110	0
2610001J05Rik	110.000000	110	0
Zfp979	109.000000	109	0
Zfp59	109.000000	109	0
Uqcc3	109.000000	109	0
Ttll9	109.000000	109	0
Trim39	109.000000	109	0
Tomt	109.000000	109	0
Tmem11	109.000000	109	0
Thap7	109.000000	109	0
Tet3	109.000000	109	0
Tatdn1	109.000000	109	0
Sptbn4	109.000000	109	0
Spa17	109.000000	109	0
Smim40	109.000000	109	0
Slc25a15	109.000000	109	0
Siae	109.000000	109	0
Rps12	109.000000	109	0
Rbks	109.000000	109	0
P2rx5	109.000000	109	0
Nudt5	109.000000	109	0
Nsmce4a	109.000000	109	0
Nr2c2	109.000000	109	0
Ndufb9	109.000000	109	0
Ndufa12	109.000000	109	0
Mtmr2	109.000000	109	0
Mcoln1	109.000000	109	0
Lbhd1	109.000000	109	0
Lamtor1	109.000000	109	0
Incenp	109.000000	109	0
Ifitm10	109.000000	109	0
Harbi1	109.000000	109	0
Gtf2f2	109.000000	109	0
Gprin1	109.000000	109	0
Gosr1	109.000000	109	0
Gdf15	109.000000	109	0
Gchfr	109.000000	109	0
Eml2	109.000000	109	0
Dnah6	109.000000	109	0
Daxx	109.000000	109	0
Cdc123	109.000000	109	0
Ccnjl	109.000000	109	0
Card19	109.000000	109	0
Babam2	109.000000	109	0
Atg13	109.000000	109	0
Aqr	109.000000	109	0
Appl1	109.000000	109	0
2310033P09Rik	109.000000	109	0
Vamp5	108.000000	108	0
Tspo	108.000000	108	0
Tmem62	108.000000	108	0
Tm7sf3	108.000000	108	0
Thrap3	108.000000	108	0
Tbc1d2	108.000000	108	0
Rnf13	108.000000	108	0
Ranbp6	108.000000	108	0
Prim2	108.000000	108	0
Pbrm1	108.000000	108	0
Nras	108.000000	108	0
Npc2	108.000000	108	0
Npas1	108.000000	108	0
Mthfd1l	108.000000	108	0
Kansl1l	108.000000	108	0
Isca2	108.000000	108	0
Gm38396	108.000000	108	0
Foxp4	108.000000	108	0
Exoc3l	108.000000	108	0
Elovl7	108.000000	108	0
Ebf4	108.000000	108	0
E2f4	108.000000	108	0
E2f1	108.000000	108	0
Dipk1b	108.000000	108	0
Ddx49	108.000000	108	0
Cope	108.000000	108	0
Arsa	108.000000	108	0
Arhgap21	108.000000	108	0
Znrd1as	107.000000	107	0
Znrd1	107.000000	107	0
Zfp24	107.000000	107	0
Zfp146	107.000000	107	0
Tubb2a	107.000000	107	0
Tspan10	107.000000	107	0
Tmem145	107.000000	107	0
Tdrd1	107.000000	107	0
Tbc1d24	107.000000	107	0
Smurf2	107.000000	107	0
Slc1a5	107.000000	107	0
Sass6	107.000000	107	0
Rtel1	107.000000	107	0
Rnf180	107.000000	107	0
Rbm11	107.000000	107	0
Prr19	107.000000	107	0
Ppa2	107.000000	107	0
Panx2	107.000000	107	0
Otud3	107.000000	107	0
Osbpl2	107.000000	107	0
Numb	107.000000	107	0
Ntn3	107.000000	107	0
Nrbp1	107.000000	107	0
Nploc4	107.000000	107	0
Ndufv1	107.000000	107	0
Myl12b	107.000000	107	0
Mthfsd	107.000000	107	0
Metap2	107.000000	107	0
Madd	107.000000	107	0
Lif	107.000000	107	0
Kpnb1	107.000000	107	0
Heatr5a	107.000000	107	0
Gnai2	107.000000	107	0
Endou	107.000000	107	0
Elac1	107.000000	107	0
Efcab2	107.000000	107	0
Dus4l	107.000000	107	0
Cog5	107.000000	107	0
Cited2	107.000000	107	0
Ccdc8	107.000000	107	0
Ccdc186	107.000000	107	0
Arfgap2	107.000000	107	0
Angel2	107.000000	107	0
Add3	107.000000	107	0
Zfp825	106.000000	106	0
Tmem41b	106.000000	106	0
Tbc1d23	106.000000	106	0
Srr	106.000000	106	0
Sp140	106.000000	106	0
Sp110	106.000000	106	0
Smg6	106.000000	106	0
Slc25a25	106.000000	106	0
Sh3rf1	106.000000	106	0
Selenoo	106.000000	106	0
Sdcbp2	106.000000	106	0
Sbno2	106.000000	106	0
Naif1	106.000000	106	0
Naca	106.000000	106	0
Naa40	106.000000	106	0
Mettl27	106.000000	106	0
Meig1	106.000000	106	0
Mapk6	106.000000	106	0
Ipo9	106.000000	106	0
Gls	106.000000	106	0
Emc4	106.000000	106	0
Elk4	106.000000	106	0
Diras1	106.000000	106	0
Dclre1c	106.000000	106	0
Ctnnd1	106.000000	106	0
Chic2	106.000000	106	0
Cenps	106.000000	106	0
Cd248	106.000000	106	0
Znhit1	105.000000	105	0
Ube2d2a	105.000000	105	0
Trappc8	105.000000	105	0
Tmed4	105.000000	105	0
Stx8	105.000000	105	0
Stip1	105.000000	105	0
Srsf5	105.000000	105	0
Snrpf	105.000000	105	0
Sall2	105.000000	105	0
Rbsn	105.000000	105	0
Plod3	105.000000	105	0
Pld3	105.000000	105	0
Nova2	105.000000	105	0
Ncapg2	105.000000	105	0
Mtmr6	105.000000	105	0
Mfap3	105.000000	105	0
Hbegf	105.000000	105	0
Gtf3c2	105.000000	105	0
Gtf2a2	105.000000	105	0
Gnai3	105.000000	105	0
Fubp1	105.000000	105	0
Fbxo41	105.000000	105	0
Fam114a2	105.000000	105	0
Dnajb4	105.000000	105	0
Cnot8	105.000000	105	0
Cfap52	105.000000	105	0
Cdyl2	105.000000	105	0
Cbarp	105.000000	105	0
Atp5d	105.000000	105	0
Arih2	105.000000	105	0
Arhgap11a	105.000000	105	0
Aldh4a1	105.000000	105	0
Ahcy	105.000000	105	0
Adat1	105.000000	105	0
2310022A10Rik	105.000000	105	0
Zmym6	104.000000	104	0
Zbtb40	104.000000	104	0
Tshz2	104.000000	104	0
Tsc1	104.000000	104	0
Tmem266	104.000000	104	0
Sytl3	104.000000	104	0
Sp3	104.000000	104	0
Snapc4	104.000000	104	0
Sec11a	104.000000	104	0
Rpl30	104.000000	104	0
Rnf19b	104.000000	104	0
Phlpp1	104.000000	104	0
Nle1	104.000000	104	0
Ndel1	104.000000	104	0
Mob4	104.000000	104	0
Inpp4a	104.000000	104	0
Homer3	104.000000	104	0
Hdac4	104.000000	104	0
Gpr1	104.000000	104	0
Garre1	104.000000	104	0
Fxr1	104.000000	104	0
Fut11	104.000000	104	0
Fkbp11	104.000000	104	0
Eif2b5	104.000000	104	0
Dym	104.000000	104	0
Dnaaf4	104.000000	104	0
Cdc7	104.000000	104	0
Ccne2	104.000000	104	0
Ccdc91	104.000000	104	0
Ap2a2	104.000000	104	0
Anapc15	104.000000	104	0
8030462N17Rik	104.000000	104	0
Zkscan16	103.000000	103	0
Zdhhc7	103.000000	103	0
Zc3h15	103.000000	103	0
Ube2cbp	103.000000	103	0
Ttc32	103.000000	103	0
Trim3	103.000000	103	0
Tmem30a	103.000000	103	0
Tmem248	103.000000	103	0
Tbl1xr1	103.000000	103	0
Tbc1d14	103.000000	103	0
Svbp	103.000000	103	0
Srrm1	103.000000	103	0
Snx17	103.000000	103	0
Sntb2	103.000000	103	0
Smim13	103.000000	103	0
Rhbdd3	103.000000	103	0
Rcbtb2	103.000000	103	0
Ralgapa1	103.000000	103	0
Ptgdr2	103.000000	103	0
Ppm1f	103.000000	103	0
Nr2c1	103.000000	103	0
Nek11	103.000000	103	0
Mxd4	103.000000	103	0
Mtmr12	103.000000	103	0
Mthfs	103.000000	103	0
Map1lc3a	103.000000	103	0
Lypla1	103.000000	103	0
Hivep3	103.000000	103	0
H6pd	103.000000	103	0
Gopc	103.000000	103	0
Gmps	103.000000	103	0
Fastkd1	103.000000	103	0
Ewsr1	103.000000	103	0
Eif2b4	103.000000	103	0
Dop1a	103.000000	103	0
Cog3	103.000000	103	0
Cdc34	103.000000	103	0
Aste1	103.000000	103	0
Aldh3a2	103.000000	103	0
Adcy9	103.000000	103	0
Zscan18	102.000000	102	0
Zscan12	102.000000	102	0
Ybx2	102.000000	102	0
Wwp1	102.000000	102	0
Upf3b	102.000000	102	0
Ube2v2	102.000000	102	0
Ttyh1	102.000000	102	0
Trim16	102.000000	102	0
Thbs2	102.000000	102	0
Suclg2	102.000000	102	0
Sec31a	102.000000	102	0
Sdhaf2	102.000000	102	0
Scmh1	102.000000	102	0
Sc5d	102.000000	102	0
Samd12	102.000000	102	0
Rrnad1	102.000000	102	0
Rnls	102.000000	102	0
Rbm25	102.000000	102	0
Rab6b	102.000000	102	0
Ptp4a2	102.000000	102	0
Ptar1	102.000000	102	0
Pot1b	102.000000	102	0
Pkn2	102.000000	102	0
Pcmt1	102.000000	102	0
Pcdhb1	102.000000	102	0
Ndst4	102.000000	102	0
Mllt6	102.000000	102	0
Mlf2	102.000000	102	0
Map9	102.000000	102	0
Lsamp	102.000000	102	0
Lrch3	102.000000	102	0
Lce1m	102.000000	102	0
Lats1	102.000000	102	0
Kbtbd12	102.000000	102	0
Isg20l2	102.000000	102	0
Immt	102.000000	102	0
Ift140	102.000000	102	0
Hnrnph1	102.000000	102	0
Gns	102.000000	102	0
Gm27021	102.000000	102	0
Gm10037	102.000000	102	0
Glipr2	102.000000	102	0
Glcci1	102.000000	102	0
Ggh	102.000000	102	0
Fem1al	102.000000	102	0
Fbxo25	102.000000	102	0
Entpd3	102.000000	102	0
Emp3	102.000000	102	0
Emc8	102.000000	102	0
Dsc3	102.000000	102	0
Drd1	102.000000	102	0
Dhx8	102.000000	102	0
Dcp1b	102.000000	102	0
D830030K20Rik	102.000000	102	0
Crct1	102.000000	102	0
Cramp1l	102.000000	102	0
Cpsf7	102.000000	102	0
Cox4i1	102.000000	102	0
Clcn5	102.000000	102	0
Chst11	102.000000	102	0
Ccdc114	102.000000	102	0
B3galt5	102.000000	102	0
Aurkaip1	102.000000	102	0
Armcx1	102.000000	102	0
Arid4a	102.000000	102	0
Arid2	102.000000	102	0
Arhgap24	102.000000	102	0
Adam10	102.000000	102	0
2610042L04Rik	102.000000	102	0
Wipi2	101.000000	101	0
Vps37d	101.000000	101	0
Usp47	101.000000	101	0
Upf1	101.000000	101	0
Tpr	101.000000	101	0
Smim14	101.000000	101	0
Rbm19	101.000000	101	0
Ppip5k1	101.000000	101	0
Pih1d2	101.000000	101	0
Odr4	101.000000	101	0
Nsmf	101.000000	101	0
Nkapd1	101.000000	101	0
Napg	101.000000	101	0
Mief2	101.000000	101	0
Mief1	101.000000	101	0
Men1	101.000000	101	0
Map3k7	101.000000	101	0
Kansl3	101.000000	101	0
Jmjd1c	101.000000	101	0
Insig2	101.000000	101	0
Ikzf3	101.000000	101	0
Gzf1	101.000000	101	0
Flii	101.000000	101	0
Ficd	101.000000	101	0
Fer1l5	101.000000	101	0
Fbln5	101.000000	101	0
Fam221a	101.000000	101	0
Cnot6	101.000000	101	0
Cnot3	101.000000	101	0
Ckmt1	101.000000	101	0
Arfgef1	101.000000	101	0
Acadl	101.000000	101	0
Abcg4	101.000000	101	0
2610507B11Rik	101.000000	101	0
Zfp58	100.000000	100	0
Zfp101	100.000000	100	0
Zdhhc20	100.000000	100	0
Zadh2	100.000000	100	0
Wdr45b	100.000000	100	0
Washc4	100.000000	100	0
Uqcrh	100.000000	100	0
Txlng	100.000000	100	0
Tshz1	100.000000	100	0
Trmt61a	100.000000	100	0
Tns2	100.000000	100	0
Tmem123	100.000000	100	0
Tctex1d1	100.000000	100	0
Taf6	100.000000	100	0
Smim5	100.000000	100	0
Slx4ip	100.000000	100	0
Slc25a4	100.000000	100	0
Rilpl1	100.000000	100	0
Papss1	100.000000	100	0
Mkks	100.000000	100	0
Lrrc41	100.000000	100	0
Kif3a	100.000000	100	0
Kctd16	100.000000	100	0
Hmgxb4	100.000000	100	0
Gpx1	100.000000	100	0
Gpr19	100.000000	100	0
Fndc10	100.000000	100	0
Fam167a	100.000000	100	0
Eif4a3	100.000000	100	0
Dip2b	100.000000	100	0
Cpeb2	100.000000	100	0
Cpd	100.000000	100	0
Cnpy4	100.000000	100	0
Churc1	100.000000	100	0
Carmil1	100.000000	100	0
Brms1	100.000000	100	0
B4gat1	100.000000	100	0
Avpi1	100.000000	100	0
Arpp19	100.000000	100	0
Arl15	100.000000	100	0
Arg2	100.000000	100	0
Alg14	100.000000	100	0
Zfp74	99.000000	99	0
Togaram1	99.000000	99	0
Srek1ip1	99.000000	99	0
Srek1	99.000000	99	0
Snapc1	99.000000	99	0
Smim8	99.000000	99	0
Slc26a2	99.000000	99	0
Rrp36	99.000000	99	0
Rmnd5b	99.000000	99	0
Polr2c	99.000000	99	0
Plscr1	99.000000	99	0
Phf20	99.000000	99	0
Nrip3	99.000000	99	0
Mtres1	99.000000	99	0
Mettl25	99.000000	99	0
Klhl28	99.000000	99	0
Hagh	99.000000	99	0
Fahd1	99.000000	99	0
Dync1li1	99.000000	99	0
Dctpp1	99.000000	99	0
Daglb	99.000000	99	0
Cwc27	99.000000	99	0
Cul1	99.000000	99	0
Crybg3	99.000000	99	0
Ccnl2	99.000000	99	0
Ccdc59	99.000000	99	0
Ccdc194	99.000000	99	0
Bnip3	99.000000	99	0
Bcor	99.000000	99	0
Zfp653	98.000000	98	0
Zfp322a	98.000000	98	0
Zbtb11	98.000000	98	0
Vps25	98.000000	98	0
Trmt44	98.000000	98	0
Spns1	98.000000	98	0
Sphk2	98.000000	98	0
Spats1	98.000000	98	0
Sipa1l1	98.000000	98	0
Rps6ka5	98.000000	98	0
Rpl18	98.000000	98	0
Rce1	98.000000	98	0
Rab3gap1	98.000000	98	0
Ptges2	98.000000	98	0
Prss50	98.000000	98	0
Prmt6	98.000000	98	0
Pgap3	98.000000	98	0
Nkain1	98.000000	98	0
Myoz3	98.000000	98	0
Mpp5	98.000000	98	0
Mcl1	98.000000	98	0
Lefty1	98.000000	98	0
Kptn	98.000000	98	0
Heatr5b	98.000000	98	0
Grpel1	98.000000	98	0
Gpr62	98.000000	98	0
Gpatch11	98.000000	98	0
Fahd2a	98.000000	98	0
Erlin2	98.000000	98	0
Epn2	98.000000	98	0
Ell3	98.000000	98	0
Eif3m	98.000000	98	0
Birc2	98.000000	98	0
Agtpbp1	98.000000	98	0
Adap2	98.000000	98	0
Actb	98.000000	98	0
Zscan22	97.000000	97	0
Zfp688	97.000000	97	0
Zfp316	97.000000	97	0
Traip	97.000000	97	0
Rnft1	97.000000	97	0
Rnf44	97.000000	97	0
Rabgap1l	97.000000	97	0
Ppfia1	97.000000	97	0
Pofut2	97.000000	97	0
Pdhx	97.000000	97	0
Pcdhgb4	97.000000	97	0
Nrf1	97.000000	97	0
Lhfpl5	97.000000	97	0
Lcmt2	97.000000	97	0
Insr	97.000000	97	0
G3bp1	97.000000	97	0
Fbxw7	97.000000	97	0
Fam76b	97.000000	97	0
Dusp4	97.000000	97	0
Ctdspl	97.000000	97	0
Cep57	97.000000	97	0
Ccm2	97.000000	97	0
Apip	97.000000	97	0
Adal	97.000000	97	0
Zfp617	96.000000	96	0
Zfp407	96.000000	96	0
Ywhae	96.000000	96	0
Wsb1	96.000000	96	0
Usp8	96.000000	96	0
Usp36	96.000000	96	0
Trmt1	96.000000	96	0
Tmem134	96.000000	96	0
Tiparp	96.000000	96	0
Thoc5	96.000000	96	0
Tbc1d17	96.000000	96	0
Suox	96.000000	96	0
Rsad1	96.000000	96	0
Rftn2	96.000000	96	0
Pxn	96.000000	96	0
Pole3	96.000000	96	0
Poc5	96.000000	96	0
Phc2	96.000000	96	0
Pdp1	96.000000	96	0
Nacc1	96.000000	96	0
Mtap	96.000000	96	0
Lsm14a	96.000000	96	0
Ints13	96.000000	96	0
Heatr6	96.000000	96	0
Hcn2	96.000000	96	0
H2-T-ps	96.000000	96	0
Flywch1	96.000000	96	0
Fgfr1op2	96.000000	96	0
Fam219b	96.000000	96	0
Fam114a1	96.000000	96	0
Eed	96.000000	96	0
Cxcr5	96.000000	96	0
Cmss1	96.000000	96	0
Cldn4	96.000000	96	0
Cdiptos	96.000000	96	0
Cdipt	96.000000	96	0
C5ar2	96.000000	96	0
Arih1	96.000000	96	0
Akt1s1	96.000000	96	0
Aip	96.000000	96	0
Abraxas2	96.000000	96	0
4933430I17Rik	96.000000	96	0
Zmat3	95.000000	95	0
Zfp456	95.000000	95	0
Zfp26	95.000000	95	0
Ugp2	95.000000	95	0
Ufm1	95.000000	95	0
Tigd5	95.000000	95	0
Thoc1	95.000000	95	0
Tcf25	95.000000	95	0
St6gal1	95.000000	95	0
Sgca	95.000000	95	0
Rnaset2b	95.000000	95	0
Psd2	95.000000	95	0
Prorsd1	95.000000	95	0
Ppp1r1b	95.000000	95	0
Mthfsl	95.000000	95	0
Mpzl3	95.000000	95	0
Mlst8	95.000000	95	0
Mfsd14b	95.000000	95	0
Mamdc2	95.000000	95	0
Lyrm2	95.000000	95	0
Lipt2	95.000000	95	0
Il11ra1	95.000000	95	0
Gins4	95.000000	95	0
Galt	95.000000	95	0
Gabarapl2	95.000000	95	0
Fsd1l	95.000000	95	0
Fam149b	95.000000	95	0
Fam120b	95.000000	95	0
Eef1d	95.000000	95	0
Ednra	95.000000	95	0
Ecd	95.000000	95	0
Dnal4	95.000000	95	0
Dennd4a	95.000000	95	0
Cmtm3	95.000000	95	0
Cfap77	95.000000	95	0
Cdt1	95.000000	95	0
Cdh10	95.000000	95	0
Cbx7	95.000000	95	0
Camk1d	95.000000	95	0
Bricd5	95.000000	95	0
Bet1	95.000000	95	0
Baz1a	95.000000	95	0
Baiap2	95.000000	95	0
Alkal1	95.000000	95	0
Add2	95.000000	95	0
AW549877	95.000000	95	0
Zfp607b	94.000000	94	0
Zfp14	94.000000	94	0
Ube2m	94.000000	94	0
Ssna1	94.000000	94	0
Slf2	94.000000	94	0
Rps20	94.000000	94	0
Rpn2	94.000000	94	0
Prdx1	94.000000	94	0
Pknox1	94.000000	94	0
Oser1	94.000000	94	0
Npffr1	94.000000	94	0
Nfic	94.000000	94	0
Mxd1	94.000000	94	0
Mul1	94.000000	94	0
Mroh8	94.000000	94	0
Matr3	94.000000	94	0
Lyrm4	94.000000	94	0
Kdm3a	94.000000	94	0
Il17ra	94.000000	94	0
Fars2	94.000000	94	0
Dennd6b	94.000000	94	0
Ddx21	94.000000	94	0
Dbn1	94.000000	94	0
Crtc1	94.000000	94	0
Chmp2a	94.000000	94	0
C2cd2l	94.000000	94	0
Ap1s2	94.000000	94	0
Anapc2	94.000000	94	0
Amh	94.000000	94	0
Aebp2	94.000000	94	0
Zfp944	93.000000	93	0
Zfp867	93.000000	93	0
Zfp758	93.000000	93	0
Zcchc4	93.000000	93	0
Yy1	93.000000	93	0
Unc50	93.000000	93	0
Trrap	93.000000	93	0
Tnfaip8	93.000000	93	0
Tmem106c	93.000000	93	0
Tmc8	93.000000	93	0
Tmc6	93.000000	93	0
Stard7	93.000000	93	0
Srd5a3	93.000000	93	0
Spef1	93.000000	93	0
Rrp1b	93.000000	93	0
Rpf1	93.000000	93	0
Rasd1	93.000000	93	0
Pik3r6	93.000000	93	0
Ndrg3	93.000000	93	0
Nbl1	93.000000	93	0
Mrpl20	93.000000	93	0
Lrrc1	93.000000	93	0
Lig3	93.000000	93	0
Hsp90ab1	93.000000	93	0
Hsf2bp	93.000000	93	0
Dock6	93.000000	93	0
Coa5	93.000000	93	0
Cenpb	93.000000	93	0
Cdkl1	93.000000	93	0
Asnsd1	93.000000	93	0
Asdurf	93.000000	93	0
Arrb2	93.000000	93	0
Arf4	93.000000	93	0
Ankrd12	93.000000	93	0
Abhd4	93.000000	93	0
Vangl2	92.000000	92	0
Uso1	92.000000	92	0
Tubgcp5	92.000000	92	0
Trpv4	92.000000	92	0
Trmt112	92.000000	92	0
Spdye4b	92.000000	92	0
Slc25a1	92.000000	92	0
Shcbp1l	92.000000	92	0
Rpl7a	92.000000	92	0
Rgs1	92.000000	92	0
Rbak	92.000000	92	0
Prdx5	92.000000	92	0
Ostc	92.000000	92	0
Nfx1	92.000000	92	0
Med22	92.000000	92	0
Map3k6	92.000000	92	0
Lsm4	92.000000	92	0
Ildr1	92.000000	92	0
Herc1	92.000000	92	0
G3bp2	92.000000	92	0
Cad	92.000000	92	0
Bcl2l2	92.000000	92	0
Zfp647	91.000000	91	0
Ywhaz	91.000000	91	0
Yrdc	91.000000	91	0
Uxs1	91.000000	91	0
Ube2z	91.000000	91	0
Tmem171	91.000000	91	0
Timm50	91.000000	91	0
Snapc5	91.000000	91	0
Setd5	91.000000	91	0
Sap30	91.000000	91	0
Qk	91.000000	91	0
Ptbp1	91.000000	91	0
Ppp1r12b	91.000000	91	0
Pmm1	91.000000	91	0
Herc3	91.000000	91	0
Gtf3a	91.000000	91	0
Dynll2	91.000000	91	0
Csnk2a1	91.000000	91	0
Caprin2	91.000000	91	0
Adh5	91.000000	91	0
1110065P20Rik	91.000000	91	0
Xpr1	90.000000	90	0
Vapb	90.000000	90	0
Tob1	90.000000	90	0
Synj1	90.000000	90	0
Ssbp1	90.000000	90	0
Sppl2a	90.000000	90	0
Snai1	90.000000	90	0
Selenot	90.000000	90	0
Rhod	90.000000	90	0
Retreg2	90.000000	90	0
Rbm15b	90.000000	90	0
Rapgef5	90.000000	90	0
Ndufs8	90.000000	90	0
Mrps28	90.000000	90	0
Med9	90.000000	90	0
Manf	90.000000	90	0
Ipo8	90.000000	90	0
Hmga1b	90.000000	90	0
Hmga1	90.000000	90	0
Dag1	90.000000	90	0
Cnppd1	90.000000	90	0
Cd300a	90.000000	90	0
Ccnq	90.000000	90	0
Bcl7a	90.000000	90	0
Asic4	90.000000	90	0
Adck2	90.000000	90	0
Zmpste24	89.000000	89	0
Ythdf2	89.000000	89	0
Wiz	89.000000	89	0
Src	89.000000	89	0
Spcs1	89.000000	89	0
Snx22	89.000000	89	0
Snrpb2	89.000000	89	0
Slc25a46	89.000000	89	0
Senp8	89.000000	89	0
Sbf1	89.000000	89	0
Rbm48	89.000000	89	0
Prrc2a	89.000000	89	0
Prdm15	89.000000	89	0
Pex1	89.000000	89	0
Parp16	89.000000	89	0
Nedd4l	89.000000	89	0
Ndrg1	89.000000	89	0
Ncf4	89.000000	89	0
Myo9a	89.000000	89	0
Ltb4r2	89.000000	89	0
Ift88	89.000000	89	0
Glt8d1	89.000000	89	0
Galnt12	89.000000	89	0
Fchsd1	89.000000	89	0
Exoc5	89.000000	89	0
Ddx42	89.000000	89	0
Cul5	89.000000	89	0
Cmtm7	89.000000	89	0
Cideb	89.000000	89	0
Ccdc47	89.000000	89	0
Cacna1d	89.000000	89	0
Apc	89.000000	89	0
Ap5m1	89.000000	89	0
Adgrl1	89.000000	89	0
Vcp	88.000000	88	0
Ttc24	88.000000	88	0
Supv3l1	88.000000	88	0
Stk11ip	88.000000	88	0
Slc9a1	88.000000	88	0
Rela	88.000000	88	0
Rac1	88.000000	88	0
Prnd	88.000000	88	0
Ppp2r5e	88.000000	88	0
Ooep	88.000000	88	0
Nme3	88.000000	88	0
Ndufs1	88.000000	88	0
Mrps34	88.000000	88	0
Man1a	88.000000	88	0
Leo1	88.000000	88	0
Iqgap3	88.000000	88	0
Gng4	88.000000	88	0
Gm13272	88.000000	88	0
Ggnbp2	88.000000	88	0
Fem1c	88.000000	88	0
Eme2	88.000000	88	0
Eef1b2	88.000000	88	0
Coq8a	88.000000	88	0
Cnot10	88.000000	88	0
Cnnm4	88.000000	88	0
Cct8	88.000000	88	0
Ccnt2	88.000000	88	0
Acaa2	88.000000	88	0
2810021J22Rik	88.000000	88	0
Zfp384	87.000000	87	0
Zfp251	87.000000	87	0
Tuba1c	87.000000	87	0
Troap	87.000000	87	0
Tmem19	87.000000	87	0
Thoc2l	87.000000	87	0
Spata13	87.000000	87	0
Slc9a9	87.000000	87	0
Sike1	87.000000	87	0
Sec62	87.000000	87	0
Sec61a2	87.000000	87	0
Sdc1	87.000000	87	0
Rmnd5a	87.000000	87	0
Rab40b	87.000000	87	0
Prrc1	87.000000	87	0
Plscr4	87.000000	87	0
Nek5	87.000000	87	0
Nckap5l	87.000000	87	0
Naprt	87.000000	87	0
Naa60	87.000000	87	0
Mcur1	87.000000	87	0
Lars2	87.000000	87	0
Larp4	87.000000	87	0
Krt87	87.000000	87	0
Kcnn1	87.000000	87	0
Kcnk5	87.000000	87	0
Golga7b	87.000000	87	0
Gdpd5	87.000000	87	0
Fbxl22	87.000000	87	0
Dcp2	87.000000	87	0
Cntn1	87.000000	87	0
C330018D20Rik	87.000000	87	0
Ano6	87.000000	87	0
AI661453	87.000000	87	0
Zbtb5	86.000000	86	0
Tvp23b	86.000000	86	0
Tnfrsf22	86.000000	86	0
Tmem205	86.000000	86	0
Tdrkh	86.000000	86	0
Riox2	86.000000	86	0
Rhno1	86.000000	86	0
Rgs9	86.000000	86	0
Pik3c3	86.000000	86	0
Mob3c	86.000000	86	0
Kdm5a	86.000000	86	0
Itga6	86.000000	86	0
Fry	86.000000	86	0
Foxm1	86.000000	86	0
Exd1	86.000000	86	0
Dhx34	86.000000	86	0
Dad1	86.000000	86	0
Chp1	86.000000	86	0
Ccdc159	86.000000	86	0
Ccar2	86.000000	86	0
Bid	86.000000	86	0
Atp11b	86.000000	86	0
Anapc11	86.000000	86	0
Alyref	86.000000	86	0
Aftph	86.000000	86	0
Zscan25	85.000000	85	0
Ubox5	85.000000	85	0
Stx7	85.000000	85	0
Sh3bp5	85.000000	85	0
Rragc	85.000000	85	0
Rad1	85.000000	85	0
Ppp6r1	85.000000	85	0
P3h1	85.000000	85	0
Metrn	85.000000	85	0
Ly75	85.000000	85	0
Lars	85.000000	85	0
Kbtbd2	85.000000	85	0
Kank3	85.000000	85	0
Fastkd5	85.000000	85	0
Eprs	85.000000	85	0
Dusp8	85.000000	85	0
C9orf72	85.000000	85	0
Brix1	85.000000	85	0
Arl10	85.000000	85	0
Antkmt	85.000000	85	0
Abhd10	85.000000	85	0
AU022252	85.000000	85	0
9930012K11Rik	85.000000	85	0
Zfp747	84.000000	84	0
Vipr2	84.000000	84	0
Utp20	84.000000	84	0
Uchl5	84.000000	84	0
Tprgl	84.000000	84	0
Tonsl	84.000000	84	0
Tmem35b	84.000000	84	0
Tcf12	84.000000	84	0
Sox8	84.000000	84	0
Smtnl2	84.000000	84	0
Setmar	84.000000	84	0
Ro60	84.000000	84	0
Plpp6	84.000000	84	0
Pdrg1	84.000000	84	0
Pcnx3	84.000000	84	0
Nedd1	84.000000	84	0
Me2	84.000000	84	0
Maz	84.000000	84	0
Map3k11	84.000000	84	0
Kctd5	84.000000	84	0
Kcnt2	84.000000	84	0
Dnajc10	84.000000	84	0
D3Ertd751e	84.000000	84	0
Cmya5	84.000000	84	0
Capn7	84.000000	84	0
4430402I18Rik	84.000000	84	0
Vps26c	83.000000	83	0
Tm9sf3	83.000000	83	0
Srsf4	83.000000	83	0
Snx9	83.000000	83	0
Slc25a23	83.000000	83	0
Sft2d2	83.000000	83	0
Rap1gds1	83.000000	83	0
Pcid2	83.000000	83	0
Nckap1l	83.000000	83	0
Il6st	83.000000	83	0
Grp	83.000000	83	0
Gnpnat1	83.000000	83	0
Eci1	83.000000	83	0
Cul4a	83.000000	83	0
Crb3	83.000000	83	0
Zfp444	82.000000	82	0
Trim25	82.000000	82	0
Tdp2	82.000000	82	0
Tbc1d7	82.000000	82	0
Stim2	82.000000	82	0
Slc37a1	82.000000	82	0
Scaper	82.000000	82	0
Sbno1	82.000000	82	0
Rwdd2a	82.000000	82	0
Raver1	82.000000	82	0
Prrg2	82.000000	82	0
Pnkd	82.000000	82	0
Pgm3	82.000000	82	0
Nosip	82.000000	82	0
Naaa	82.000000	82	0
Mettl21a	82.000000	82	0
Map3k10	82.000000	82	0
Hexa	82.000000	82	0
Gm3636	82.000000	82	0
Fbxw5	82.000000	82	0
Ercc5	82.000000	82	0
Cxcl10	82.000000	82	0
Cdan1	82.000000	82	0
Cacul1	82.000000	82	0
C8g	82.000000	82	0
