Target_genes	Bcl6|Average	SRX094460|Liver	SRX094461|Liver	SRX094462|Liver	SRX094463|Liver	SRX094464|Liver	SRX094465|Liver	SRX094466|Liver	SRX016344|Macrophages	SRX028980|Macrophages	SRX028981|Macrophages	SRX112905|Macrophages	SRX6095747|mESC_derived_neural_cells	SRX6095749|mESC_derived_neural_cells	SRX6095751|mESC_derived_neural_cells	ERX383750|Pancreas	ERX383751|Pancreas	SRX1158860|Tfh	SRX353402|Th9	SRX353403|Th9	SRX1158861|Unclassified	STRING
Ripk1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Rhox6	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Rexo5	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Rbm12b2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Rabgap1l	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Rab8a	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Rab4b	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Pyurf	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Ptgs2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Prps2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Prpf3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Prmt9	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Prl3c1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Pp2d1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Pomt2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Pom121l12	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Polr1b	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Pnpla7	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Pm20d1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Pls3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Plrg1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Pigo	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Phf7	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Per2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Pdss2	5.550000	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pde1b	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Pcmtd1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Pcf11	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Pcdhgb8	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Pcdhga12	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Pcdh9	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Panx3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Pak3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
P2rx1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Oxct1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Ostf1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Ophn1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr818	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr802	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr78	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr771	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr678	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr665	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr658	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr61	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr560	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr512	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr44	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr372	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr350	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr330	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr295	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr173	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr160	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr1535	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr150	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr1463	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr1414	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr1385	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0
Olfr1223	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr1162	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Olfr103	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Nudt16l2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Ntrk2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Nrp2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Npff	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Nmrk1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Nmnat2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Nmi	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Nlgn3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Nfe2l3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Nell1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Ndufa13	5.550000	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ncbp2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Nars2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Naa35	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Muc5ac	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Mterf4	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Msl3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Mrpl41	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Mrpl11	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Mplkip	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Mos	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Mob2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Mki67	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Mip	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Mia	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Mettl7a2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Mettl23	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Methig1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Med26	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Mapre2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Mapkapk5	5.550000	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Map9	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Map3k8	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Map3k5	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Man2b1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Mamld1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Mad2l1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Lrrc61	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Lrrc36	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Lrp10	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Loxl3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Lmcd1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Lipk	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Lin9	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Lep	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Lef1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Lck	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Lbx2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Klra7	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Klk1b4	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Klk1b21	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Klhl26	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Klf12	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Kif19a	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Kcnu1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Kcnq1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Kcnk2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Kbtbd3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Jmjd1c	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Jak1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Ino80d	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Impact	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Il2rg	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Il21	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Il1r1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Iigp1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Ifna9	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Ids	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Htt	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Hs6st3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Hpx	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Hmgcr	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Hebp1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
H2-Q8	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
H2-Q6	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
H2-Ea	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gzmd	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gucy2g	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gstz1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Grip2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gprin3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gpr75	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gphb5	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gnat2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gm6710	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gm614	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gm5861	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gm4871	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gm4567	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gm39774	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gm36712	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gm2102	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gm20809	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gm15056	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gm14391	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gm11837	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gm10130	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Glrx3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Glp1r	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gli2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gimap4	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gdf3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gapdhs	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Galnt7	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gal3st2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gabrb1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Gabpa	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Fstl1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Foxe3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Fnta	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Fmod	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Fhl4	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Fgf13	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Fcrl1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Fbxo30	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Fas	5.550000	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam78b	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Fam118a	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Fads3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Ermp1	5.550000	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eri2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Erbin	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Epb41l4b	5.550000	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Epb41l4a	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Emx1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Elp6	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0
Eif3e	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Eif2b3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Efcab3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Dusp14	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Dpy19l1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Dok1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Dock1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Dnajc27	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Dnaja3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Dnaaf2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Dlx6	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Dkc1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Dap	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Cyp46a1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Cyp1a2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Cyp1a1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Cxcl13	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Ctr9	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Crh	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Coq3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Cntnap5a	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Clec4a1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Clca3a1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Cir1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Chst8	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Chp2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Cfap300	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Cenpe	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Cdkn2b	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Cdkal1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Cdk1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Cd36	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Cct8l1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Ccser1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Ccdc187	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Ccdc130	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Ccdc102a	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Casd1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Carmil2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Cacnb2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Brip1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Bhlhe41	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Bex3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Bex1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Bcdin3d	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Bcap31	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Bap1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
B3galnt1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
B230307C23Rik	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Atrx	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Atp8b4	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Atp6v0a4	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Atp5k	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Atp5j	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Atg10	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Atf7ip2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Ash2l	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Asb17	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Arfgap3	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Araf	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Ankrd50	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Ankrd34c	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Adgrg5	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Adamts19	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Adad1	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Acbd7	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Aasdhppt	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Aadacl2fm2	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
AA623943	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
9230112D13Rik	5.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
