Target_genes	Hoxc10|Average	SRX7416182|Embryoid_Bodies	SRX7416183|Embryoid_Bodies	SRX7416184|Embryoid_Bodies	SRX7416196|Embryoid_Bodies	SRX7416197|Embryoid_Bodies	SRX7416198|Embryoid_Bodies	SRX7416199|Embryoid_Bodies	SRX9099736|Embryoid_Bodies	SRX9099737|Embryoid_Bodies	SRX9099740|Embryoid_Bodies	SRX9099741|Embryoid_Bodies	SRX3229107|Hindlimb	SRX3229108|Hindlimb	STRING
Gipc2	11.000000	0	0	0	0	0	0	0	0	0	0	143	0	0	0
Gcn1	11.000000	0	0	143	0	0	0	0	0	0	0	0	0	0	0
Fgf20	11.000000	0	0	0	0	0	0	0	0	0	0	143	0	0	0
Echs1	11.000000	0	0	0	0	0	0	0	0	0	0	143	0	0	0
Disp1	11.000000	0	0	0	0	0	0	0	0	0	0	143	0	0	0
Cyp3a44	11.000000	0	0	0	0	0	0	0	0	0	0	143	0	0	0
Ctr9	11.000000	0	0	0	0	0	0	0	0	0	0	143	0	0	0
Col14a1	11.000000	0	0	0	0	0	0	0	0	0	0	143	0	0	0
Cecr2	11.000000	0	0	143	0	0	0	0	0	0	0	0	0	0	0
Cdc25b	11.000000	0	0	143	0	0	0	0	0	0	0	0	0	0	0
Capn3	11.000000	0	0	0	0	0	0	0	0	0	0	143	0	0	0
Cand1	11.000000	0	0	0	0	0	0	0	0	0	0	143	0	0	0
Bcl2l2	11.000000	0	0	0	0	0	0	0	0	0	0	143	0	0	0
Bcas2	11.000000	0	0	0	0	0	0	0	143	0	0	0	0	0	0
Atad1	11.000000	0	0	0	0	0	0	0	143	0	0	0	0	0	0
Apip	11.000000	0	0	0	0	0	0	0	0	0	0	143	0	0	0
4930558C23Rik	11.000000	0	0	0	0	0	0	0	0	0	0	143	0	0	0
1600014C10Rik	11.000000	0	0	0	0	0	0	0	0	0	0	0	0	143	0
Zcchc7	10.923077	0	0	0	0	0	142	0	0	0	0	0	0	0	0
Tmsb10	10.923077	0	0	142	0	0	0	0	0	0	0	0	0	0	0
Tmem40	10.923077	0	0	142	0	0	0	0	0	0	0	0	0	0	0
Sh2b3	10.923077	0	0	142	0	0	0	0	0	0	0	0	0	0	0
Rybp	10.923077	0	0	142	0	0	0	0	0	0	0	0	0	0	0
Rab5if	10.923077	0	0	0	0	0	142	0	0	0	0	0	0	0	0
Oard1	10.923077	0	0	142	0	0	0	0	0	0	0	0	0	0	0
Mysm1	10.923077	0	0	142	0	0	0	0	0	0	0	0	0	0	0
Kidins220	10.923077	0	0	0	0	0	142	0	0	0	0	0	0	0	0
Cttnbp2	10.923077	0	0	142	0	0	0	0	0	0	0	0	0	0	0
B4galt6	10.923077	0	0	142	0	0	0	0	0	0	0	0	0	0	0
Atg9b	10.923077	0	0	0	0	0	142	0	0	0	0	0	0	0	0
Abcb8	10.923077	0	0	0	0	0	142	0	0	0	0	0	0	0	0
Zfp11	10.846154	0	0	0	0	0	0	0	0	141	0	0	0	0	0
Tmprss11f	10.846154	0	0	0	0	0	0	0	0	141	0	0	0	0	0
Slit2	10.846154	0	0	0	0	0	0	0	0	141	0	0	0	0	0
Scand1	10.846154	0	0	0	0	0	0	0	0	141	0	0	0	0	0
Rxfp1	10.846154	0	0	0	0	0	0	0	0	141	0	0	0	0	0
Rab8a	10.846154	0	0	0	0	0	0	141	0	0	0	0	0	0	0
Pan2	10.846154	0	0	0	0	0	0	0	0	141	0	0	0	0	0
Olfr800	10.846154	0	0	0	0	0	0	0	0	141	0	0	0	0	0
Ndn	10.846154	0	0	0	141	0	0	0	0	0	0	0	0	0	0
Naip5	10.846154	0	0	0	0	0	0	0	0	141	0	0	0	0	0
Il23a	10.846154	0	0	0	0	0	0	0	0	141	0	0	0	0	0
Hey1	10.846154	0	0	141	0	0	0	0	0	0	0	0	0	0	0
Gtf2a1	10.846154	0	0	0	0	0	141	0	0	0	0	0	0	0	0
Gskip	10.846154	0	0	141	0	0	0	0	0	0	0	0	0	0	0
Gsg1	10.846154	0	0	0	0	0	0	0	0	141	0	0	0	0	0
Esr2	10.846154	0	0	0	0	0	0	0	0	141	0	0	0	0	0
Cox7a2	10.846154	0	0	0	0	0	0	0	141	0	0	0	0	0	0
Cnbd2	10.846154	0	0	0	0	0	0	0	0	141	0	0	0	0	0
Cisd2	10.846154	0	0	0	0	0	0	0	0	0	0	141	0	0	0
Cdkn2d	10.846154	0	0	0	0	0	0	0	0	141	0	0	0	0	0
Atg2b	10.846154	0	0	141	0	0	0	0	0	0	0	0	0	0	0
Adgrf4	10.846154	0	0	0	0	0	0	0	0	141	0	0	0	0	0
Wdr76	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Wdr55	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Ugt1a9	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Tpgs2	10.769231	0	0	0	0	0	140	0	0	0	0	0	0	0	0
Tmem50b	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Tmem251	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Tmc8	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Tmc6	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Tent5d	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Tbc1d7	10.769231	0	0	0	0	0	140	0	0	0	0	0	0	0	0
St3gal4	10.769231	0	0	0	0	0	0	0	0	0	0	0	140	0	0
Slc25a1	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Sgsm1	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Scd1	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Rpl30	10.769231	0	0	0	140	0	0	0	0	0	0	0	0	0	0
Rnps1	10.769231	0	0	0	0	0	0	140	0	0	0	0	0	0	0
Rnf13	10.769231	0	0	0	0	0	140	0	0	0	0	0	0	0	0
Retreg2	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Pex12	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Parm1	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Nudt9	10.769231	0	0	0	0	0	140	0	0	0	0	0	0	0	0
Nlrx1	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Ncf2	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Myo1d	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Moap1	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Mfap1a	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Ints6l	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Hpca	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Hopx	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Gm32856	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Gja5	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Gem	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Fam50b	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Fam151a	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Erlin2	10.769231	0	0	0	0	0	140	0	0	0	0	0	0	0	0
Elp5	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Ell	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Dnd1	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Dlg4	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Ctdnep1	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Csk	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Cry2	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Cpne3	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Copz2	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Cnppd1	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Cd37	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Ccl9	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Auts2	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Arid3a	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Aqp3	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Apol9a	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Ap2b1	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
AW554918	10.769231	0	0	0	0	0	140	0	0	0	0	0	0	0	0
2610002M06Rik	10.769231	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Zfp397	10.692308	0	0	139	0	0	0	0	0	0	0	0	0	0	0
Zfp36	10.692308	0	0	0	0	0	0	0	0	0	0	139	0	0	0
Zbtb38	10.692308	0	0	139	0	0	0	0	0	0	0	0	0	0	0
Usp12	10.692308	0	0	0	0	0	139	0	0	0	0	0	0	0	0
Tra2a	10.692308	0	0	139	0	0	0	0	0	0	0	0	0	0	0
Tmem247	10.692308	0	0	0	139	0	0	0	0	0	0	0	0	0	0
Tatdn3	10.692308	0	0	0	0	0	139	0	0	0	0	0	0	0	0
Psmf1	10.692308	0	0	0	0	0	139	0	0	0	0	0	0	0	0
Nsl1	10.692308	0	0	0	0	0	139	0	0	0	0	0	0	0	0
Nav2	10.692308	0	0	139	0	0	0	0	0	0	0	0	0	0	0
Mios	10.692308	0	0	0	0	0	139	0	0	0	0	0	0	0	0
Gosr1	10.692308	0	0	0	0	0	0	139	0	0	0	0	0	0	0
Defb18	10.692308	0	0	139	0	0	0	0	0	0	0	0	0	0	0
Trappc9	10.615385	0	0	0	0	0	138	0	0	0	0	0	0	0	0
Tmem213	10.615385	0	0	0	0	0	0	0	138	0	0	0	0	0	0
Tkt	10.615385	0	0	0	0	0	0	138	0	0	0	0	0	0	0
Snrnp35	10.615385	0	0	138	0	0	0	0	0	0	0	0	0	0	0
Rilpl2	10.615385	0	0	138	0	0	0	0	0	0	0	0	0	0	0
Nsun7	10.615385	0	0	138	0	0	0	0	0	0	0	0	0	0	0
Lhx2	10.615385	0	0	138	0	0	0	0	0	0	0	0	0	0	0
Ilkap	10.615385	0	0	138	0	0	0	0	0	0	0	0	0	0	0
Hnmt	10.615385	0	0	138	0	0	0	0	0	0	0	0	0	0	0
Hddc2	10.615385	0	0	0	0	0	138	0	0	0	0	0	0	0	0
Gabrb3	10.615385	0	0	0	0	0	138	0	0	0	0	0	0	0	0
Fut10	10.615385	0	0	0	0	0	0	0	138	0	0	0	0	0	0
Ddx6	10.615385	0	0	138	0	0	0	0	0	0	0	0	0	0	0
Cnbp	10.615385	0	0	0	0	0	138	0	0	0	0	0	0	0	0
Cadm4	10.615385	0	0	0	0	0	0	138	0	0	0	0	0	0	0
Vash1	10.538462	0	0	137	0	0	0	0	0	0	0	0	0	0	0
Vangl2	10.538462	0	0	137	0	0	0	0	0	0	0	0	0	0	0
Suz12	10.538462	0	0	137	0	0	0	0	0	0	0	0	0	0	0
Smc6	10.538462	0	0	137	0	0	0	0	0	0	0	0	0	0	0
Pank4	10.538462	0	0	137	0	0	0	0	0	0	0	0	0	0	0
Olfr1168	10.538462	0	0	0	0	0	0	0	0	0	137	0	0	0	0
Hes5	10.538462	0	0	137	0	0	0	0	0	0	0	0	0	0	0
Gen1	10.538462	0	0	137	0	0	0	0	0	0	0	0	0	0	0
Etfa	10.538462	0	0	137	0	0	0	0	0	0	0	0	0	0	0
Acbd5	10.538462	0	0	137	0	0	0	0	0	0	0	0	0	0	0
Zfp97	10.461538	0	0	136	0	0	0	0	0	0	0	0	0	0	0
Zbtb45	10.461538	0	0	0	0	0	136	0	0	0	0	0	0	0	0
Usf3	10.461538	0	0	136	0	0	0	0	0	0	0	0	0	0	0
Tulp4	10.461538	0	0	0	0	0	136	0	0	0	0	0	0	0	0
Tac4	10.461538	0	0	0	0	0	71	65	0	0	0	0	0	0	0
Slc9a1	10.461538	0	0	0	0	0	136	0	0	0	0	0	0	0	0
Olfr385	10.461538	0	0	136	0	0	0	0	0	0	0	0	0	0	0
Ndufv1	10.461538	0	0	0	0	0	136	0	0	0	0	0	0	0	0
Gm38396	10.461538	0	0	136	0	0	0	0	0	0	0	0	0	0	0
Emx2	10.461538	0	0	0	0	0	0	0	0	136	0	0	0	0	0
Cnot1	10.461538	0	0	136	0	0	0	0	0	0	0	0	0	0	0
A130010J15Rik	10.461538	0	0	0	0	0	136	0	0	0	0	0	0	0	0
Zfp37	10.384615	0	0	0	0	0	0	0	0	135	0	0	0	0	0
Zc3h13	10.384615	0	0	135	0	0	0	0	0	0	0	0	0	0	0
Vdac1	10.384615	0	0	0	0	0	135	0	0	0	0	0	0	0	0
Uck2	10.384615	0	0	135	0	0	0	0	0	0	0	0	0	0	0
Slc25a38	10.384615	0	0	0	0	0	135	0	0	0	0	0	0	0	0
Recql	10.384615	0	0	0	0	0	0	0	0	0	0	0	0	135	0
Nfia	10.384615	0	0	135	0	0	0	0	0	0	0	0	0	0	0
Lrr1	10.384615	0	0	0	0	0	135	0	0	0	0	0	0	0	0
Hif1an	10.384615	0	0	0	0	0	0	0	0	0	135	0	0	0	0
H3c6	10.384615	0	0	0	0	0	135	0	0	0	0	0	0	0	0
Golt1b	10.384615	0	0	0	0	0	0	0	0	0	0	0	0	135	0
Gm15455	10.384615	0	0	0	0	0	0	0	0	0	135	0	0	0	0
Cmss1	10.384615	0	0	0	0	0	0	0	0	0	135	0	0	0	0
Cd151	10.384615	0	0	135	0	0	0	0	0	0	0	0	0	0	0
Vmn1r206	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Vmn1r202	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Snx8	10.307692	0	0	0	0	0	134	0	0	0	0	0	0	0	0
Serpinb2	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Rab10	10.307692	0	0	0	0	0	134	0	0	0	0	0	0	0	0
Ptpa	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Pcf11	10.307692	0	0	134	0	0	0	0	0	0	0	0	0	0	0
Olfr918	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Olfr881	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Olfr727	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Olfr446	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Olfr1176	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Olfr1154	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Ndc80	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Mmadhc	10.307692	0	0	0	0	0	134	0	0	0	0	0	0	0	0
Mkrn2os	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Ly6g6f	10.307692	0	0	0	0	0	134	0	0	0	0	0	0	0	0
Itih5l-ps	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Itga3	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Grm8	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Gm6551	10.307692	0	0	0	0	0	0	0	0	0	134	0	0	0	0
Gm21188	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Gm12169	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Gm10634	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Gkn2	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Gins1	10.307692	0	0	134	0	0	0	0	0	0	0	0	0	0	0
Gdpd1	10.307692	0	0	0	0	0	134	0	0	0	0	0	0	0	0
Esp18	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Dus2	10.307692	0	0	0	0	0	134	0	0	0	0	0	0	0	0
Ddx28	10.307692	0	0	0	0	0	134	0	0	0	0	0	0	0	0
Crat	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Coa8	10.307692	0	0	0	0	0	134	0	0	0	0	0	0	0	0
Cnih3	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Ccbe1	10.307692	0	0	0	0	0	134	0	0	0	0	0	0	0	0
Bag5	10.307692	0	0	0	0	0	134	0	0	0	0	0	0	0	0
Adgra3	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Adcyap1	10.307692	0	0	134	0	0	0	0	0	0	0	0	0	0	0
Abhd16a	10.307692	0	0	0	0	0	134	0	0	0	0	0	0	0	0
Abca3	10.307692	0	0	0	0	0	134	0	0	0	0	0	0	0	0
Abca17	10.307692	0	0	0	0	0	134	0	0	0	0	0	0	0	0
4931414P19Rik	10.307692	0	0	0	0	0	0	0	0	0	0	134	0	0	0
Zkscan3	10.230769	0	0	0	0	0	0	0	0	133	0	0	0	0	0
Zbtb25	10.230769	0	0	133	0	0	0	0	0	0	0	0	0	0	0
Zbtb1	10.230769	0	0	133	0	0	0	0	0	0	0	0	0	0	0
Vmn2r103	10.230769	0	0	0	0	0	0	0	0	0	0	133	0	0	0
Trat1	10.230769	0	0	0	0	0	0	0	0	133	0	0	0	0	0
Tmem215	10.230769	0	0	0	0	0	0	0	0	133	0	0	0	0	0
Timm50	10.230769	0	0	133	0	0	0	0	0	0	0	0	0	0	0
Tenm2	10.230769	0	0	133	0	0	0	0	0	0	0	0	0	0	0
Syt5	10.230769	0	0	0	0	0	133	0	0	0	0	0	0	0	0
Ryr3	10.230769	0	0	0	0	0	0	0	0	133	0	0	0	0	0
Prl8a9	10.230769	0	0	0	0	0	0	0	0	133	0	0	0	0	0
Plxdc1	10.230769	0	0	133	0	0	0	0	0	0	0	0	0	0	0
Olfr497	10.230769	0	0	0	0	0	0	0	0	133	0	0	0	0	0
Olfr197	10.230769	0	0	0	0	0	0	0	0	133	0	0	0	0	0
Nckap1l	10.230769	0	0	0	0	0	0	0	0	133	0	0	0	0	0
Naaladl1	10.230769	0	0	0	0	0	0	0	0	133	0	0	0	0	0
Lzts1	10.230769	0	0	0	0	0	0	0	0	133	0	0	0	0	0
Lypla1	10.230769	0	0	133	0	0	0	0	0	0	0	0	0	0	0
Itih5	10.230769	0	0	0	0	0	0	0	0	133	0	0	0	0	0
Gtsf2	10.230769	0	0	0	0	0	0	0	0	133	0	0	0	0	0
Gnai1	10.230769	0	0	0	0	0	0	0	0	133	0	0	0	0	0
Fam120a	10.230769	0	0	133	0	0	0	0	0	0	0	0	0	0	0
Dyrk1a	10.230769	0	0	133	0	0	0	0	0	0	0	0	0	0	0
Dspp	10.230769	0	0	0	0	0	0	0	0	133	0	0	0	0	0
Chac2	10.230769	0	0	0	0	0	0	0	0	133	0	0	0	0	0
Cdc5l	10.230769	0	0	133	0	0	0	0	0	0	0	0	0	0	0
Cap1	10.230769	0	0	133	0	0	0	0	0	0	0	0	0	0	0
C1galt1c1	10.230769	0	0	0	0	0	0	0	0	133	0	0	0	0	0
9830107B12Rik	10.230769	0	0	0	0	0	0	0	0	133	0	0	0	0	0
0610040J01Rik	10.230769	0	0	0	0	0	0	0	0	133	0	0	0	0	0
Zfp995	10.153846	0	0	0	0	0	0	0	69	0	63	0	0	0	0
Ppp6r2	10.153846	0	0	132	0	0	0	0	0	0	0	0	0	0	0
Mstn	10.153846	0	0	0	0	0	0	0	0	132	0	0	0	0	0
Msi1	10.153846	0	0	132	0	0	0	0	0	0	0	0	0	0	0
Kdm8	10.153846	0	0	0	132	0	0	0	0	0	0	0	0	0	0
Hk1	10.153846	0	0	0	0	0	132	0	0	0	0	0	0	0	0
Galnt13	10.153846	0	0	0	0	0	0	0	0	0	0	132	0	0	0
Fam161b	10.153846	0	0	0	0	0	132	0	0	0	0	0	0	0	0
Fabp5	10.153846	0	0	0	0	0	132	0	0	0	0	0	0	0	0
E2f5	10.153846	0	0	0	0	0	132	0	0	0	0	0	0	0	0
Coq6	10.153846	0	0	0	0	0	132	0	0	0	0	0	0	0	0
Ccar2	10.153846	0	0	0	0	0	132	0	0	0	0	0	0	0	0
Bicral	10.153846	0	0	0	132	0	0	0	0	0	0	0	0	0	0
Zfand5	10.076923	0	0	131	0	0	0	0	0	0	0	0	0	0	0
Vmn1r2	10.076923	0	0	0	0	0	0	131	0	0	0	0	0	0	0
Top1	10.076923	0	0	0	0	0	131	0	0	0	0	0	0	0	0
Tmbim4	10.076923	0	0	0	0	0	131	0	0	0	0	0	0	0	0
Sacm1l	10.076923	0	0	0	0	0	131	0	0	0	0	0	0	0	0
Olfr209	10.076923	0	0	0	0	0	0	0	0	131	0	0	0	0	0
Olfr207	10.076923	0	0	0	0	0	0	0	0	131	0	0	0	0	0
Inpp1	10.076923	0	0	0	0	0	0	0	0	0	0	131	0	0	0
Gm3173	10.076923	0	0	131	0	0	0	0	0	0	0	0	0	0	0
Dync1li1	10.076923	0	0	131	0	0	0	0	0	0	0	0	0	0	0
Dusp12	10.076923	0	0	0	0	0	131	0	0	0	0	0	0	0	0
Atad3a	10.076923	0	0	0	0	0	131	0	0	0	0	0	0	0	0
Zfp286	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Wsb2	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Vwa1	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Vill	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Tnks1bp1	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Tmub2	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Tmem14a	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Tcte1	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Taar8b	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
St8sia3	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Sipa1l3	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Sh2b1	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Serping1	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Scfd2	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Rps6ka2	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Rbm47	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Prpf3	10.000000	0	0	0	0	0	130	0	0	0	0	0	0	0	0
Pmfbp1	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Plekhh1	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Plekha7	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Otulin	10.000000	0	0	0	0	0	130	0	0	0	0	0	0	0	0
Nudt1	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Nlrp6	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Nfatc4	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Mrm2	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Mobp	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Lrtm2	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Lrrfip1	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Lgi4	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Hivep3	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Hikeshi	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Gan	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Fxyd3	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Fxyd1	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Foxi3	10.000000	0	0	0	0	0	0	0	0	0	0	130	0	0	0
Dhx58	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Csf3	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Crybg1	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Cops4	10.000000	0	0	0	0	0	130	0	0	0	0	0	0	0	0
Col19a1	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Cfap44	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Cacna2d4	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Atp23	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Arhgap11a	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Akap7	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Agtr2	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Acads	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
1810058I24Rik	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
1700034E13Rik	10.000000	0	0	130	0	0	0	0	0	0	0	0	0	0	0
Vwc2l	9.923077	0	0	129	0	0	0	0	0	0	0	0	0	0	0
Tigd2	9.923077	0	0	0	0	0	129	0	0	0	0	0	0	0	0
Smg9	9.923077	0	0	0	129	0	0	0	0	0	0	0	0	0	0
Sec14l1	9.923077	0	0	0	0	0	0	0	129	0	0	0	0	0	0
Rap1a	9.923077	0	0	0	0	0	0	0	0	129	0	0	0	0	0
Odf2l	9.923077	0	0	0	0	0	129	0	0	0	0	0	0	0	0
Nalcn	9.923077	0	0	129	0	0	0	0	0	0	0	0	0	0	0
Mdm2	9.923077	0	0	0	0	0	129	0	0	0	0	0	0	0	0
Inppl1	9.923077	0	0	0	0	0	0	0	129	0	0	0	0	0	0
Ghrh	9.923077	0	0	129	0	0	0	0	0	0	0	0	0	0	0
Cstf3	9.923077	0	0	0	0	0	0	0	0	0	0	129	0	0	0
Coil	9.923077	0	0	0	0	0	129	0	0	0	0	0	0	0	0
Cdc34	9.923077	0	0	0	0	0	129	0	0	0	0	0	0	0	0
B3gnt5	9.923077	0	0	129	0	0	0	0	0	0	0	0	0	0	0
Ahr	9.923077	0	0	0	0	0	0	0	129	0	0	0	0	0	0
Adgrf2	9.923077	0	0	0	0	0	129	0	0	0	0	0	0	0	0
Zfyve9	9.846154	0	0	0	0	0	128	0	0	0	0	0	0	0	0
Rem2	9.846154	0	0	128	0	0	0	0	0	0	0	0	0	0	0
Mterf4	9.846154	0	0	0	0	0	128	0	0	0	0	0	0	0	0
Lsm8	9.846154	0	0	0	0	0	128	0	0	0	0	0	0	0	0
Irgq	9.846154	0	0	0	0	0	128	0	0	0	0	0	0	0	0
Gucy1b2	9.846154	0	0	128	0	0	0	0	0	0	0	0	0	0	0
Gtse1	9.846154	0	0	0	0	0	128	0	0	0	0	0	0	0	0
Gria4	9.846154	0	0	0	0	0	0	0	0	0	0	128	0	0	0
Gm51425	9.846154	0	0	128	0	0	0	0	0	0	0	0	0	0	0
Gm11541	9.846154	0	0	128	0	0	0	0	0	0	0	0	0	0	0
Add1	9.846154	0	0	0	128	0	0	0	0	0	0	0	0	0	0
Txnrd1	9.769231	0	0	127	0	0	0	0	0	0	0	0	0	0	0
Tssc4	9.769231	0	0	127	0	0	0	0	0	0	0	0	0	0	0
Tsnax	9.769231	0	0	0	0	0	127	0	0	0	0	0	0	0	0
Tmem47	9.769231	0	0	127	0	0	0	0	0	0	0	0	0	0	0
Styxl1	9.769231	0	0	0	0	0	127	0	0	0	0	0	0	0	0
Srrm4	9.769231	0	0	127	0	0	0	0	0	0	0	0	0	0	0
Por	9.769231	0	0	0	0	0	127	0	0	0	0	0	0	0	0
Pabpc4	9.769231	0	0	0	0	0	127	0	0	0	0	0	0	0	0
